"","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"7","Duncan Keith","CHI, EDM","D","30","76.716666666667","2.5572222222222","-10.2","-5.61","3.38","-6.17","-3.73","2.73","3.35","-3.84","6.19","-0.18","-0.55","5.19","-1.17","-0.87","8.49","-12.27","0.25","-3.33","-6.72","-0.21","-4.76","0.02","0.11","-1.79","-7.4","0.61","-2.97","-0.43","0","0.00","2.49","-7.21","11.95","0.17","0","0.00","15.63","92.31","1.079","21.9","7.82","0.78","25.81","96.55","45.36","9.39","3.91","92.06"
"398","Shea Theodore","VGK","D","28","83.9","2.9964285714286","-8.81","-5.62","3.13","0.89","-2.71","2.83","3.82","-2.54","4.40","-3.92","0","0.00","-1.65","0.41","-7.91","-11.37","1.8","-5.54","-9.49","3.28","-23.81","-0.59","0","0.00","-2.51","-1.97","2.95","-2.7","0","-100.00","4.37","-5.66","7.83","-1.89","0","0.00","3.95","100.00","1.039","26.46","5.01","0.72","12.16","97.37","64.36","7.15","2.15","96.77"
"626","Keaton Middleton","COL","D","2","0.11666666666667","0.058333333333333","-102.05","-5.67","-","-85.04","-5.67","-","-62.36","-5.67","-","-5.67","0","-","-11.21","0","-","-68.03","0","-","-45.35","0","-","-5.67","0","-","-30.24","0","-","0","0","-","-49.13","0","-","0","0","-","-","-","-","0","0","0","514.29","-","0","0","0","-"
"279","Nikita Kucherov","T.B","R","2","8.5333333333333","4.2666666666667","72.94","-5.72","22.22","64.59","-12.75","42.31","70.31","7.03","-","21.09","0","-","4.66","-0.79","26.73","50.53","-12.75","40.91","-12.75","-12.75","0.00","0","0","-","84.38","0","-","28.13","0","100.00","32.37","0","0.00","0","0","-","30.00","100.00","1.300","21.09","0","0","0","100.00","49.22","7.03","0","100.00"
"105","Wayne Simmonds","TOR","R","22","39.216666666667","1.7825757575758","-17.62","-5.84","1.94","-29.33","-6.64","0.96","-20.48","-8.19","4.27","2.38","-3.02","30.77","-3.77","-1.44","8.46","-18.89","-5.19","2.63","-12.56","-7.55","18.18","0.04","-2.27","42.86","-8.45","3.15","-6.57","2.09","0","0.00","4.02","-3.24","5.56","1.12","0","0.00","18.18","100.00","1.182","21.42","3.06","1.53","42.84","93.33","42.84","6.12","3.06","93.33"
"96","Evgenii Dadonov","OTT, VGK","R","29","79.766666666667","2.7505747126437","7.87","-5.86","6.70","6.72","-4.86","7.24","1.19","-2.86","4.22","-4.13","-0.12","-6.67","0.2","0.01","0.22","6.83","-2.75","6.28","4.16","1.26","-3.07","-2.88","0","0.00","3.55","-5.34","12.60","-0.5","-1.17","25.00","5.31","-2.34","5.66","-1.27","1.09","-100.00","8.20","93.75","1.019","26.33","3.76","0.75","21.06","97.22","42.88","7.52","3.01","93.44"
"129","Adam Henrique","ANA","C","25","34.783333333333","1.3913333333333","37.9","-5.86","10.47","16.92","-7.58","11.27","21.95","-5.38","15.00","6.42","0","0.00","1.48","-0.56","10.76","22.09","-2.69","13.40","6.28","-1.79","12.38","2.55","0","0.00","21.07","-1.19","12.30","0.55","0","0.00","22.25","-5.08","7.95","4.98","0","100.00","17.65","100.00","1.176","36.22","3.45","1.72","27.6","95.45","58.65","5.17","3.45","94.44"
"205","Jon Merrill","DET, MIN, MTL","D","25","9.2333333333333","0.36933333333333","-57.23","-5.87","-7.06","-49.42","-12.37","16.54","-42.42","-11.25","18.69","-6.19","-0.56","-","-4","-0.7","12.71","-36.55","-6.19","-","-9.56","-2.81","-","-1.12","0","-","-35.99","-4.5","-","-3.75","-0.75","-83.33","-26.62","6.14","-15.18","-3.25","0","-100.00","0.00","-","0.00","19.49","6.5","6.5","77.98","75.00","25.99","6.5","6.5","80.00"
"776","Taro Hirose","DET","L","4","13.6","3.4","14.77","-5.87","7.58","22.83","-2.2","7.64","25.03","1.48","4.17","5.15","0","0.00","4.2","-0.34","10.15","8.84","-7.35","25.00","10.3","0","0.00","5.15","0","0.00","-1.94","-9.8","33.33","0","0","-","7.49","-5.31","7.14","0","0","-","14.29","100.00","1.143","30.88","13.24","0","17.65","100.00","48.53","17.65","4.41","91.67"
"651","Tanner Laczynski","PHI","C","4","0.066666666666667","0.016666666666667","-97.06","-5.88","-","-70.59","-5.88","-","-41.18","-5.88","-","-2.94","0","-","-7.08","-0.19","-","-47.06","-2.94","-","-29.41","0","-","0","0","-","-23.53","-3.92","-","-3.92","0","-100.00","-63.73","0","-","0","0","-","-","-","-","900","0","0","0","100.00","900","0","0","100.00"
"119","Jordan Eberle","NYI, SEA","R","33","85.983333333333","2.6055555555556","0.22","-5.96","5.53","-1.89","-5.02","5.69","-4","-1.18","1.21","-2.57","0","0.00","-0.52","-0.49","6.55","-6.1","-4.72","7.36","-5.28","-3.03","11.76","-0.94","0","0.00","-1.09","-2.26","4.76","-1.09","0","0.00","8.3","-4.72","8.72","-1.18","0","0.00","7.46","100.00","1.075","29.31","5.58","0.7","16.05","97.67","49.54","6.98","1.4","97.26"
