Player/Position/Team/Season,Player,Position,Team,Season ,Game Strength State,Player (Original),GP,Season,TOI,TOI%,TOI% QoC,TOI% QoT
MICHAEL DAL COLLEFNYI20-21,Michael Dal Colle,F,NYI,20-21,Even Strength,MICHAEL DAL COLLE,26,20202021,304.5333333,22.43%,28.55%,29.70%
ELIAS PETTERSSONFVAN20-21,Elias Pettersson,F,VAN,20-21,Even Strength,ELIAS PETTERSSON,26,20202021,348.35,28.42%,29.68%,31.34%
JANSEN HARKINSFWPG20-21,Jansen Harkins,F,WPG,20-21,Even Strength,JANSEN HARKINS,26,20202021,214.0166667,16.82%,27.62%,25.48%
JUSTIN DOWLINGFDAL20-21,Justin Dowling,F,DAL,20-21,Even Strength,JUSTIN DOWLING,27,20202021,261.6666667,18.95%,27.66%,28.00%
KYLE TURRISFEDM20-21,Kyle Turris,F,EDM,20-21,Even Strength,KYLE TURRIS,27,20202021,288.8333333,21.92%,28.05%,28.00%
ZACK KASSIANFEDM20-21,Zack Kassian,F,EDM,20-21,Even Strength,ZACK KASSIAN,27,20202021,309.9166667,23.42%,28.75%,28.81%
NICHOLAS MERKLEYFN.J20-21,Nicholas Merkley,F,N.J,20-21,Even Strength,NICHOLAS MERKLEY,27,20202021,287.6666667,21.18%,28.23%,28.46%
ANDERS LEEFNYI20-21,Anders Lee,F,NYI,20-21,Even Strength,ANDERS LEE,27,20202021,391.1166667,28.43%,28.67%,30.84%
CODY GLASSFVGK20-21,Cody Glass,F,VGK,20-21,Even Strength,CODY GLASS,27,20202021,326.4,24.02%,28.10%,29.08%
RASMUS ASPLUNDFBUF20-21,Rasmus Asplund,F,BUF,20-21,Even Strength,RASMUS ASPLUND,28,20202021,334.6833333,23.30%,28.78%,28.53%
RHETT GARDNERFDAL20-21,Rhett Gardner,F,DAL,20-21,Even Strength,RHETT GARDNER,28,20202021,269.3,17.89%,27.58%,27.64%
JESPER BOQVISTFN.J20-21,Jesper Boqvist,F,N.J,20-21,Even Strength,JESPER BOQVIST,28,20202021,295.4833333,20.66%,28.31%,27.95%
MATT NIETOFS.J20-21,Matt Nieto,F,S.J,20-21,Even Strength,MATT NIETO,28,20202021,303.6166667,21.74%,28.16%,28.72%
OSKAR SUNDQVISTFSTL20-21,Oskar Sundqvist,F,STL,20-21,Even Strength,OSKAR SUNDQVIST,28,20202021,314.7833333,22.68%,28.29%,28.10%
JOHN HAYDENFARI20-21,John Hayden,F,ARI,20-21,Even Strength,JOHN HAYDEN,29,20202021,258.85,18.24%,27.99%,28.33%
FRANS NIELSENFDET20-21,Frans Nielsen,F,DET,20-21,Even Strength,FRANS NIELSEN,29,20202021,298.1166667,20.53%,28.16%,27.97%
JAMES NEALFEDM20-21,James Neal,F,EDM,20-21,Even Strength,JAMES NEAL,29,20202021,292.45,20.17%,27.52%,27.40%
MARCUS SORENSENFS.J20-21,Marcus Sorensen,F,S.J,20-21,Even Strength,MARCUS SORENSEN,29,20202021,302.0166667,20.99%,28.11%,28.09%
ROBBY FABBRIFDET20-21,Robby Fabbri,F,DET,20-21,Even Strength,ROBBY FABBRI,30,20202021,430.5333333,29.01%,28.80%,29.85%
TYLER ENNISFEDM20-21,Tyler Ennis,F,EDM,20-21,Even Strength,TYLER ENNIS,30,20202021,352.1833333,23.38%,28.15%,28.58%
MATHIEU OLIVIERFNSH20-21,Mathieu Olivier,F,NSH,20-21,Even Strength,MATHIEU OLIVIER,30,20202021,308.8833333,20.61%,27.92%,27.73%
JULIEN GAUTHIERFNYR20-21,Julien Gauthier,F,NYR,20-21,Even Strength,JULIEN GAUTHIER,30,20202021,279.7666667,19.35%,28.01%,27.75%
NOAH GREGORFS.J20-21,Noah Gregor,F,S.J,20-21,Even Strength,NOAH GREGOR,30,20202021,330.7,22.01%,28.21%,28.97%
ROSS COLTONFT.B20-21,Ross Colton,F,T.B,20-21,Even Strength,ROSS COLTON,30,20202021,293.25,20.14%,27.51%,27.49%
JAY BEAGLEFVAN20-21,Jay Beagle,F,VAN,20-21,Even Strength,JAY BEAGLE,30,20202021,274.0666667,19.12%,28.06%,27.63%
JAYCE HAWRYLUKFVAN20-21,Jayce Hawryluk,F,VAN,20-21,Even Strength,JAYCE HAWRYLUK,30,20202021,284.3833333,19.05%,27.34%,27.48%
BRETT CONNOLLYFFLA/CHI20-21,Brett Connolly,F,FLA/CHI,20-21,Even Strength,BRETT CONNOLLY,31,20202021,345.6333333,22.24%,28.28%,28.33%
NIKITA GUSEVFN.J/FLA20-21,Nikita Gusev,F,N.J/FLA,20-21,Even Strength,NIKITA GUSEV,31,20202021,356.4333333,23.36%,28.14%,29.15%
PHILLIP DI GIUSEPPEFNYR20-21,Phillip Di Giuseppe,F,NYR,20-21,Even Strength,PHILLIP DI GIUSEPPE,31,20202021,331.0333333,21.86%,27.95%,27.85%
TYLER BOZAKFSTL20-21,Tyler Bozak,F,STL,20-21,Even Strength,TYLER BOZAK,31,20202021,355.3,22.55%,28.50%,29.45%
KEVIN STENLUNDFCBJ20-21,Kevin Stenlund,F,CBJ,20-21,Even Strength,KEVIN STENLUND,32,20202021,363.9833333,21.65%,28.36%,29.22%
MIKHAIL GRIGORENKOFCBJ20-21,Mikhail Grigorenko,F,CBJ,20-21,Even Strength,MIKHAIL GRIGORENKO,32,20202021,407.6,24.22%,28.47%,28.94%
BRETT RITCHIEFCGY20-21,Brett Ritchie,F,CGY,20-21,Even Strength,BRETT RITCHIE,32,20202021,347.3666667,22.13%,28.41%,29.21%
BRANDON TANEVFPIT20-21,Brandon Tanev,F,PIT,20-21,Even Strength,BRANDON TANEV,32,20202021,373.25,23.01%,28.47%,28.25%
BOBBY RYANFDET20-21,Bobby Ryan,F,DET,20-21,Even Strength,BOBBY RYAN,33,20202021,399.4,24.34%,28.50%,29.44%
MASON MARCHMENTFFLA20-21,Mason Marchment,F,FLA,20-21,Even Strength,MASON MARCHMENT,33,20202021,425.4333333,26.36%,28.75%,29.56%
MIKHAIL MALTSEVFN.J20-21,Mikhail Maltsev,F,N.J,20-21,Even Strength,MIKHAIL MALTSEV,33,20202021,363.8,22.18%,28.30%,28.41%
LEO KOMAROVFNYI20-21,Leo Komarov,F,NYI,20-21,Even Strength,LEO KOMAROV,33,20202021,375.7,21.55%,28.21%,29.61%
EVGENI MALKINFPIT20-21,Evgeni Malkin,F,PIT,20-21,Even Strength,EVGENI MALKIN,33,20202021,465.1333333,27.92%,28.81%,30.06%
ROBERT THOMASFSTL20-21,Robert Thomas,F,STL,20-21,Even Strength,ROBERT THOMAS,33,20202021,391.8,23.66%,28.12%,29.00%
GAETAN HAASFEDM20-21,Gaetan Haas,F,EDM,20-21,Even Strength,GAETAN HAAS,34,20202021,314.4666667,18.52%,28.11%,27.34%
RYAN LOMBERGFFLA20-21,Ryan Lomberg,F,FLA,20-21,Even Strength,RYAN LOMBERG,34,20202021,310.6,18.88%,27.70%,27.81%
JARET ANDERSON-DOLANFL.A20-21,Jaret Anderson-dolan,F,L.A,20-21,Even Strength,JARET ANDERSON-DOLAN,34,20202021,387.7166667,22.75%,27.83%,28.06%
MATT DUCHENEFNSH20-21,Matt Duchene,F,NSH,20-21,Even Strength,MATT DUCHENE,34,20202021,445.05,26.60%,28.71%,29.96%
AUSTIN WATSONFOTT20-21,Austin Watson,F,OTT,20-21,Even Strength,AUSTIN WATSON,34,20202021,328.2166667,19.58%,28.25%,28.73%
SAM LAFFERTYFPIT20-21,Sam Lafferty,F,PIT,20-21,Even Strength,SAM LAFFERTY,34,20202021,324.5833333,19.18%,28.29%,26.79%
ALEX GALCHENYUKFTOR/OTT20-21,Alex Galchenyuk,F,TOR/OTT,20-21,Even Strength,ALEX GALCHENYUK,34,20202021,392.7333333,23.05%,29.45%,31.41%
ZACK MACEWENFVAN20-21,Zack Macewen,F,VAN,20-21,Even Strength,ZACK MACEWEN,34,20202021,288.65,17.08%,27.17%,27.75%
KYLE OKPOSOFBUF20-21,Kyle Okposo,F,BUF,20-21,Even Strength,KYLE OKPOSO,35,20202021,419.6333333,23.40%,28.57%,28.16%
BRENDAN GALLAGHERFMTL20-21,Brendan Gallagher,F,MTL,20-21,Even Strength,BRENDAN GALLAGHER,35,20202021,446.7833333,25.30%,29.93%,30.06%
EVAN RODRIGUESFPIT20-21,Evan Rodrigues,F,PIT,20-21,Even Strength,EVAN RODRIGUES,35,20202021,429.4166667,24.15%,28.51%,29.73%
ANTOINE ROUSSELFVAN20-21,Antoine Roussel,F,VAN,20-21,Even Strength,ANTOINE ROUSSEL,35,20202021,328.45,19.28%,28.02%,27.41%
MORGAN GEEKIEFCAR20-21,Morgan Geekie,F,CAR,20-21,Even Strength,MORGAN GEEKIE,36,20202021,307.5,17.08%,26.88%,26.58%
MARCUS JOHANSSONFMIN20-21,Marcus Johansson,F,MIN,20-21,Even Strength,MARCUS JOHANSSON,36,20202021,453.1166667,25.34%,28.80%,29.60%
SAMMY BLAISFSTL20-21,Sammy Blais,F,STL,20-21,Even Strength,SAMMY BLAIS,36,20202021,428.1833333,23.48%,28.41%,29.16%
BROCK MCGINNFCAR20-21,Brock Mcginn,F,CAR,20-21,Even Strength,BROCK MCGINN,37,20202021,459.0166667,24.83%,28.92%,30.16%
RILEY NASHFCBJ20-21,Riley Nash,F,CBJ,20-21,Even Strength,RILEY NASH,37,20202021,417.3,21.68%,28.47%,29.19%
ALEX VOLKOVFT.B/ANA20-21,Alex Volkov,F,T.B/ANA,20-21,Even Strength,ALEX VOLKOV,37,20202021,394.6833333,21.67%,27.74%,27.83%
RYAN REAVESFVGK20-21,Ryan Reaves,F,VGK,20-21,Even Strength,RYAN REAVES,37,20202021,361.75,19.56%,27.65%,27.40%
TYLER PITLICKFARI20-21,Tyler Pitlick,F,ARI,20-21,Even Strength,TYLER PITLICK,38,20202021,456.8166667,24.76%,29.35%,29.46%
DRAKE CAGGIULAFARI/BUF20-21,Drake Caggiula,F,ARI/BUF,20-21,Even Strength,DRAKE CAGGIULA,38,20202021,421.4166667,22.80%,28.66%,28.80%
TAGE THOMPSONFBUF20-21,Tage Thompson,F,BUF,20-21,Even Strength,TAGE THOMPSON,38,20202021,468.3833333,23.94%,28.79%,29.01%
JOSH LEIVOFCGY20-21,Josh Leivo,F,CGY,20-21,Even Strength,JOSH LEIVO,38,20202021,386.8833333,21.08%,28.43%,28.64%
VALTTERI FILPPULAFDET20-21,Valtteri Filppula,F,DET,20-21,Even Strength,VALTTERI FILPPULA,38,20202021,510.9333333,26.42%,28.30%,27.73%
DEVIN SHOREFEDM20-21,Devin Shore,F,EDM,20-21,Even Strength,DEVIN SHORE,38,20202021,364.0333333,19.00%,27.78%,26.91%
LUKE KUNINFNSH20-21,Luke Kunin,F,NSH,20-21,Even Strength,LUKE KUNIN,38,20202021,483.9333333,25.33%,28.77%,30.27%
JASON ZUCKERFPIT20-21,Jason Zucker,F,PIT,20-21,Even Strength,JASON ZUCKER,38,20202021,537.5666667,27.46%,28.60%,29.55%
IVAN BARBASHEVFSTL20-21,Ivan Barbashev,F,STL,20-21,Even Strength,IVAN BARBASHEV,38,20202021,422.9666667,22.15%,28.45%,28.92%
STEVEN STAMKOSFT.B20-21,Steven Stamkos,F,T.B,20-21,Even Strength,STEVEN STAMKOS,38,20202021,509.9333333,27.83%,29.03%,30.25%
WAYNE SIMMONDSFTOR20-21,Wayne Simmonds,F,TOR,20-21,Even Strength,WAYNE SIMMONDS,38,20202021,380.75,20.12%,27.80%,28.49%
JAKE VIRTANENFVAN20-21,Jake Virtanen,F,VAN,20-21,Even Strength,JAKE VIRTANEN,38,20202021,434.0833333,23.17%,29.06%,29.35%
TOMAS NOSEKFVGK20-21,Tomas Nosek,F,VGK,20-21,Even Strength,TOMAS NOSEK,38,20202021,432.3833333,22.80%,28.07%,27.93%
TANNER KEROFDAL20-21,Tanner Kero,F,DAL,20-21,Even Strength,TANNER KERO,39,20202021,376.7333333,18.82%,27.72%,28.35%
MARCUS FOLIGNOFMIN20-21,Marcus Foligno,F,MIN,20-21,Even Strength,MARCUS FOLIGNO,39,20202021,503.65,26.14%,28.88%,30.29%
FILIP FORSBERGFNSH20-21,Filip Forsberg,F,NSH,20-21,Even Strength,FILIP FORSBERG,39,20202021,577.2833333,29.96%,29.19%,30.23%
TRAVIS BOYDFTOR/VAN20-21,Travis Boyd,F,TOR/VAN,20-21,Even Strength,TRAVIS BOYD,39,20202021,372.3,19.43%,27.44%,27.43%
DYLAN STROMEFCHI20-21,Dylan Strome,F,CHI,20-21,Even Strength,DYLAN STROME,40,20202021,488.2666667,24.58%,28.56%,29.47%
RYAN CARPENTERFCHI20-21,Ryan Carpenter,F,CHI,20-21,Even Strength,RYAN CARPENTER,40,20202021,374.1833333,18.81%,28.05%,28.26%
MICHAEL RASMUSSENFDET20-21,Michael Rasmussen,F,DET,20-21,Even Strength,MICHAEL RASMUSSEN,40,20202021,463.8666667,23.06%,28.20%,28.17%
JUJHAR KHAIRAFEDM20-21,Jujhar Khaira,F,EDM,20-21,Even Strength,JUJHAR KHAIRA,40,20202021,393.5833333,19.71%,27.77%,27.07%
EELI TOLVANENFNSH20-21,Eeli Tolvanen,F,NSH,20-21,Even Strength,EELI TOLVANEN,40,20202021,489.95,24.18%,28.79%,29.84%
ROCCO GRIMALDIFNSH20-21,Rocco Grimaldi,F,NSH,20-21,Even Strength,ROCCO GRIMALDI,40,20202021,475.55,23.63%,28.64%,29.10%
RYAN DZINGELFOTT/CAR20-21,Ryan Dzingel,F,OTT/CAR,20-21,Even Strength,RYAN DZINGEL,40,20202021,432.2166667,21.85%,28.48%,28.82%
KASPERI KAPANENFPIT20-21,Kasperi Kapanen,F,PIT,20-21,Even Strength,KASPERI KAPANEN,40,20202021,546.1666667,26.76%,28.70%,29.84%
JADEN SCHWARTZFSTL20-21,Jaden Schwartz,F,STL,20-21,Even Strength,JADEN SCHWARTZ,40,20202021,571.4,28.38%,28.99%,30.70%
ADAM GAUDETTEFVAN/CHI20-21,Adam Gaudette,F,VAN/CHI,20-21,Even Strength,ADAM GAUDETTE,40,20202021,399.4666667,20.20%,28.19%,28.33%
ISAC LUNDESTROMFANA20-21,Isac Lundestrom,F,ANA,20-21,Even Strength,ISAC LUNDESTROM,41,20202021,544.7833333,25.67%,28.74%,29.35%
CHRIS WAGNERFBOS20-21,Chris Wagner,F,BOS,20-21,Even Strength,CHRIS WAGNER,41,20202021,409.8166667,20.13%,28.08%,28.03%
JAKE DEBRUSKFBOS20-21,Jake Debrusk,F,BOS,20-21,Even Strength,JAKE DEBRUSK,41,20202021,521.35,25.43%,28.02%,28.72%
CASEY MITTELSTADTFBUF20-21,Casey Mittelstadt,F,BUF,20-21,Even Strength,CASEY MITTELSTADT,41,20202021,531.3833333,25.42%,28.65%,28.57%
DYLAN COZENSFBUF20-21,Dylan Cozens,F,BUF,20-21,Even Strength,DYLAN COZENS,41,20202021,509.2166667,24.31%,28.75%,29.23%
BOONE JENNERFCBJ20-21,Boone Jenner,F,CBJ,20-21,Even Strength,BOONE JENNER,41,20202021,582.1166667,27.47%,28.66%,30.07%
ROOPE HINTZFDAL20-21,Roope Hintz,F,DAL,20-21,Even Strength,ROOPE HINTZ,41,20202021,563.5,27.26%,28.79%,30.65%
NOEL ACCIARIFFLA20-21,Noel Acciari,F,FLA,20-21,Even Strength,NOEL ACCIARI,41,20202021,482.8833333,23.94%,28.39%,28.31%
BLAKE LIZOTTEFL.A20-21,Blake Lizotte,F,L.A,20-21,Even Strength,BLAKE LIZOTTE,41,20202021,448.7,22.52%,28.05%,28.56%
JOEL ARMIAFMTL20-21,Joel Armia,F,MTL,20-21,Even Strength,JOEL ARMIA,41,20202021,501.9833333,23.85%,28.77%,29.72%
NATHAN BASTIANFN.J20-21,Nathan Bastian,F,N.J,20-21,Even Strength,NATHAN BASTIAN,41,20202021,451.1333333,21.90%,28.66%,28.80%
RUDOLFS BALCERSFS.J20-21,Rudolfs Balcers,F,S.J,20-21,Even Strength,RUDOLFS BALCERS,41,20202021,533.15,26.11%,28.83%,30.03%
EVGENY KUZNETSOVFWSH20-21,Evgeny Kuznetsov,F,WSH,20-21,Even Strength,EVGENY KUZNETSOV,41,20202021,560.6333333,27.46%,28.61%,29.88%
SAM STEELFANA20-21,Sam Steel,F,ANA,20-21,Even Strength,SAM STEEL,42,20202021,532.75,25.08%,28.54%,28.78%
TRENT FREDERICFBOS20-21,Trent Frederic,F,BOS,20-21,Even Strength,TRENT FREDERIC,42,20202021,447.9,21.19%,28.11%,28.36%
MATTHEW HIGHMOREFCHI/VAN20-21,Matthew Highmore,F,CHI/VAN,20-21,Even Strength,MATTHEW HIGHMORE,42,20202021,426.5166667,20.62%,28.22%,28.61%
SAM GAGNERFDET20-21,Sam Gagner,F,DET,20-21,Even Strength,SAM GAGNER,42,20202021,494.65,23.20%,28.33%,28.37%
MATS ZUCCARELLOFMIN20-21,Mats Zuccarello,F,MIN,20-21,Even Strength,MATS ZUCCARELLO,42,20202021,585.1333333,27.65%,29.17%,30.17%
ARTEMI PANARINFNYR20-21,Artemi Panarin,F,NYR,20-21,Even Strength,ARTEMI PANARIN,42,20202021,634.8166667,30.76%,28.68%,30.18%
BRETT HOWDENFNYR20-21,Brett Howden,F,NYR,20-21,Even Strength,BRETT HOWDEN,42,20202021,430.8166667,20.90%,27.98%,27.88%
FILIP CHYTILFNYR20-21,Filip Chytil,F,NYR,20-21,Even Strength,FILIP CHYTIL,42,20202021,520.2666667,24.95%,28.15%,28.71%
PIERRE ENGVALLFTOR20-21,Pierre Engvall,F,TOR,20-21,Even Strength,PIERRE ENGVALL,42,20202021,469.8,21.89%,28.28%,28.58%
DANIEL SPRONGFWSH20-21,Daniel Sprong,F,WSH,20-21,Even Strength,DANIEL SPRONG,42,20202021,459.3,21.82%,28.14%,29.33%
DANTON HEINENFANA20-21,Danton Heinen,F,ANA,20-21,Even Strength,DANTON HEINEN,43,20202021,534.2166667,24.51%,28.98%,28.74%
DEREK RYANFCGY20-21,Derek Ryan,F,CGY,20-21,Even Strength,DEREK RYAN,43,20202021,411.2666667,19.73%,27.73%,27.69%
ANTHONY DUCLAIRFFLA20-21,Anthony Duclair,F,FLA,20-21,Even Strength,ANTHONY DUCLAIR,43,20202021,575.4166667,27.29%,28.96%,30.80%
CARTER VERHAEGHEFFLA20-21,Carter Verhaeghe,F,FLA,20-21,Even Strength,CARTER VERHAEGHE,43,20202021,673.1,31.93%,29.42%,30.43%
JARED MCCANNFPIT20-21,Jared Mccann,F,PIT,20-21,Even Strength,JARED MCCANN,43,20202021,511.4833333,23.44%,28.34%,29.17%
TEDDY BLUEGERFPIT20-21,Teddy Blueger,F,PIT,20-21,Even Strength,TEDDY BLUEGER,43,20202021,537.05,24.50%,28.32%,28.12%
ZACH HYMANFTOR20-21,Zach Hyman,F,TOR,20-21,Even Strength,ZACH HYMAN,43,20202021,644.7166667,29.71%,29.68%,31.84%
BRANDON SUTTERFVAN20-21,Brandon Sutter,F,VAN,20-21,Even Strength,BRANDON SUTTER,43,20202021,512.7666667,24.38%,28.32%,27.84%
TOBIAS RIEDERFBUF20-21,Tobias Rieder,F,BUF,20-21,Even Strength,TOBIAS RIEDER,44,20202021,461.3666667,20.50%,28.43%,27.98%
JORDAN MARTINOOKFCAR20-21,Jordan Martinook,F,CAR,20-21,Even Strength,JORDAN MARTINOOK,44,20202021,494.1166667,22.46%,28.02%,28.83%
JOAKIM NORDSTROMFCGY20-21,Joakim Nordstrom,F,CGY,20-21,Even Strength,JOAKIM NORDSTROM,44,20202021,393.35,18.37%,28.11%,28.11%
BRANDON SAADFCOL20-21,Brandon Saad,F,COL,20-21,Even Strength,BRANDON SAAD,44,20202021,531.95,25.23%,28.53%,30.19%
DYLAN LARKINFDET20-21,Dylan Larkin,F,DET,20-21,Even Strength,DYLAN LARKIN,44,20202021,727.0166667,33.29%,29.08%,29.35%
EETU LUOSTARINENFFLA20-21,Eetu Luostarinen,F,FLA,20-21,Even Strength,EETU LUOSTARINEN,44,20202021,474.05,22.06%,28.27%,28.43%
JUHO LAMMIKKOFFLA20-21,Juho Lammikko,F,FLA,20-21,Even Strength,JUHO LAMMIKKO,44,20202021,423.2833333,19.47%,27.76%,27.79%
PATRIC HORNQVISTFFLA20-21,Patric Hornqvist,F,FLA,20-21,Even Strength,PATRIC HORNQVIST,44,20202021,539.8166667,24.98%,28.76%,29.64%
AUSTIN WAGNERFL.A20-21,Austin Wagner,F,L.A,20-21,Even Strength,AUSTIN WAGNER,44,20202021,452.2166667,20.90%,27.61%,28.21%
NICK BJUGSTADFMIN20-21,Nick Bjugstad,F,MIN,20-21,Even Strength,NICK BJUGSTAD,44,20202021,465.55,21.74%,28.31%,28.35%
JONATHAN DROUINFMTL20-21,Jonathan Drouin,F,MTL,20-21,Even Strength,JONATHAN DROUIN,44,20202021,594.7333333,26.88%,29.39%,30.33%
OLIVER WAHLSTROMFNYI20-21,Oliver Wahlstrom,F,NYI,20-21,Even Strength,OLIVER WAHLSTROM,44,20202021,462.3666667,20.22%,28.24%,29.04%
MICHAEL RAFFLFPHI/WSH20-21,Michael Raffl,F,PHI/WSH,20-21,Even Strength,MICHAEL RAFFL,44,20202021,519.6333333,23.64%,28.36%,28.65%
JOHN LEONARDFS.J20-21,John Leonard,F,S.J,20-21,Even Strength,JOHN LEONARD,44,20202021,448.2166667,20.65%,27.99%,28.72%
JOE THORNTONFTOR20-21,Joe Thornton,F,TOR,20-21,Even Strength,JOE THORNTON,44,20202021,510.5666667,22.91%,28.67%,30.78%
KEEGAN KOLESARFVGK20-21,Keegan Kolesar,F,VGK,20-21,Even Strength,KEEGAN KOLESAR,44,20202021,416.4333333,19.06%,27.96%,28.35%
NATE THOMPSONFWPG20-21,Nate Thompson,F,WPG,20-21,Even Strength,NATE THOMPSON,44,20202021,360.0166667,16.45%,27.72%,25.79%
LARS ELLERFWSH20-21,Lars Eller,F,WSH,20-21,Even Strength,LARS ELLER,44,20202021,575.7166667,26.13%,28.49%,29.04%
ADAM HENRIQUEFANA20-21,Adam Henrique,F,ANA,20-21,Even Strength,ADAM HENRIQUE,45,20202021,581.6833333,25.59%,29.09%,28.85%
ANDERS BJORKFBOS/BUF20-21,Anders Bjork,F,BOS/BUF,20-21,Even Strength,ANDERS BJORK,45,20202021,540.1833333,23.79%,28.43%,28.77%
STEVEN LORENTZFCAR20-21,Steven Lorentz,F,CAR,20-21,Even Strength,STEVEN LORENTZ,45,20202021,453.55,20.20%,27.37%,27.01%
CARL SODERBERGFCHI/COL20-21,Carl Soderberg,F,CHI/COL,20-21,Even Strength,CARL SODERBERG,45,20202021,494.55,22.14%,28.45%,28.64%
ADAM ERNEFDET20-21,Adam Erne,F,DET,20-21,Even Strength,ADAM ERNE,45,20202021,546.7333333,24.09%,28.67%,28.08%
ALEX CHIASSONFEDM20-21,Alex Chiasson,F,EDM,20-21,Even Strength,ALEX CHIASSON,45,20202021,417.5333333,18.66%,27.72%,27.14%
OWEN TIPPETTFFLA20-21,Owen Tippett,F,FLA,20-21,Even Strength,OWEN TIPPETT,45,20202021,474.3,21.59%,28.03%,28.33%
ZACH PARISEFMIN20-21,Zach Parise,F,MIN,20-21,Even Strength,ZACH PARISE,45,20202021,521.4,23.70%,28.50%,28.64%
YAKOV TRENINFNSH20-21,Yakov Trenin,F,NSH,20-21,Even Strength,YAKOV TRENIN,45,20202021,500.8166667,22.28%,27.99%,27.92%
COLIN WHITEFOTT20-21,Colin White,F,OTT,20-21,Even Strength,COLIN WHITE,45,20202021,578.6666667,25.93%,29.07%,29.95%
SEAN COUTURIERFPHI20-21,Sean Couturier,F,PHI,20-21,Even Strength,SEAN COUTURIER,45,20202021,632.5,28.16%,28.96%,30.11%
MARK JANKOWSKIFPIT20-21,Mark Jankowski,F,PIT,20-21,Even Strength,MARK JANKOWSKI,45,20202021,389.3333333,17.03%,28.07%,26.41%
ZACH ASTON-REESEFPIT20-21,Zach Aston-reese,F,PIT,20-21,Even Strength,ZACH ASTON-REESE,45,20202021,561,24.55%,28.33%,28.23%
ALEX OVECHKINFWSH20-21,Alex Ovechkin,F,WSH,20-21,Even Strength,ALEX OVECHKIN,45,20202021,661.5666667,29.75%,28.70%,30.30%
DEREK GRANTFANA20-21,Derek Grant,F,ANA,20-21,Even Strength,DEREK GRANT,46,20202021,526.1,22.62%,28.60%,28.13%
MAX JONESFANA20-21,Max Jones,F,ANA,20-21,Even Strength,MAX JONES,46,20202021,566.8166667,24.39%,28.48%,28.87%
CODY EAKINFBUF20-21,Cody Eakin,F,BUF,20-21,Even Strength,CODY EAKIN,46,20202021,513.4833333,21.75%,28.39%,27.87%
JESPER FASTFCAR20-21,Jesper Fast,F,CAR,20-21,Even Strength,JESPER FAST,46,20202021,580.7,25.24%,28.57%,30.13%
PATRIK LAINEFCBJ/WPG20-21,Patrik Laine,F,CBJ/WPG,20-21,Even Strength,PATRIK LAINE,46,20202021,673.3166667,28.07%,28.93%,29.79%
PAUL BYRONFMTL20-21,Paul Byron,F,MTL,20-21,Even Strength,PAUL BYRON,46,20202021,509.9833333,21.89%,28.73%,28.19%
JESPER BRATTFN.J20-21,Jesper Bratt,F,N.J,20-21,Even Strength,JESPER BRATT,46,20202021,592.7833333,25.61%,28.64%,29.70%
TRAVIS ZAJACFN.J/NYI20-21,Travis Zajac,F,N.J/NYI,20-21,Even Strength,TRAVIS ZAJAC,46,20202021,599.7166667,25.81%,28.49%,29.60%
COLTON SCEVIOURFPIT20-21,Colton Sceviour,F,PIT,20-21,Even Strength,COLTON SCEVIOUR,46,20202021,376.9666667,16.14%,27.97%,26.61%
PIERRE-LUC DUBOISFWPG/CBJ20-21,Pierre-luc Dubois,F,WPG/CBJ,20-21,Even Strength,PIERRE-LUC DUBOIS,46,20202021,605.2,26.05%,28.82%,30.58%
JAKOB SILFVERBERGFANA20-21,Jakob Silfverberg,F,ANA,20-21,Even Strength,JAKOB SILFVERBERG,47,20202021,597.1833333,25.15%,29.08%,28.83%
SEAN KURALYFBOS20-21,Sean Kuraly,F,BOS,20-21,Even Strength,SEAN KURALY,47,20202021,564.4,24.04%,28.10%,27.88%
VINCENT TROCHECKFCAR20-21,Vincent Trocheck,F,CAR,20-21,Even Strength,VINCENT TROCHECK,47,20202021,650.4,27.70%,28.24%,30.31%
CEDRIC PAQUETTEFCAR/OTT20-21,Cedric Paquette,F,CAR/OTT,20-21,Even Strength,CEDRIC PAQUETTE,47,20202021,399.3166667,17.35%,27.34%,27.39%
DARREN HELMFDET20-21,Darren Helm,F,DET,20-21,Even Strength,DARREN HELM,47,20202021,586.05,24.76%,28.51%,28.08%
ANDREAS ATHANASIOUFL.A20-21,Andreas Athanasiou,F,L.A,20-21,Even Strength,ANDREAS ATHANASIOU,47,20202021,597.9166667,25.87%,28.68%,29.05%
CARL GRUNDSTROMFL.A20-21,Carl Grundstrom,F,L.A,20-21,Even Strength,CARL GRUNDSTROM,47,20202021,534.7666667,22.90%,27.88%,28.27%
ARTTURI LEHKONENFMTL20-21,Artturi Lehkonen,F,MTL,20-21,Even Strength,ARTTURI LEHKONEN,47,20202021,523.0666667,22.06%,28.79%,28.25%
JAKE EVANSFMTL20-21,Jake Evans,F,MTL,20-21,Even Strength,JAKE EVANS,47,20202021,461.9333333,19.46%,28.35%,28.10%
ANTHONY BEAUVILLIERFNYI20-21,Anthony Beauvillier,F,NYI,20-21,Even Strength,ANTHONY BEAUVILLIER,47,20202021,658.1666667,27.32%,28.84%,30.15%
COLIN BLACKWELLFNYR20-21,Colin Blackwell,F,NYR,20-21,Even Strength,COLIN BLACKWELL,47,20202021,564.4166667,24.23%,28.55%,29.61%
