"","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"249","John Klingberg","DAL","D","26","500.5","19.25","6.41","1.57","1.98","2.12","1.43","0.29","-0.81","-1.78","1.18","0.77","1.17","-7.37","0.06","0.59","-6.62","2.72","2.11","0.18","2.46","2.7","-2.24","0.23","0.96","-13.89","0.35","-0.79","1.49","0.69","0.09","12.73","4.06","-0.9","3.53","0.13","0.2","0.00","11.35","88.17","0.995","10.07","11.99","8.87","40.28","53.16","20.5","17.74","17.74","53.61"
"291","Brandon Saad","COL","L","23","285.95","12.432608695652","3.22","1.57","0.35","2.45","1.64","0.02","2.24","0.91","0.57","-0.04","1.31","-15.16","-0.11","0.26","-4.80","-2.19","4.06","-6.86","0.28","1.31","-3.50","0.61","0.13","4.90","-3.29","3.66","-9.02","-0.21","1.58","-39.29","7.07","-2.21","5.46","-0.52","0","-11.90","9.66","88.60","0.983","12.38","14.48","9.44","46.16","56.73","23.5","20.77","17","58.03"
"669","Tyson Jost","COL","C","30","358.26666666667","11.942222222222","-5.01","1.57","-2.76","-2.09","0.23","-1.24","-1.28","0.77","-1.67","-0.19","-0.4","3.96","-0.39","0.12","-5.14","-2.53","0.57","-2.64","-2.22","1.37","-8.89","0.53","-0.17","10.22","-0.41","-1.07","1.34","-0.51","-0.47","7.54","-3.71","3.77","-5.05","-0.27","0.25","-21.25","10.19","93.66","1.039","8.88","9.71","7.03","51.25","55.79","16.24","16.24","15.24","51.60"
"28","Evgeni Malkin","PIT","C","17","236.4","13.905882352941","3.76","1.52","1.24","2.3","0.9","1.04","0.12","2.47","-1.94","-0.26","2.06","-22.22","-0.03","0.54","-6.27","4.22","4.22","0.00","0.28","3.41","-7.65","0.32","1.44","-20.00","5.25","1.08","5.64","-0.2","0.85","-30.30","0","-1.28","0.90","-0.21","-0.04","-3.33","12.26","88.62","1.009","11.68","11.93","2.54","58.63","82.14","20.3","15.23","11.42","64.00"
"157","John Tavares","TOR","C","32","494.53333333333","15.454166666667","5.57","1.51","1.61","4.58","0.54","2.13","2.35","0.65","1.28","0.8","-0.12","6.72","0.77","0.2","3.71","5.42","1.65","2.09","4.6","0.49","6.38","0.74","-0.3","15.38","1.09","1.54","-0.76","-0.47","0.6","-23.03","-0.02","-0.33","0.24","0.42","-0.56","38.10","12.08","91.93","1.040","9.95","11.53","6.31","45.74","61.19","20.75","16.5","17.35","54.46"
"363","Damon Severson","N.J","D","31","562.11666666667","18.132795698925","3.53","1.51","0.84","2.03","1.66","0.16","1.24","2.07","-0.72","0.44","-0.06","5.30","0.37","0.46","-0.70","1.59","1.31","0.16","-0.46","-0.32","-0.33","-0.08","0.31","-5.95","2.74","2.17","0.35","0.45","-0.73","35.23","2.66","-0.25","2.03","0.27","0.27","0.00","8.36","90.32","0.987","8.01","11.95","8.75","42.38","47.77","19.96","17.93","19.85","50.13"
"862","Blake Lizotte","L.A","C","23","258.15","11.223913043478","0","1.51","-0.72","-4.54","-0.18","-2.67","-5.13","2.58","-6.66","0.12","-1.26","14.09","0.1","0.21","-0.97","1.55","2.32","-0.57","-0.01","2.24","-4.73","0.24","-0.82","18.59","2.09","0.11","2.37","-0.04","-0.68","12.28","0.1","1.21","-0.91","-0.28","0.48","-60.00","8.77","93.80","1.026","7.9","13.48","7.21","56.01","52.31","12.55","18.83","16.97","42.52"
"479","Sam Bennett","CGY, FLA","C","27","315.33333333333","11.679012345679","0.42","1.48","-0.60","3.08","2.08","0.27","3.88","2.67","0.59","1.14","1.53","-5.33","0.2","0.28","-1.53","0.85","1.74","-1.20","-0.04","1.43","-4.05","0.17","0.9","-11.52","1.19","0.4","0.61","1.35","0.65","4.81","-0.45","-0.93","0.44","0.12","0.29","-12.50","11.48","87.82","0.993","13.13","12.56","5.9","53.47","69.00","21.31","18.84","12.94","62.22"
"66","Milan Lucic","CGY","L","29","359.83333333333","12.408045977011","-2.18","1.46","-1.78","-4.53","-1.71","-1.42","-2.87","0.02","-2.46","-0.38","-0.61","3.30","-0.49","-0.29","-1.12","-2.19","0.15","-2.10","-2.38","-1.39","-0.99","-0.75","-0.64","-1.79","0.25","2.06","-2.50","0.77","0.39","3.27","0.38","-0.76","0.92","-0.15","-0.39","50.00","9.58","92.11","1.017","8.5","11.84","7.34","52.02","53.68","16.84","17.17","15.84","51.53"
"450","Rasmus Ristolainen","BUF, PHI","D","27","486.01666666667","18.000617283951","-4.75","1.45","-3.08","-3.29","2.15","-3.29","-4.27","2.83","-5.81","0.56","0.02","6.25","0.31","0.32","0.81","-1.56","0.5","-2.25","0.02","-0.03","0.12","0.44","0.17","7.62","-2.11","0.72","-4.16","-0.4","0.21","-12.50","-3.4","0.15","-2.65","0.25","-0.43","22.86","9.31","90.64","0.999","5.56","12.22","7.16","41.6","43.69","15.31","20.37","22.22","40.79"
"320","Kurtis Gabriel","S.J","R","6","42.466666666667","7.0777777777778","-2.7","1.43","-1.92","0.54","-9.5","6.75","-6.52","-5.03","-2.59","1.44","-0.89","29.17","1.45","-0.76","23.92","10.63","-0.84","9.68","8.68","-4.73","28.19","1.18","-0.69","75.00","2.61","5.18","-1.98","0.96","-1.23","57.14","-18.67","-0.55","-17.46","-0.67","1.04","-40.00","14.29","94.44","1.087","4.24","25.43","7.06","55.1","37.50","4.24","31.08","9.89","30.00"
"23","Brad Richardson","NSH","R","10","101.81666666667","10.181666666667","0.81","1.41","-0.33","2.45","-4.47","4.23","1.58","-5.78","6.40","0.88","0.44","1.94","0.2","-0.22","5.02","-2.1","2.03","-4.02","2.2","0.43","4.19","0.44","-0.15","10.00","-5.73","2.14","-8.62","-0.39","1.18","-41.67","2.08","0.59","0.85","1.28","-0.43","50.00","10.53","90.48","1.010","5.89","11.2","18.27","46.55","24.39","14.14","20.04","24.75","36.36"
"42","Jack Johnson","COL, NYR","D","7","106.83333333333","15.261904761905","-14.82","1.37","-7.41","-7.36","4.88","-7.29","-9.25","2.44","-10.05","-3.9","-1.77","-27.38","-0.7","0.02","-8.25","-13.55","-2.19","-11.72","-2.24","-3.17","3.44","-2.07","-1.01","-12.50","-15.09","1.3","-23.33","-1.05","-0.3","-50.00","-3.11","9.05","-7.58","-1.52","-0.76","-66.67","2.38","96.67","0.990","6.74","10.11","6.74","51.11","50.00","15.16","12.36","19.66","43.55"
"420","Miles Wood","N.J","L","28","365","13.035714285714","-1.1","1.37","-1.23","0.56","2.95","-1.52","-1.06","1.85","-2.54","-0.52","0.35","-8.73","-0.12","0","-1.41","-1.53","0.13","-1.66","-0.15","-0.43","0.75","0.1","0.53","-4.58","-1.85","0.75","-3.03","-0.01","-0.67","22.22","2.08","2.77","-0.79","-0.88","0.71","-64.71","6.63","89.01","0.956","9.53","15.12","13.48","46.68","41.43","16.6","19.07","25.32","39.61"
"798","Sheldon Dries","COL","C","1","6.85","6.85","21.76","1.37","5.86","-10.31","13.08","-15.17","-7.37","4.34","-10.53","7.3","0","0.00","-0.06","2.89","-32.52","17.46","1.43","9.36","10.2","13.13","-12.50","7.3","0","0.00","9.68","-15.6","38.10","0","0","-","-14.87","-8.5","-0.98","0","0","-","33.33","100.00","1.333","8.76","8.76","8.76","105.11","50.00","17.52","8.76","8.76","66.67"
"83","Justin Braun","PHI","D","30","450.26666666667","15.008888888889","-3.71","1.36","-2.29","-0.85","0.97","-1.11","-1.86","0.43","-1.90","-0.62","-0.73","0.91","-0.21","-0.11","-1.13","-1.28","0.63","-1.99","-0.59","0.48","-2.99","-0.12","0.15","-4.55","-0.92","0.2","-1.37","-0.27","-0.63","10.00","-1.98","1.5","-2.21","-0.26","-0.34","2.94","8.14","91.86","1.000","6.53","14.52","11.46","51.7","36.30","11.73","20.92","19.59","37.45"
"599","Jake DeBrusk","BOS","L","21","262.11666666667","12.481746031746","0.12","1.36","-0.70","-1.29","-0.64","-0.23","-0.8","1.53","-2.16","-0.96","-0.13","-6.76","-0.34","-0.16","-1.18","-1.25","1.5","-2.90","-0.97","-0.69","-0.01","-0.44","-0.75","14.67","-0.37","2.93","-4.21","-0.09","1.02","-27.78","0.6","-0.56","0.84","-0.65","-0.21","-14.29","6.99","92.52","0.995","12.82","12.59","5.04","45.78","71.79","21.52","17.63","12.59","63.09"
"730","Juuso Valimaki","CGY","D","23","334.91666666667","14.561594202899","4.23","1.36","1.11","2.15","2.47","-0.50","3.07","1.28","1.26","-0.65","0.88","-14.76","-0.11","-0.1","0.33","3","0.52","1.91","0.87","0.21","1.19","-0.87","0.15","-19.87","2.83","0.41","2.37","0.44","0.79","-9.17","0.55","2.64","-1.80","0.05","0.2","-6.67","7.87","88.97","0.968","10.39","8.6","5.55","56.79","65.17","18.45","13.44","11.64","61.31"
"690","Mikhail Sergachev","T.B","D","31","563.83333333333","18.188172043011","-2.4","1.35","-1.94","-3.33","0.79","-2.71","-4.38","2.24","-5.86","-0.86","0.04","-7.23","-0.13","0.12","-2.95","1.74","1.4","0.26","0.56","0","1.53","0.13","-0.59","15.40","1.57","1.87","-0.40","-0.97","0.47","-34.75","-4.69","1.08","-5.09","-0.09","0.02","-4.40","10.16","91.97","1.021","10.22","10","6.81","44.69","60.00","20.11","15.75","16.81","54.47"
"802","Pius Suter","CHI, DET","C","31","440.31666666667","14.20376344086","3.05","1.33","0.92","2.28","1.63","0.63","3.04","1.48","1.48","0.65","0.55","0.18","0.21","0.15","0.91","4.35","1.85","2.76","1.86","-0.37","5.10","0.01","0.36","-4.67","3.32","2.95","1.07","1.16","0.18","16.71","0.26","-0.58","0.59","-0.18","0.17","-29.17","11.26","91.35","1.026","10.08","13.35","6.4","40.61","61.16","19.08","18.67","14.44","56.91"
"906","Tim Stützle","OTT","L","30","403.66666666667","13.455555555556","-0.18","1.3","-0.64","-1.87","2.89","-2.75","-0.7","2.92","-2.89","-0.2","0.39","-6.04","0.11","0.02","0.96","0.82","-1.43","2.23","1.45","0.08","3.16","0.1","-0.18","5.98","-0.85","-2.01","1.48","-0.42","-0.87","26.88","0.49","1.47","-0.56","0.04","0.69","-21.43","8.42","92.34","1.008","7.73","12.19","5.2","50.69","59.77","15.61","17.54","13.97","52.76"
"191","Erik Haula","BOS, NSH","L","28","343.6","12.271428571429","-4.25","1.29","-2.62","-6.23","1.9","-4.92","-4.12","1.61","-4.82","0.42","-0.48","9.23","0.02","0.7","-7.23","0.26","4.11","-3.84","1.27","2.3","-2.72","0.3","-0.13","7.58","-1.35","2.4","-4.53","-0.11","-0.57","16.67","-7.23","-4.08","-2.28","0.03","-0.14","7.06","11.61","94.57","1.062","6.98","9.95","6.98","52.21","50.00","15.72","15.72","16.59","48.65"
"307","Dougie Hamilton","CAR, N.J","D","32","575.95","17.9984375","8.88","1.27","2.88","9.4","0.48","4.46","6.08","-0.01","4.45","0.8","0.54","0.38","0.49","0.17","1.84","4.62","1.26","2.26","1.19","0.31","1.25","0.36","0.07","4.27","4.57","1.26","3.16","1","0.6","2.78","6.75","-0.44","4.74","-0.28","0.04","-14.29","8.73","91.67","1.004","8.54","13.75","10.21","39.38","45.56","20.42","20.73","19.17","51.58"
"849","Alexander Romanov","MTL","D","31","505.48333333333","16.305913978495","-1.47","1.27","-1.27","-3.4","1.67","-3.24","-4.04","-0.23","-3.17","-0.51","-0.25","-3.57","-0.23","-0.05","-1.94","-1.16","1.58","-2.73","-1.12","1.62","-6.72","0.04","0.11","-1.11","-0.05","-0.05","0.02","-0.55","-0.39","-7.14","-1.13","1.22","-1.78","-0.3","0.22","-26.19","6.90","90.05","0.969","7.24","10.8","4.15","43.21","63.54","15.91","18.28","11.51","58.01"
"333","Brady Skjei","CAR","D","29","530.03333333333","18.277011494253","-6.17","1.26","-3.11","-7.03","0.17","-3.85","-5.8","0.69","-5.07","-0.99","-0.68","-0.56","-0.44","-0.04","-2.94","-5.25","-0.32","-3.92","-1.87","-0.87","-1.39","-0.04","-0.19","3.19","-4.5","0.73","-6.09","-0.57","-0.69","21.67","-2.66","2","-3.27","-0.58","0.04","-26.67","7.28","94.38","1.017","7.24","13.24","8.72","40.98","45.39","19.13","20.15","19.81","49.13"
"163","Nazem Kadri","COL","C","30","418.51666666667","13.950555555556","2.74","1.25","0.32","0.17","2.04","-1.44","-1.48","0.64","-1.67","-0.51","1.07","-15.48","-0.1","0.1","-2.26","0.16","1.46","-1.72","-0.47","0.2","-1.57","0.73","0.25","3.03","0.85","1.68","-1.84","-0.76","1.01","-38.21","3.84","-0.49","2.49","-1.01","-0.12","-28.95","9.58","89.09","0.987","11.61","12.33","8.46","47.88","57.86","23.37","17.78","17.06","57.80"
"330","Hampus Lindholm","ANA","D","12","218.31666666667","18.193055555556","2.45","1.24","0.65","2.68","-1.53","2.58","3.91","-1.38","4.90","-0.01","0.06","-0.69","0.28","-0.04","3.46","-0.67","-1.52","0.57","-0.12","0.08","-0.47","-0.3","0.04","-7.84","-0.73","-2.13","1.19","-0.34","-0.12","-5.56","3.84","3.63","0.44","0.4","0.16","50.00","6.86","91.43","0.983","8.52","14.29","9.07","40.13","48.44","20.34","20.06","20.06","50.34"
"362","Jordan Martinook","CAR","L","21","246.01666666667","11.715079365079","-5.04","1.24","-2.65","-3.94","-0.44","-1.82","-5.47","-0.96","-3.44","-0.59","-0.29","-1.98","-0.84","0.11","-7.75","-8.47","-1.19","-6.12","-2.88","-0.39","-4.57","-0.44","-0.47","2.07","-7.45","-1.07","-7.45","-1.02","0.07","-36.67","6.24","2.31","2.16","1.1","0.18","29.17","8.33","93.10","1.014","10.24","16.1","9.51","46.09","51.85","17.8","20.73","18.78","48.67"
"415","Mattias Janmark","CHI, VGK","C","28","382.63333333333","13.665476190476","-12.34","1.24","-6.44","-10.04","0.23","-6.90","-7.36","-0.46","-6.04","-0.92","-0.03","-8.43","-0.76","-0.25","-5.82","-4.41","0.84","-4.98","-3.05","-2.13","-2.58","-0.24","0.1","-5.17","-1.81","3.95","-6.27","-0.66","-0.2","-10.71","-8.03","0.24","-6.52","-0.1","0.13","-16.67","8.75","92.65","1.014","8","11.45","7.68","41.87","51.00","15.21","15.84","20.54","42.54"
"821","K'Andre Miller","NYR","D","28","512.28333333333","18.295833333333","2.07","1.22","0.50","2.04","-2.26","2.64","1.66","-2.62","3.61","-0.09","0","-0.71","-0.07","0.27","-3.52","-0.62","2.84","-3.24","-1.08","2.22","-7.25","0.15","0.29","-2.27","0.62","0.82","-0.18","-0.49","0.1","-17.14","1.78","-2.89","3.28","0.28","-0.43","27.50","10.48","91.16","1.016","5.15","10.66","5.97","50.01","46.32","16.05","17.45","14.41","52.69"
"903","Alexis Lafrenière","NYR","L","29","369.71666666667","12.748850574713","2.99","1.21","0.93","2.55","3.99","-0.63","1.25","4.69","-2.55","-0.63","0.37","-8.82","0.23","0.48","-2.30","4.67","2.44","2.43","1.63","1.49","0.85","-0.24","-0.12","-1.72","4.05","1.27","3.61","-0.12","-0.33","7.14","-3.33","-2.55","-0.93","-0.36","0.61","-33.61","8.84","91.55","1.004","9.9","11.04","6.98","49.01","58.65","17.04","15.25","14.28","54.40"
"537","Pierre Engvall","TOR","L","25","285.16666666667","11.406666666667","2.52","1.2","0.47","2.69","3.37","-0.73","4.79","3.58","0.47","-0.75","0.02","-6.70","-0.41","0.15","-5.53","-1.81","3.06","-4.14","-3.37","2.89","-14.24","-0.65","0.55","-19.89","2.08","0.23","1.47","-0.31","-0.47","8.60","4.63","-2.47","5.58","0.26","-0.25","21.43","7.27","91.43","0.987","4.21","9.89","6.52","59.75","39.22","10.73","14.73","15.57","40.80"
"589","Jeremy Lauzon","BOS, SEA","D","22","327.51666666667","14.887121212121","-10.89","1.18","-5.41","-8.98","0.99","-5.54","-6.02","-1.02","-3.37","0.18","0.59","-4.45","-0.07","-0.16","1.63","-4.97","-0.75","-3.70","0.37","-0.29","1.83","0.44","0.23","2.61","-7.11","-0.61","-7.37","-0.36","0.4","-17.46","-8.29","3.96","-8.26","0.01","0.2","-10.00","10.30","88.19","0.985","5.5","14.11","11.18","52.39","32.97","15.02","19.42","20.7","42.05"
"783","Radim Simek","S.J","D","19","230.96666666667","12.156140350877","-7.19","1.18","-3.90","-2.28","-0.34","-1.18","-3.66","-0.4","-2.90","-0.95","1.32","-19.60","-0.19","-0.52","3.87","-0.39","-5.94","5.31","-0.32","-1.66","3.21","-0.31","0.92","-18.33","-0.09","-5.71","6.77","-0.88","0.27","-32.38","-8.67","8.59","-13.07","0.27","0.4","0.00","5.88","85.71","0.916","7.79","14.29","7.53","53.25","50.85","17.15","18.96","15.59","52.38"
"811","Joel Farabee","PHI","L","32","406","12.6875","-1","1.16","-0.99","0.97","0.74","0.10","3.26","-0.77","3.27","1.96","-0.02","15.22","0.06","-0.08","1.49","1.28","-1.18","2.56","0.69","-1.09","4.96","0.48","-0.21","11.53","0.79","-0.11","1.06","1.77","-0.14","30.84","-3.53","5.26","-5.71","0.07","0.64","-19.64","13.00","90.10","1.031","10.49","12.86","6.8","52.61","60.68","16.85","16.85","14.63","53.52"
"150","Tyler Bozak","STL","C","18","206.18333333333","11.45462962963","-10.16","1.14","-5.83","-5.97","0.05","-4.10","-7.19","-3.3","-3.61","-0.81","0.66","-13.12","-0.29","-0.25","-1.16","-4.41","-1.48","-3.36","0.61","1.48","-1.41","-0.48","1.72","-30.26","-6.7","-3.94","-3.25","-0.69","-0.9","38.10","-7.52","6.02","-10.64","0.4","-0.98","53.33","9.64","88.04","0.977","8.73","10.48","10.77","48.02","44.78","16.59","15.71","20.66","44.53"
"155","Alex Chiasson","EDM","R","25","225.23333333333","9.0093333333333","-7.13","1.13","-3.91","-9.49","-1.49","-5.34","-7.21","0.52","-6.73","-2.06","0.58","-27.02","-1.26","-0.19","-12.63","-7.07","-0.85","-6.64","-5.95","-1.42","-13.21","-0.45","0.14","-13.72","-1.49","0.76","-2.81","-1.35","1.02","-40.00","-1.94","2.59","-3.12","-0.69","-0.47","-44.44","5.32","89.74","0.951","10.66","9.06","5.59","57.27","65.57","19.45","14.92","15.45","55.73"
"708","Brandon Hagel","CHI","L","31","392.65","12.666129032258","4.19","1.12","1.53","0.27","1.62","-0.72","-1.07","0.67","-1.40","-0.73","-0.02","-6.73","-0.07","-0.17","0.81","2.04","-1.37","3.14","-0.45","-1.3","1.65","-0.44","-0.28","-2.69","3.31","-0.1","4.27","-0.46","0.76","-27.90","-0.4","6.04","-4.13","-0.14","-0.44","54.55","8.20","91.38","0.996","6.72","16.04","8.71","46.45","43.56","12.99","22.16","19.87","39.53"
"276","Steven Fogarty","BUF","C","6","69.333333333333","11.555555555556","-17.67","1.11","-11.02","-14.1","-4.61","-8.58","-10.7","-1.34","-10.18","0.7","-3.08","61.90","-0.15","-0.85","7.06","-5.17","-14.31","11.16","-0.5","-2.55","4.75","0.55","-0.71","37.50","-6.23","-15.68","19.66","0.21","-1.89","66.67","-13.84","19.22","-21.11","0","-1.37","0.00","14.29","100.00","1.143","6.06","7.79","14.71","50.19","29.17","10.38","10.38","24.23","30.00"
"433","Robert Hagg","BUF, PHI","D","21","294.01666666667","14.000793650794","3.03","1.09","0.72","0.35","-2.79","2.09","-2.59","-0.08","-2.05","-1","-0.36","-6.55","-0.14","-0.33","2.72","4.38","-0.25","4.21","-1.76","0.21","-5.14","-0.46","-0.54","1.28","8.19","-0.61","9.27","-0.26","-0.43","5.14","0.27","4.48","-2.86","-0.16","0.95","-46.67","6.99","91.43","0.984","12.24","9.59","6.94","52.85","63.83","22.04","13.67","14.9","59.67"
"487","Brendan Perlini","EDM","L","3","20.75","6.9166666666667","-3.58","1.09","-2.08","-5.17","-1.09","-2.62","-7.54","3.24","-8.27","-3.68","-3.22","-","-2.05","0.18","-21.47","-10.56","0.41","-10.76","-4.07","10.13","-24.35","-2.76","-0.92","-","-8.66","-12.95","4.79","0","-1.23","0.00","0.21","-2.26","1.60","-1.33","-1.33","-50.00","0.00","100.00","1.000","11.57","5.78","5.78","52.05","66.67","11.57","11.57","20.24","36.36"
"562","Jansen Harkins","WPG","C","15","126","8.4","-14.1","1.03","-7.46","-10.78","-1","-6.38","-7.75","-2.33","-5.13","-1.31","-1.5","-1.76","-0.89","-0.76","-2.16","-9.46","-3.09","-6.50","-4.48","-1.03","-10.98","-0.18","-1.7","32.50","-6.64","-2.75","-3.77","-1.13","0.77","-50.00","-5.78","5.22","-8.41","-0.14","-0.27","-33.33","6.12","93.10","0.992","4.29","15.24","6.19","53.33","40.91","8.1","19.05","16.19","33.33"
"625","Vladislav Gavrikov","CBJ","D","31","552.26666666667","17.815053763441","-2.79","1","-1.83","-0.03","0.18","-0.12","-0.01","0.92","-0.72","0.13","-0.47","5.72","-0.04","-0.41","3.60","1.41","-2.72","4.08","-1.41","-1.44","-0.91","0.1","-0.45","11.00","3.76","-1.72","6.57","-0.3","-0.31","-0.90","-4.57","7.02","-7.92","0.3","0.39","-9.40","9.80","92.69","1.025","6.41","11.73","11.62","43.13","35.54","14.01","16.08","21.62","39.33"
"266","Johnny Gaudreau","CGY","L","29","423.76666666667","14.612643678161","-1.27","0.98","-1.11","0.58","0.89","-0.29","1.2","1.01","0.00","0.62","0.32","1.88","0.17","0.41","-3.47","0.15","3.44","-3.75","2.11","1.29","0.56","0.83","0.14","10.71","-2.61","2.86","-6.67","-0.45","0.09","-8.97","-0.68","-3.2","2.27","0.07","0.16","-7.14","11.01","89.67","1.007","13.31","13.45","6.65","45.02","66.67","21.95","18.26","15.15","59.16"
"360","Jimmy Vesey","N.J, TOR, VAN","L","29","326.51666666667","11.259195402299","-6.5","0.98","-3.46","-5.81","3.29","-5.51","-6.25","1.78","-7.06","-2.44","0.58","-34.91","-0.83","0.3","-11.38","-6.93","3.43","-8.72","-5.31","-0.38","-11.33","-1.52","0.21","-40.00","-2.16","5.08","-6.95","-0.77","-0.24","-16.25","-0.14","-2.11","1.58","-0.34","0.76","-46.67","3.68","90.36","0.940","6.98","10.66","7.72","54.02","47.50","14.52","15.07","18.74","43.65"
"120","Josh Bailey","NYI","R","28","421.61666666667","15.057738095238","-1.53","0.97","-1.20","-1.58","2.64","-2.71","-1.18","3.19","-3.83","0.9","-0.73","15.33","0.09","0.05","0.31","-0.13","0.21","-0.30","-0.56","0.35","-1.95","0.43","-0.58","15.97","0.58","-0.19","0.89","0.81","-0.25","31.11","-3.91","2.24","-5.24","-0.4","0.13","-45.45","13.20","94.81","1.080","6.26","15.37","7.54","44.12","45.36","14.94","20.21","16.51","47.51"
"192","Anders Lee","NYI","L","14","205.63333333333","14.688095238095","6.88","0.96","2.75","5.27","1.8","2.11","6.46","3.72","2.12","1.63","-0.23","13.29","1.29","0.05","9.77","3.46","2.01","0.97","4.09","-0.19","6.71","1.23","0.58","-0.48","-0.84","2.94","-4.05","-0.34","-0.34","0.00","4.55","-2.92","6.14","0.53","-0.79","71.43","12.93","94.39","1.073","9.92","11.09","3.79","52.81","72.34","16.92","14.59","12.55","57.43"
"6","Valtteri Filppula","DET","C","20","252.58333333333","12.629166666667","-13.33","0.93","-7.96","-9.1","0.23","-6.68","-7.32","-1.3","-6.29","-0.51","0.51","-11.34","-0.41","-0.2","-2.98","-7.18","-0.88","-8.26","-1.12","-3.53","6.38","-0.29","-0.21","-2.61","-8.08","3.53","-16.63","-0.2","0.43","-21.54","-10.01","2.41","-9.98","-0.33","0.46","-41.67","8.99","91.67","1.007","8.31","12.35","10.45","43.23","44.30","13.3","18.05","19.48","40.58"
"435","Nic Petan","TOR","C","5","49.133333333333","9.8266666666667","1.55","0.93","0.31","-1.16","2.83","-2.38","-0.47","1.07","-1.32","-3.38","0.6","-38.10","-0.57","-0.03","-4.65","-6.6","0.47","-5.91","-3.74","2.41","-15.42","-2.76","0.3","-75.00","-3.81","-2.58","-1.18","-0.01","-0.82","33.33","10.89","2.01","7.74","-0.89","1.32","-66.67","4.17","91.67","0.958","7.33","12.21","0","61.06","100.00","12.21","19.54","6.11","66.67"
"572","Brandon Carlo","BOS","D","15","238.58333333333","15.905555555556","8.35","0.93","3.06","6.32","1.96","1.95","2.23","0.72","0.92","-0.66","0.32","-9.18","-0.17","0.04","-2.54","2.03","-0.16","2.07","0.47","-1.27","5.71","0.19","0.88","-13.85","2.09","1.49","0.28","-0.94","-0.16","-17.89","7.95","0.16","4.84","-0.22","-0.47","33.33","7.52","89.25","0.968","8.3","10.06","5.53","53.82","60.00","20.12","17.1","13.33","60.15"
"474","Pierre-Edouard Bellemare","COL, T.B","C, L","30","281.03333333333","9.3677777777778","-10.47","0.9","-4.75","-8.58","-0.91","-4.06","-5.64","-0.56","-3.53","-1.99","-0.95","-3.71","-0.33","-0.61","6.37","-8.1","-4.35","-1.22","-1.25","-3.74","11.22","-1.19","-0.81","0.32","-9.13","-0.81","-9.03","-1.28","0.19","-33.68","-2.69","4.27","-4.90","0.07","-0.19","11.84","6.29","94.50","1.008","8.33","10.89","10.89","56.15","43.33","14.09","17.29","22.42","38.60"
"745","Urho Vaakanainen","BOS","D","4","62.383333333333","15.595833333333","-14.43","0.89","-7.56","-15.16","-1.38","-8.63","-10.67","-1.76","-7.36","-2.32","-0.42","-25.00","-0.85","0.24","-16.27","-12.32","2.04","-17.06","-4.13","5.47","-29.60","0","-0.45","0.00","-10.92","-4.57","-8.63","-1.85","0.66","-33.33","1.66","-2.44","2.57","-1.36","-0.68","-66.67","4.00","92.00","0.960","9.62","6.73","9.62","50.01","50.00","22.12","8.66","15.39","58.97"
"105","Jakub Voracek","CBJ, PHI","R","30","425.75","14.191666666667","5.73","0.84","2.04","3.87","0.18","2.12","0.99","0.69","0.20","0.55","1.36","-6.19","0.22","0.61","-4.13","2.34","1.1","1.12","2.63","0.74","5.10","0.35","-0.09","8.19","-0.39","0.47","-1.07","0.16","0.68","-9.58","4.83","-2.99","4.89","-0.02","0.75","-23.81","9.87","86.96","0.968","16.49","13.25","9.16","45.66","64.29","23.96","18.46","16.49","59.23"
"549","Jonas Siegenthaler","N.J, WSH","D","11","162.91666666667","14.810606060606","6.32","0.82","2.44","4.38","-3.92","4.97","5.16","-3.29","7.11","-2.62","1.19","-45.71","0.14","-0.55","7.35","2.65","-2.51","4.80","-1.45","-1.83","1.90","-1.39","0.38","-37.88","5.47","-0.9","7.05","-0.68","0.79","-52.38","4.22","4.76","-0.26","-1.06","0.32","-83.33","2.25","89.19","0.914","7.73","12.89","6.26","49.72","55.26","14.36","16.57","14.73","49.37"
"240","Joonas Donskoi","COL, SEA","R","29","330.95","11.412068965517","-3.41","0.81","-1.74","-0.66","-2.08","1.27","-1.36","-1.77","0.96","0.29","-0.21","4.34","-0.2","0.2","-4.57","1","2.72","-2.68","0.96","3.38","-8.41","1.65","0.4","10.59","0.05","-0.88","1.49","-0.84","-0.94","34.21","-5.71","-2.49","-1.34","-0.83","0.21","-44.44","11.05","92.44","1.035","10.15","11.06","4.71","54.57","68.29","15.41","17.04","12.51","55.19"
