"","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"411","Seth Jones","CBJ, CHI","D","31","76.95","2.4822580645161","19.52","8.12","-4.13","12.75","6.34","-4.59","15.38","3.22","0.13","2.5","0","0.00","1.79","0.27","-0.30","9.04","-0.62","4.18","8.46","1.78","4.17","1.56","0","-","0.78","-3.2","8.51","-2.16","0","0.00","9.51","11.58","-13.44","3.7","0","0.00","14.29","100.00","1.143","23.39","4.68","1.56","12.48","93.75","56.92","7.02","1.56","97.33"
"815","Alexander Barabanov","S.J, TOR","L","14","22.683333333333","1.6202380952381","-9.14","8.07","-7.56","-7.68","0.13","-1.60","-4.77","-1.59","1.10","-2.12","-2.38","33.33","-0.52","-1.09","9.02","-5.96","10.45","-14.10","7.4","-2.12","10.91","-1.19","-2.38","-","-17.82","16.75","-31.96","-1.24","0","0.00","-2.87","-1.72","2.78","0","0","-","5.56","100.00","1.056","21.16","5.29","0","21.16","100.00","37.03","7.94","0","100.00"
"496","Andrew Mangiapane","CGY","L","29","54.65","1.8844827586207","-8.79","8.06","-7.42","-10.97","10.39","-11.91","-12.64","9.49","-15.70","0.12","3.29","-30.00","-1.38","0.88","-12.91","-9.08","4.71","-9.33","-6.73","4.91","-23.75","-2.39","2.2","-66.67","-3.13","-0.26","-0.16","1.98","1.46","-20.00","-1.07","3.73","-5.22","1.49","0","0.00","16.67","80.00","0.967","35.13","4.39","0","36.23","100.00","45.01","6.59","3.29","93.18"
"308","Hampus Lindholm","ANA","D","12","12.9","1.075","6.29","7.94","-5.24","18.39","9.13","-5.40","12.99","6.85","-5.65","1.1","3.47","-25.00","-0.31","0.7","-8.39","-7.98","-2.46","2.45","-6.1","2.28","-20.00","-3.55","4.65","-100.00","-2.51","-6.32","10.81","6.2","-1.58","100.00","24.03","11.73","-10.70","0","0","-","7.14","66.67","0.738","27.91","9.3","0","55.81","100.00","46.51","9.3","4.65","90.91"
"277","William Karlsson","VGK","C","31","86.816666666667","2.8005376344086","32.95","7.88","-3.08","27.24","6.68","-3.00","18.59","4.61","-2.06","-0.92","-0.18","0.91","4.56","0.41","-1.03","22.45","5.68","-5.35","11.09","2.41","-3.76","1.36","0","0.00","15.16","4.37","-6.43","-0.24","0","0.00","17.46","-1.29","2.82","-3.03","-0.26","-13.33","9.09","94.44","1.035","37.32","2.76","0.69","11.06","98.18","71.18","4.84","3.46","95.37"
"547","Jake DeBrusk","BOS","L","21","30.95","1.4738095238095","-30.5","7.85","-11.27","-27.41","7.66","-14.87","-17.24","9.4","-19.48","-6.39","-1.74","12.50","-2.44","1.19","-21.30","-18.11","7.47","-16.92","-9.3","6.2","-31.17","-1.36","-0.87","14.29","-11.75","1.68","-6.19","-3.23","-1.16","16.67","-16.64","-0.98","0.00","-3.78","0","-100.00","15.79","100.00","1.158","13.57","5.82","3.88","50.4","77.78","32.96","9.69","3.88","89.47"
"89","P.K. Subban","N.J","D","28","49.4","1.7642857142857","-5.99","7.78","-8.65","-2.61","6.15","-8.10","3.57","5.73","-8.39","2.88","3.64","-37.50","-0.37","1.59","-19.98","-10.21","4.52","-11.38","-2.54","6.49","-27.41","0.46","2.43","-40.00","-10.22","-2.63","4.64","0","0","-","7.24","3.51","-5.71","3.51","0","100.00","12.20","62.50","0.747","31.58","7.29","0","25.51","100.00","51.01","13.36","3.64","93.33"
"46","Andrew Cogliano","DAL, S.J","C","29","2.8333333333333","0.097701149425287","-53.06","7.77","-21.01","-32.95","8.95","-19.37","-30.47","10.53","-32.91","-9.46","-0.79","-","-5.03","0.51","-29.89","-52.04","17.23","-92.96","-22.08","-0.39","-","-5.13","0","-","-39.95","23.5","-89.41","-3.15","-1.05","-75.00","-0.33","-4.56","6.90","-2.85","0","-100.00","0.00","100.00","1.000","63.53","0","21.18","211.76","75.00","63.53","21.18","21.18","75.00"
"273","Brett Ritchie","CGY","R","22","2.5","0.11363636363636","24.27","7.77","-2.17","21.36","9.94","-4.15","41.91","-11.36","17.36","-5.41","-1.08","-","0.03","0.88","-10.22","-4.46","18.59","-23.99","5.07","-2.7","12.50","-1.08","-1.08","-","-12.71","28.39","-42.54","-4.33","0","-100.00","43.06","-6.25","9.30","-1.56","0","-100.00","0.00","-","0.00","24","0","0","216","100.00","24","0","0","100.00"
"455","Kasperi Kapanen","PIT","R","25","34","1.36","-35.79","7.77","-10.86","-27.95","9.1","-13.60","-25.57","11.16","-18.82","-1.19","0","0.00","-3.56","0.27","-8.03","-20.71","1.6","-5.82","-10.79","0.14","-6.11","1.17","0","0.00","-13.23","1.96","-5.98","-1.77","0","0.00","-25.39","0.63","-5.68","-1.49","0","-100.00","14.81","100.00","1.148","31.76","3.53","0","30","100.00","52.94","7.06","3.53","93.75"
"97","Patrick Kane","CHI","R","30","112.78333333333","3.7594444444444","20","7.31","-3.43","17.13","6.53","-3.42","13.26","4.15","-2.04","-0.64","-0.28","1.79","2.32","1.39","-14.48","21.84","10.89","-13.59","-1.88","8.51","-30.19","-1.14","0.53","-11.11","31.63","3.17","-0.84","4.26","-1.09","85.71","2.05","-0.46","1.13","-3.89","0","-100.00","13.21","91.30","1.045","26.07","4.26","0","4.79","100.00","61.71","7.98","0.53","99.15"
"150","Alex Chiasson","EDM","R","25","85.116666666667","3.4046666666667","41.04","7.26","-2.39","26.22","6.23","-3.19","23.43","5.52","-2.52","3.03","2.11","-16.67","3.43","0.7","-5.08","24.35","7.01","-6.53","14.41","2.82","-7.27","2.41","1.41","-20.00","13.25","5.59","-6.62","-1.05","0.94","-16.67","27.23","1.5","-0.65","2.04","0","100.00","14.71","82.35","0.971","42.29","4.23","0","7.05","100.00","63.44","5.64","1.41","97.83"
"440","Michael Dal Colle","NYI","L","14","3.5166666666667","0.25119047619048","-24.03","7.09","-10.24","-38.2","-8.73","10.77","-21.99","-8.73","13.46","-12.47","0","-","-5.59","-0.53","5.78","-36.56","-3.74","6.52","-29.93","-1.25","-","-11.22","0","-","-8.84","-3.33","9.52","-1.66","0","-100.00","21.7","21.04","-18.55","0","0","-","0.00","-","0.00","17.06","0","0","85.31","100.00","34.12","0","0","100.00"
"375","Connor Clifton","BOS","D","25","2.7666666666667","0.11066666666667","-26.62","7.04","-11.22","-2.52","9.87","-10.12","19.22","10.82","-5.83","14.13","-1.42","15.79","-0.37","0.09","-2.11","-3.41","-8.03","14.66","29.67","-4.25","23.68","18.85","-0.47","14.29","-44.11","-5.04","-","-3.78","-1.26","-75.00","-31.47","26.55","-42.93","-2.73","0","-100.00","33.33","100.00","1.333","108.43","21.69","0","86.75","100.00","130.12","43.37","0","100.00"
"104","Jake Muzzin","TOR","D","29","9.6666666666667","0.33333333333333","-19.23","6.96","-7.26","-23.24","6.96","-11.06","-5.07","9.08","-11.47","0.38","-1.59","21.43","-1.98","-0.53","4.45","-29.68","3.94","-11.83","-1.67","-3.18","10.71","3.56","-1.59","37.50","-37.34","9.49","-29.80","-3.53","0","-100.00","17.38","6.67","-7.06","-0.77","0","-100.00","11.11","100.00","1.111","55.86","12.41","12.41","74.48","81.82","86.9","18.62","18.62","82.35"
"50","Kris Russell","EDM","D","17","4.3","0.25294117647059","-71.61","6.91","-19.15","-41.3","8.32","-18.65","-18.05","8.32","-16.40","-10.57","-0.7","-","-4.24","1","-20.96","-57.93","9.02","-43.58","-26.78","-1.41","-","-5.64","0","-","-41.54","13.91","-42.75","-5.64","-0.94","-85.71","-17.72","-2.04","3.39","-1.02","0","-100.00","0.00","100.00","1.000","0","13.95","0","83.72","-","13.95","13.95","0","100.00"
"484","Oskar Lindblom","PHI","L","30","12.916666666667","0.43055555555556","-47.94","6.88","-17.08","-45.69","8.8","-29.06","-35.27","6.56","-31.75","-10.1","-1.92","-","-4.02","0.52","-21.48","-17.8","4.48","-15.48","-17.95","1.76","-38.68","-5.77","-0.48","-","0.2","3.63","-8.97","-2.56","-1.28","-66.67","-40.06","-3.71","-4.27","-2.78","-0.69","-80.00","0.00","100.00","1.000","18.58","4.65","4.65","55.74","80.00","23.23","9.29","9.29","71.43"
"443","William Nylander","TOR","R","28","68.25","2.4375","3.19","6.83","-4.87","1.44","6.83","-6.22","-0.57","0.67","-1.01","1.08","1.76","-22.22","1.26","1.52","-13.54","-3.22","6.49","-8.16","6.82","2.5","-6.57","1.49","1.76","-33.33","-13.38","5.32","-9.50","-1.72","0","0.00","12.38","0.88","-0.21","1.27","0","100.00","10.94","80.00","0.909","30.77","1.76","0","11.43","100.00","65.05","6.15","0","100.00"
"65","Milan Lucic","CGY","L","29","44.1","1.5206896551724","-25.66","6.69","-9.25","-21.71","6.91","-11.42","-15.04","10.3","-17.69","0.78","2.19","-18.33","-2.5","0.34","-8.41","-21.62","5.3","-14.32","-10.45","2.5","-18.48","-1.81","0.83","-35.71","-14.9","3.74","-11.90","1.22","1.81","-25.00","-5.51","3.29","-5.30","2.41","0","0.00","18.75","84.62","1.034","34.01","4.08","0","48.98","100.00","44.9","8.16","4.08","91.67"
"459","Brendan Lemieux","L.A, NYR","L","27","19.483333333333","0.7216049382716","-72.88","6.67","-22.11","-55.43","7.7","-28.52","-40.55","7.7","-33.92","-6.67","5.65","-92.86","-5.59","0.46","-29.91","-34.9","4.11","-21.67","-21.56","-0.51","-21.86","-3.59","2.57","-87.50","-17.79","6.16","-23.49","-2.05","0","-100.00","-51.9","-3.71","4.50","-2.22","0","-100.00","0.00","60.00","0.600","21.56","3.08","0","67.75","100.00","27.72","9.24","3.08","90.00"
"138","Matt Martin","NYI","L","28","17.966666666667","0.64166666666667","-35.9","6.63","-14.65","-23.59","10.35","-18.72","-16.23","12.83","-23.65","-6.59","0","0.00","-2.95","0.78","-15.33","-15.14","3.19","-9.00","-2.68","7.54","-21.30","-4.73","0","0.00","-16.61","-5.79","12.96","-2.48","0","-100.00","-26.41","-5.03","-2.26","0","0","-","10.00","100.00","1.100","10.02","13.36","0","63.45","100.00","23.38","20.04","3.34","87.50"
"501","Kyle Connor","WPG","L","30","86.116666666667","2.8705555555556","3.3","6.49","-4.73","7.4","6.68","-5.58","-0.57","5.28","-6.58","2.24","0.7","-7.14","0.2","0.78","-9.52","2.59","5.39","-7.83","-0.51","4.18","-18.18","1.65","0.7","-20.00","4.12","1.61","-2.27","-1.76","0","0.00","4.31","0.74","-0.71","2.76","0","0.00","15.48","94.74","1.102","27.17","4.88","0.7","6.97","97.50","53.65","8.36","2.79","95.06"
"682","Gabriel Vilardi","L.A","C","29","49.866666666667","1.7195402298851","-29.53","6.44","-8.78","-24.64","7.13","-12.26","-21.36","6.62","-15.39","-8.19","1.2","-25.00","-1.94","-0.89","7.34","-16.64","1.16","-5.85","-8.46","-2.27","5.47","-2.96","1.2","-50.00","-10.91","4.57","-13.74","-3.7","0","-100.00","-18.35","2.47","-4.16","-3.54","0","0.00","9.09","92.31","1.014","20.45","3.61","1.2","39.71","94.44","36.1","6.02","2.41","93.75"
"234","Brendan Gallagher","MTL","R","20","38.633333333333","1.9316666666667","23.24","6.38","-2.82","8.82","3.22","-2.72","10.63","3.22","-2.39","3.22","1.55","-14.29","2.12","0.41","-3.84","24.44","3.7","-1.10","4.88","1.07","-1.10","4.18","1.55","-20.00","26.08","3.5","-1.67","0","0","-","-1.82","3.02","-4.44","-1.39","0","0.00","17.14","83.33","1.005","31.06","6.21","0","43.49","100.00","52.8","9.32","3.11","94.44"
"341","Damon Severson","N.J","D","31","44.75","1.4435483870968","-29.51","6.35","-11.14","-17.04","4.31","-8.77","-11.79","0.93","-4.48","-1.05","-0.58","3.08","-2.13","-0.19","-3.07","-14","2.91","-10.00","-2.57","-0.53","0.24","0.17","0.06","0.00","-15.24","4.59","-17.28","0.08","0","0.00","-21.48","1.01","-3.25","-1.85","0","-100.00","13.79","80.00","0.938","25.47","6.7","0","36.2","100.00","44.25","9.39","4.02","91.67"
"267","Rocco Grimaldi","NSH","R","23","12.066666666667","0.52463768115942","-24.08","6.3","-10.67","-10.63","6.3","-10.58","-11.38","1.32","-6.49","-6.77","0","-","-1.04","1.31","-23.20","-3.99","10.61","-20.00","-7.96","8.71","-57.97","-2.46","0","-","5.29","2.52","-3.65","-3.28","0","-100.00","-28.13","-3.56","5.26","-2.67","0","-100.00","0.00","100.00","1.000","14.92","4.97","0","54.7","100.00","19.89","4.97","4.97","80.00"
"352","Josh Anderson","MTL","R","29","58.266666666667","2.0091954022989","4.36","6.28","-5.08","8.87","-0.22","1.90","4.76","-0.22","1.81","-4.66","-0.7","8.33","-1.01","0.11","-3.56","-6.3","2.65","-6.60","-8.35","0.97","-14.29","-4.23","-0.7","-","2.74","2.24","-4.68","-0.51","0","0.00","11.49","3.44","-4.53","-0.08","0","0.00","6.67","100.00","1.067","27.8","7.21","1.03","28.83","96.43","44.28","13.39","2.06","95.56"
"387","Oliver Bjorkstrand","CBJ","R","32","62.183333333333","1.9432291666667","9.65","6.25","-3.83","6.67","5","-4.11","-1.32","4.81","-7.91","3.56","0","0.00","0.8","0.97","-14.43","2.85","7.91","-18.75","0.86","6.75","-43.75","2.99","0","0.00","2.66","1.54","-3.80","2.7","0","0.00","10.8","1.1","1.39","-2.1","0","0.00","24.39","100.00","1.244","32.81","3.86","0.96","17.37","97.14","56.93","7.72","0.96","98.33"
"38","Alexander Edler","L.A, VAN","D","27","11.266666666667","0.41728395061728","-43.75","6.15","-10.75","-50.57","2.3","-15.81","-34.69","-1.55","-9.06","-3.52","0","0.00","-3.78","0.35","-12.70","-31.98","11.56","-24.00","-10.55","2.87","-16.53","-4.91","0","-","-28.58","11.58","-28.94","-1.96","0","-100.00","-14.86","-2.13","3.37","4.14","0","0.00","25.00","100.00","1.250","26.63","10.65","0","31.95","100.00","42.6","10.65","0","100.00"
"296","Rickard Rakell","ANA","L","28","70.2","2.5071428571429","-6.02","6.11","-5.29","-0.48","7.8","-7.82","2.5","3.51","-4.62","0.04","2.56","-50.00","0.15","0.66","-8.21","-3.38","1.78","-3.15","3.64","1.72","-6.94","-1.67","0.85","-50.00","-9.36","0.07","-1.42","1.14","1.14","50.00","-1.38","-2.41","3.21","1.23","0","100.00","4.84","72.73","0.776","31.62","5.13","0.85","22.22","97.37","51.28","7.69","1.71","96.77"
"539","Thomas Chabot","OTT","D","29","96.7","3.3344827586207","-15.99","5.9","-7.18","-7.68","5.99","-7.32","-6.29","4.41","-7.64","-1.8","1.86","-23.08","-0.11","0.94","-10.97","2.49","4.59","-6.00","3.29","4.87","-13.26","-0.9","1.86","-37.50","-1.07","-0.37","0.46","0.7","0","0.00","-24.64","2.42","-9.66","-2.06","0","0.00","12.82","85.00","0.978","24.2","5.58","0","9.31","100.00","49.64","9.31","0.62","98.77"
"95","David Perron","STL","L","29","91.616666666667","3.1591954022989","37.59","5.87","-1.54","25.02","4.37","-1.59","28.64","-1.52","6.05","2.59","0","0.00","3.51","0.47","-1.87","16.62","2.51","-1.37","9.51","0.37","6.42","1.68","0","0.00","9.49","2.86","-5.07","-0.77","0","0.00","29.76","5.94","-4.89","2.16","0","0.00","13.79","100.00","1.138","38.64","3.27","0","8.51","100.00","67.45","5.24","1.96","97.17"
"518","Christian Fischer","ARI","R","31","20.15","0.65","-25.51","5.82","-10.67","-22.64","5.82","-15.17","-8.65","8.46","-16.78","-0.07","-1.13","15.79","-2.94","0.6","-24.87","-20.93","4.42","-20.24","-14.71","6.3","-62.04","-1.51","-0.75","-","-8.3","-2.51","7.25","0.96","-0.5","14.29","-6.56","-4.89","7.76","1.58","0","0.00","18.18","100.00","1.182","29.78","11.91","0","32.75","100.00","53.6","14.89","0","100.00"
"781","Cole Caufield","MTL","R","10","20.8","2.08","25.6","5.71","-1.30","3.59","1.88","-1.52","11.37","1.88","1.74","-11.59","0","-","0.01","0.66","-12.42","17.14","3.84","-4.74","-4.87","3.84","-27.50","-3.86","0","-","29.35","0","0.00","-7.73","0","-100.00","9.47","5.54","-6.76","-2.79","0","-100.00","0.00","100.00","1.000","23.08","2.88","2.88","34.62","88.89","40.38","5.77","2.88","93.33"
"321","Tomas Hertl","S.J","C","23","62.783333333333","2.7297101449275","45.5","5.7","1.13","27.76","2.08","2.65","22.64","0.16","5.90","0.37","-0.19","5.00","3.5","0.23","2.71","26.86","5.52","0.04","13.16","2.48","-0.24","0.76","-1.15","50.00","18.28","4.06","0.00","-1.79","1.27","-50.00","30.24","4.14","-4.92","1.38","0","100.00","5.97","90.91","0.969","31.54","2.87","0.96","17.2","97.06","55.43","6.69","1.91","96.67"
"451","Alex Tuch","VGK","R","27","53.65","1.987037037037","-32.05","5.66","-6.55","-31.46","5.28","-8.53","-16.73","7.5","-11.78","-5.16","0.38","-12.86","-2.71","0.13","-3.71","-13.05","2.26","-5.09","-7.29","-0.73","0.00","-3.69","0","0.00","-7.69","3.99","-9.25","1.49","0","100.00","-28","8.1","-11.29","-3.74","0.54","-33.33","8.00","92.86","1.009","23.49","3.36","1.12","42.5","95.45","44.73","5.59","3.36","93.02"
"130","Michael Stone","CGY","D","13","5.8666666666667","0.45128205128205","-61.77","5.64","-20.72","-38.48","6.69","-18.56","-18.37","-12.7","17.65","-7.41","-2.12","-","-1.61","0.09","-3.92","-22.24","4.93","-15.91","0.34","-3.18","13.64","-1.06","-2.12","-","-30.12","10.81","-43.94","-5.65","0","-100.00","-57.09","10.19","-44.00","-3.06","0","-100.00","0.00","-","0.00","30.68","0","0","92.05","100.00","61.36","0","0","100.00"
"402","Nic Petan","TOR","C","5","3.75","0.75","-57.7","5.64","-16.07","-26.61","5.64","-12.80","0.33","9.78","-13.46","-8.29","0","-","1.44","-1.27","14.55","-12.1","11.85","-18.55","1.49","-2.07","12.50","-4.15","0","-","-18.13","18.57","-28.99","-2.76","0","-100.00","-62.87","-5.99","-","-2.99","0","-100.00","0.00","100.00","1.000","48","0","0","48","100.00","48","0","0","100.00"
"331","Esa Lindell","DAL","D","29","37.316666666667","1.2867816091954","-31.02","5.62","-9.40","-24.54","2.93","-8.21","-11.7","0.76","-4.82","-10.46","-0.52","4.17","-2.77","0.33","-8.28","-22.33","5.42","-14.17","-13.4","1.61","-12.50","-4.69","0","0.00","-11.91","5.08","-13.70","-4.9","-0.7","-87.50","-11.04","7.02","-11.86","-3.03","0","-100.00","3.85","100.00","1.038","24.12","6.43","1.61","53.06","93.75","32.16","12.86","3.22","90.91"
"634","Troy Stecher","DET","D","21","5.75","0.27380952380952","-3.31","5.55","-5.00","7.95","7.47","-5.15","6.22","-2.97","5.91","-1.91","-0.64","-","-0.65","1.79","-20.15","-34.24","11.3","-49.02","-16.59","-5.74","-","-0.64","0","-","-23.53","22.72","-54.67","-0.85","-0.85","-50.00","46.51","-5.53","8.57","-0.92","0","-100.00","0.00","100.00","1.000","31.3","20.87","10.43","135.65","75.00","41.74","20.87","10.43","80.00"
"500","Rasmus Andersson","CGY","D","29","78.783333333333","2.7166666666667","-8.09","5.37","-5.22","-11.19","5.36","-7.14","-15.81","5.35","-10.93","-4.54","-0.76","0.83","-1.51","-0.17","0.45","-13.54","-0.74","-1.25","-4.5","-1.51","4.12","2.29","0","16.67","-12.04","1.03","-4.66","-5.06","-1.01","12.50","5.67","2.21","-2.36","-4.39","0","-100.00","11.48","94.12","1.056","36.56","5.33","0","14.47","100.00","57.88","8.38","3.05","95.00"
"131","Adam Henrique","ANA","C","26","59.15","2.275","14.28","5.36","-2.96","18.5","4.34","-1.76","18.66","4.84","-3.17","1.27","3.04","-50.00","0.66","1.11","-12.87","7.4","5.46","-7.31","1.19","2.16","-10.23","0.26","1.01","-33.33","8.28","4.4","-6.11","0","1.35","0.00","7.01","-1.09","1.71","1.47","0","100.00","4.84","70.00","0.748","41.59","8.11","0","17.24","100.00","60.86","10.14","0","100.00"
"226","Nino Niederreiter","CAR","R","29","45.666666666667","1.5747126436782","-49.15","5.27","-8.74","-31.45","6.58","-10.92","-18.34","5.92","-12.13","-3.93","-1.31","9.09","-3.84","-0.09","-2.74","-33.44","-3.28","-1.11","-13.11","0.66","-7.58","-2.62","-1.31","16.67","-27.1","-5.25","5.39","-0.87","0","0.00","-22.7","6.64","-10.22","-0.94","0","0.00","20.00","100.00","1.200","23.65","6.57","2.63","39.42","90.00","34.16","10.51","3.94","89.66"
"598","Clayton Keller","ARI","R","31","90.1","2.9064516129032","2.09","5.26","-4.51","0.92","5.26","-5.83","-7.64","5.94","-12.38","1.29","-0.68","10.91","0.23","0.45","-6.62","6.4","4.64","-7.77","2.56","3.99","-15.20","1.33","0","25.00","5.13","0.88","-1.43","2.65","-0.89","33.33","-3.3","-2.93","4.04","-1.95","0","0.00","18.18","95.00","1.132","27.3","9.32","1.33","18.65","95.35","47.28","11.32","1.33","97.26"
"424","Anthony Mantha","DET, WSH","R","34","77.65","2.2838235294118","6.16","5.25","-3.58","6.03","4.37","-3.51","-0.83","4.29","-6.37","-0.56","1.58","-23.21","0.05","0.42","-5.28","0.32","2.64","-4.60","-2.41","4.74","-23.86","-0.67","1.55","-50.00","3.64","-2.8","7.49","0.05","-0.98","50.00","5.08","2.6","-2.35","0.1","1.12","-33.33","8.47","82.35","0.908","30.14","3.86","2.32","19.32","92.86","47.91","6.95","4.64","91.18"
"152","John Tavares","TOR","C","32","80.983333333333","2.5307291666667","10.78","5.19","-3.00","8.62","5.19","-3.67","3.87","0","0.87","2.08","0.52","0.00","1.54","1.36","-11.71","1.21","7.04","-8.25","8.9","-0.67","5.73","2.74","0.52","21.43","-10.25","10.27","-16.00","-1.88","0","0.00","14.46","0.43","0.57","1.07","0","100.00","10.26","84.62","0.949","28.89","1.48","0","10.37","100.00","65.2","5.93","0","100.00"
"155","Evander Kane","S.J","L","28","86.766666666667","3.0988095238095","6.82","5.09","-3.12","11.42","5.15","-3.38","8.46","8.66","-9.68","-1.71","-0.48","2.38","1.16","0.44","-3.71","-0.37","1.48","-2.18","0.35","2.5","-8.42","-2.13","-0.48","-8.33","-0.97","-1.36","2.13","0.28","0","0.00","11.08","-2.77","5.18","0.31","0","0.00","7.50","95.24","1.027","29.04","6.22","0.69","15.9","97.67","49.79","9.68","2.77","94.74"
"403","Artturi Lehkonen","MTL","L","30","3.6833333333333","0.12277777777778","-38","5.05","-13.55","-28.36","8.51","-22.01","-30.39","8.51","-35.71","-6.48","-0.43","-","-1.01","-0.42","7.39","-12.37","-4.32","8.77","0.73","-2.59","14.29","-3.03","-0.43","-","-17.46","-2.3","5.56","-1.73","0","-100.00","-57.43","-2.5","-","-3.12","0","-100.00","0.00","100.00","1.000","32.58","16.29","0","146.61","100.00","65.16","16.29","0","100.00"
"533","Jack Roslovic","CBJ","C","29","54.366666666667","1.8747126436782","10.4","5.05","-2.25","6.69","2.75","-1.23","16.86","0.5","6.55","2.53","0","0.00","0.52","0.35","-3.93","10.84","0.27","5.93","0.36","1.24","-6.06","-0.97","0","0.00","13.97","-1.29","11.30","1.53","0","0.00","-2.36","12.95","-16.94","3.39","0","0.00","20.00","100.00","1.200","27.59","4.41","1.1","25.38","96.15","49.66","8.83","1.1","97.83"
"39","Paul Stastny","WPG","C","30","85.166666666667","2.8388888888889","-1.13","5.04","-4.02","-3.17","5.16","-5.50","-2.51","5.57","-7.34","4.28","0.7","-6.67","-1.16","0.48","-7.01","-1.27","1.88","-2.95","-3.6","2.41","-11.67","1.7","0.7","-20.00","3.1","-0.71","1.67","0.78","0","0.00","0.8","0.85","-1.15","2.88","0","0.00","17.07","94.74","1.118","27.48","5.64","0.7","5.64","97.50","59.18","8.45","2.82","95.45"
"328","Matt Grzelcyk","BOS","D","21","52.916666666667","2.5198412698413","-13.61","5.04","-5.28","-19.05","9.03","-11.55","-11.29","8.04","-13.11","-4.58","2.27","-28.57","0.35","0.41","-4.90","2.21","5.08","-7.06","8.19","-0.44","15.69","2.27","0","-","-7.97","7.36","-12.85","-8.73","3.02","-66.67","-20.8","-5.97","5.08","-0.42","0","0.00","11.90","86.67","0.986","28.35","7.94","0","9.07","100.00","63.5","14.74","3.4","94.92"
"12","Jeff Carter","L.A, PIT","C","28","46.666666666667","1.6666666666667","-20.37","4.81","-6.41","-16.56","4.41","-7.74","-12.2","5.29","-9.79","-0.73","-0.88","8.33","-1.84","-0.12","0.03","-15.41","1.2","-4.40","-3.64","-2.65","11.54","-1.85","-0.88","16.67","-15.69","5.14","-15.00","1.07","0","0.00","-5.88","0.46","-1.21","0.46","0","0.00","18.42","100.00","1.184","18","3.86","1.29","42.43","93.33","29.57","9","1.29","95.83"
"653","Mathieu Olivier","NSH","R","14","4.4666666666667","0.31904761904762","-67.08","4.81","-24.93","-40.36","5.68","-22.99","-24.85","6.54","-21.57","6.54","0","0.00","-2.94","-0.34","5.25","-30.52","-4.31","8.93","-5.53","0","0.00","11.71","0","0.00","-33.33","-5.75","-","-2.3","0","-100.00","-52.8","-4.98","6.45","-4.98","0","-100.00","50.00","100.00","1.500","13.43","0","0","80.6","100.00","13.43","0","0","100.00"
"664","Conor Timmins","ARI, COL","D","15","7.0166666666667","0.46777777777778","-56.91","4.81","-17.18","-43.82","7.22","-19.94","-51.84","9.62","-41.13","-9.62","6.95","-85.71","-5.16","0.09","-18.93","-44.62","6.68","-35.56","-17.1","1.34","-28.05","-2.4","-0.8","-","-36.69","7.13","-41.84","-7.48","10.33","-87.50","-15.43","-5.79","8.20","-2.32","0","-100.00","0.00","66.67","0.667","34.2","8.55","0","25.65","100.00","51.31","17.1","8.55","85.71"
"461","Ivan Barbashev","STL","C","22","6.55","0.29772727272727","-46.46","4.78","-11.31","-30.79","7.6","-13.89","-32.19","12.11","-25.06","8.17","0","0.00","-2.08","-0.53","4.45","-2.15","-6.21","11.46","21.41","-2.82","15.63","5.78","0","0.00","-31.42","-4.51","9.38","6.2","0","0.00","-60.73","6.71","-26.38","-3.26","0","-100.00","50.00","100.00","1.500","18.32","18.32","0","109.92","100.00","27.48","18.32","0","100.00"
"118","Erik Karlsson","S.J","D","27","82","3.037037037037","9.26","4.72","-2.36","3.83","2.53","-1.79","7.92","0.33","1.91","-2.21","0.36","-10.71","-1.02","0.46","-6.60","-0.14","6.2","-8.75","-8.49","2.92","-13.80","-4.77","-0.37","-33.33","11.13","4.38","-4.83","1.95","0.98","66.67","16.76","1.57","-0.11","1.58","0","0.00","7.79","88.24","0.960","27.07","5.85","1.46","14.63","94.87","50.49","10.98","2.93","94.52"
"513","Mikko Rantanen","COL","R","30","112.41666666667","3.7472222222222","59.41","4.64","3.09","48.49","4.17","3.52","36.97","3.17","4.40","3.36","1.07","-9.52","6.94","0.6","1.03","43.88","1.22","6.70","25.65","3.08","6.67","2.07","0.53","-14.29","24.31","-2.47","8.73","2.59","0.71","-9.09","20.12","3.76","-3.85","-0.95","0","0.00","12.34","92.00","1.043","30.42","7.47","1.07","3.2","96.61","69.92","10.67","2.13","97.04"
