"","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"88","Kyle Turris","EDM","C","16","14.35","0.896875","-8.13","-5.93","-5.59","-7.42","-3.04","-6.53","-15.06","-12.35","-18.42","-0.72","-0.24","-7.69","-0.51","-0.36","-6.18","1.91","-14.85","6.44","-0.12","9.18","-5.15","-0.72","6.21","-25.00","2.71","-32.05","19.44","0","-5.74","0.00","-5.18","14.96","-6.41","0","-3.11","0.00","-","84.62","0.85","0","4.18","54.36","41.81","0.00","0","4.18","58.54","0.00"
"125","Marco Scandella","STL","D","25","49.6","1.984","5.62","-5.93","4.92","5.62","-3.86","5.73","1.81","-2.69","3.10","0.18","-2.18","5.56","0.29","0.31","3.26","7.62","1.24","12.24","1.57","-1.04","6.30","-1.03","0.54","-25.00","8.06","3.04","17.24","1.61","-3.63","33.33","-4.2","-19.36","-4.16","0","0","-","10.00","88.10","0.981","0","8.47","44.76","36.29","0.00","2.42","14.52","66.53","3.51"
"197","Charlie Coyle","BOS","C","26","53.15","2.0442307692308","-14.61","-5.95","-11.41","-12.92","3.01","-13.56","-12.92","-2.11","-15.31","-2.25","2.27","-40.00","-0.82","0.14","-12.85","-6.18","-1","-10.24","-3.37","2.85","-21.94","-1.13","0.01","-33.33","-3.74","-5.14","-5.46","-0.75","3.77","-50.00","-3.24","-7.97","-3.87","0","-0.81","0.00","0.00","88.10","0.881","3.39","6.77","29.35","42.9","10.34","4.52","7.9","39.51","10.26"
"114","Tyler Myers","VAN","D","27","102.48333333333","3.7956790123457","5.78","-5.96","5.18","5.73","-7.95","6.58","4.45","-12.17","7.81","0.05","-4.23","6.67","-0.7","-0.61","-6.73","1.91","-2.63","3.20","-0.48","0.33","-2.11","0","-2.14","0.00","3.19","-3.94","6.23","0.78","-1.43","33.33","5.22","-7.36","8.51","0.85","-1.47","20.00","9.52","89.36","0.989","0","3.51","32.79","8.2","0.00","1.17","8.78","59.72","1.92"
"610","Jesper Bratt","N.J","L","27","8.4","0.31111111111111","-1.98","-6.1","-1.44","-0.27","-6.14","0.63","-6.27","8.38","-13.10","0","13.45","0.00","-0.03","2.38","-1.39","3.15","10.4","3.25","0","22.33","0.00","0","16.87","0.00","4.2","-15.92","20.13","0","-3.04","0.00","-4.94","-32.5","-10.34","0","-1.65","0.00","-","57.14","0.57","7.14","21.43","14.29","78.57","33.33","7.14","21.43","14.29","33.33"
"541","Evan Rodrigues","PIT","C","23","15.683333333333","0.68188405797101","-4.92","-6.25","-3.42","-1.64","6.43","-2.89","0.98","3.05","0.44","-2.62","3.06","-36.36","-0.62","-0.26","-7.84","-4.7","-8.86","-6.46","-4.59","5.35","-25.00","-1.97","1.86","-50.00","-0.15","-18.95","8.24","-0.87","4.23","-50.00","3.47","6.62","3.02","0","-2.84","0.00","0.00","85.71","0.857","0","3.83","30.61","53.56","0.00","0","3.83","30.61","0.00"
"245","Gregory Hofmann","CBJ","C","4","3.25","0.8125","-31.55","-6.47","-28.21","-22.95","-29.05","-25.81","-14.34","-30.3","-22.73","0","-11.47","-","-0.76","-3.59","-12.59","-11.47","-37.29","-","-5.74","-17.21","-","0","-5.74","-","-7.65","-26.77","-","0","-7.65","0.00","-12.43","44.52","-16.67","0","0","-","-","100.00","1.00","18.46","0","18.46","73.85","50.00","18.46","0","55.38","25.00"
"210","Chris Wagner","BOS","R","19","31.516666666667","1.6587719298246","-15.36","-6.67","-12.44","-13.92","-4.42","-13.68","-15.11","1.39","-19.86","-2.15","3.31","-33.33","-1.1","0.14","-18.28","-10.05","3.58","-20.00","-3.59","10.42","-29.41","-0.72","4.28","-33.33","-8.62","-9.12","-16.98","-0.96","0.62","-33.33","-0.72","-11.69","0.77","0","-2.07","0.00","0.00","84.62","0.846","1.9","5.71","32.36","51.4","5.56","1.9","7.62","41.88","4.35"
"374","Carson Soucy","MIN, SEA","D","29","27.916666666667","0.96264367816092","20.02","-6.77","16.66","20.95","-7.21","22.82","13.29","1.15","17.43","0","-7.92","-","0.68","-1.26","14.35","0.57","-11.96","5.30","-0.93","-6.32","-5.88","0","-2.8","-","2","-7.52","9.09","0","-6.21","0.00","22.82","2.48","22.27","0","-0.67","0.00","0.00","100.00","1.000","0","4.3","40.84","38.69","0.00","0","6.45","60.18","0.00"
"375","Josh Brown","OTT","D","18","45.816666666667","2.5453703703704","-1.9","-6.86","-0.73","-2.21","-2.83","-1.56","2.79","-4.72","4.20","0.31","-1.76","7.50","-0.55","-1.45","-3.64","-3.45","-20.58","-0.94","-3.07","-11.34","-1.75","0.31","0.31","0.00","-0.51","-12.32","0.74","0","-4.92","0.00","-2.44","21.25","-4.76","0","2.34","0.00","11.11","91.30","1.024","0","5.24","28.81","40.6","0.00","2.62","9.17","37.98","6.45"
"488","Noah Hanifin","CGY","D","24","13.266666666667","0.55277777777778","1.97","-7.1","2.36","6","8.71","3.86","9.36","6.91","8.82","-0.67","0.99","-7.69","-0.09","6.72","-6.36","7.52","13.94","6.41","11.55","7.66","23.96","-0.67","-4.03","-","-5.37","8.37","-9.38","0","8.48","0.00","-0.26","-30.38","6.94","0","-1.94","0.00","0.00","85.71","0.857","0","9.05","22.61","81.41","0.00","9.05","18.09","40.7","18.18"
"758","Ilya Mikheyev","TOR","R","28","45.316666666667","1.6184523809524","5.98","-7.14","6.40","6.2","-5.72","7.81","5.11","-0.01","5.94","-0.78","-2.7","-7.69","1.37","0.32","14.05","7.44","-6.95","13.18","4.61","6.34","5.00","0","-1.23","0.00","3.77","-17.73","16.76","-1.04","-0.61","-20.00","0.79","3.09","1.27","0","-0.33","0.00","0.00","85.29","0.853","2.65","5.3","10.59","71.5","20.00","3.97","7.94","11.92","25.00"
"446","Travis Sanheim","PHI","D","32","72.966666666667","2.2802083333333","-0.03","-7.18","1.03","1.42","-8.07","3.17","-0.43","-9.58","3.01","0.82","-8.34","16.67","0.29","-0.91","5.21","2.82","-1.2","4.84","1.02","-1.98","5.47","0.82","-1.81","20.00","2.39","1.05","4.35","0","-3.43","0.00","-1.71","-9.75","-1.72","0","-5.72","0.00","6.25","90.20","0.964","1.64","7.4","25.49","48.52","6.06","4.93","12.33","32.89","13.04"
"402","Zach Sanford","OTT, STL","L","29","39.833333333333","1.3735632183908","-2.45","-7.54","-1.23","-2.45","-10.58","-0.89","-2.73","-2.81","-2.92","-0.68","-4.37","-7.14","-0.3","-1.79","-2.45","-2.46","3.07","-4.28","-1.23","-5.58","-2.64","-0.68","-1.77","-12.50","-1.64","11.54","-5.36","0","-1.64","0.00","-1.78","-11.58","-1.64","0","-1.98","0.00","0.00","92.31","0.923","0","4.52","22.59","69.29","0.00","1.51","4.52","37.66","3.85"
"391","Jason Dickinson","DAL","C","27","50.066666666667","1.8543209876543","-10.31","-7.62","-7.56","-9.5","-13.01","-7.86","-8.7","-9.34","-9.86","-1.34","0.38","-14.29","-0.63","-1.16","-8.63","-4.95","-11.6","-7.03","-1.34","1.42","-8.00","-0.67","0.79","-14.29","-4.82","-17.35","-4.73","-0.89","1.23","-20.00","-5.79","1.72","-7.89","0","-1.93","0.00","0.00","79.41","0.794","2.4","3.6","35.95","64.71","6.25","3.6","7.19","49.13","6.82"
"683","Jan Rutta","T.B","D","20","22.783333333333","1.1391666666667","4.18","-7.73","5.00","6.91","-6.23","9.60","-2.25","-12.26","-0.59","2.63","-4.89","50.00","0.92","-1.52","17.71","6.33","-0.36","9.57","3.22","-1.98","14.66","2.63","-1.47","50.00","4.15","2.16","6.53","0","0","-","-0.15","-12.48","1.55","0","-3.95","0.00","50.00","92.31","1.423","2.63","0","36.87","50.04","6.67","2.63","0","39.5","6.25"
"527","Lawson Crouse","ARI","L","31","50.35","1.6241935483871","7.11","-7.77","6.12","3.94","-0.89","3.89","3.16","1.25","4.17","0","2.33","0.00","0.42","0.73","4.20","4.36","4.08","6.63","1.58","3.85","4.89","0","3.14","0.00","3.7","0.31","8.08","0","1.05","0.00","2.86","-14.81","4.40","0","-2.31","0.00","0.00","80.77","0.808","1.19","1.19","40.52","51.24","2.86","4.77","3.57","53.62","8.16"
"384","Nick Paul","OTT","L","32","68.75","2.1484375","5.31","-7.81","4.99","4.23","-9.34","5.62","5.13","-2.11","6.66","1.08","-2.91","20.24","-0.18","-0.55","-0.88","-2.73","-5.84","-2.34","-3.12","-2.41","-7.91","1.08","-1.11","41.67","0.53","-4.57","1.90","0","-2.08","0.00","1.22","-3.15","2.12","0","-0.34","0.00","11.11","91.94","1.030","0.87","9.6","45.38","29.67","1.89","2.62","11.35","60.22","4.17"
"590","Olli Juolevi","VAN","D","14","17.25","1.2321428571429","-1.01","-7.81","0.61","-3.72","-6.39","-2.17","0.11","-1.13","0.54","-3.07","3.12","-44.44","-1.01","-0.77","-12.71","-6.9","-8.09","-12.16","-1.53","-11.44","-7.69","0","2.71","0.00","-7.16","4.47","-14.58","-2.04","3.62","-66.67","8.43","3.73","10.58","-1.11","-3.32","-25.00","0.00","85.71","0.857","0","10.43","27.83","45.22","0.00","0","13.91","48.7","0.00"
"100","Jakub Voracek","CBJ, PHI","R","30","1.4","0.046666666666667","-20.66","-7.83","-18.09","-17.66","-27.02","-20.17","-13.9","-5.23","-22.42","0","-9.39","-","-0.74","-3.55","-11.55","-7.51","0.78","-15.15","-3.01","27.08","-16.00","0","-4.51","-","-6.01","-35.06","-","0","-3.51","0.00","-5.43","-9.72","-7.04","0","-3.26","0.00","-","100.00","1.00","0","0","0","128.57","-","0","0","0","-"
"438","Haydn Fleury","ANA, CAR","D","21","22.7","1.0809523809524","-4.07","-7.87","-1.94","-2.01","4.92","-3.25","-5.13","15.44","-10.81","-1.37","3.22","-40.00","-0.6","0.02","-7.34","-3.65","3.81","-7.73","1.85","-3.38","9.85","0","1.27","0.00","-7.33","9.59","-22.22","-0.92","2.61","-50.00","-5.96","-6.94","-9.52","-0.99","0","-100.00","0.00","91.30","0.913","0","2.64","37","52.86","0.00","5.29","5.29","55.51","8.70"
"128","TJ Brodie","TOR","D","32","64.116666666667","2.0036458333333","7.33","-7.97","7.78","5.28","2.57","4.63","2.29","1.79","2.15","-0.76","-3.46","-7.69","0.58","1.35","2.40","9.64","-0.22","13.74","7.09","1.93","24.21","0","-1.91","0.00","3.4","-2.87","7.32","-1.01","-0.29","-20.00","2.7","-12.8","5.41","0","-3.28","0.00","0.00","87.50","0.875","0","6.55","30.88","40.24","0.00","0.94","7.49","41.17","2.22"
"146","Jakob Silfverberg","ANA","R","27","55.016666666667","2.0376543209877","5.28","-7.97","5.40","7.2","1.92","6.89","8.67","0.48","10.91","1.09","-0.05","12.50","0.51","-0.65","6.92","3.79","-0.28","5.55","4.17","-2.71","14.47","1.09","1.61","16.67","-0.51","3.24","-1.49","0","0.35","0.00","-3.05","-7.41","-4.90","0","-2.77","0.00","6.67","85.42","0.921","1.09","4.36","44.71","53.44","2.38","2.18","6.54","57.8","3.64"
"168","Mattias Ekholm","NSH","D","28","66.666666666667","2.3809523809524","-12.68","-8.12","-10.49","-11.73","-11.83","-10.54","-8.79","-10.15","-10.15","-0.95","-2.34","-8.33","-0.9","-1.41","-9.67","-5.89","-15.91","-6.42","-3.89","-10.98","-6.04","-0.95","-3.04","-12.50","-2.66","-6.57","-4.90","0","-1.4","0.00","-8.3","8.72","-12.36","0","1.23","0.00","0.00","82.69","0.827","0","6.3","36.9","24.3","0.00","0.9","9.9","66.6","1.33"
"320","Jacob Trouba","NYR","D","19","49.5","2.6052631578947","-1.07","-8.15","0.29","-0.2","-11.06","2.08","3.79","-13.09","9.70","-1.91","0.86","-20.83","-0.25","-1.89","1.69","-0.71","-0.62","-0.84","1.03","-7.32","11.11","0.17","-0.7","8.33","-2.32","8.93","-6.90","-1.39","1.84","-50.00","0.49","-11.13","1.90","0","0.25","0.00","10.00","84.85","0.948","2.42","3.64","29.09","52.12","7.69","2.42","8.48","41.21","5.56"
"634","Zach Aston-Reese","PIT","C, L","27","50.25","1.8611111111111","-3.71","-8.4","-2.11","-7.73","-8.15","-6.82","-7.4","-1.93","-9.09","-0.33","-0.55","-2.22","-0.42","0.09","-4.99","-2.07","-9.41","-1.59","-0.22","-1.44","0.16","0.43","-0.66","13.33","-2.47","-10.63","-3.82","-1.01","0.58","-50.00","-1.42","3.04","-2.11","0","-0.47","0.00","25.00","92.00","1.170","1.19","11.94","47.76","56.12","2.44","3.58","13.13","53.73","6.25"
"285","Jamie Oleksiak","DAL, SEA","D","29","53.933333333333","1.8597701149425","-0.22","-8.41","0.86","0.5","-11.74","2.86","1.22","-9.52","5.22","-1.22","-4.23","-11.11","-0.16","-0.79","-1.58","-2.78","-6.46","-3.94","-1.22","-1.56","-6.67","-0.61","-2.17","-10.00","-2.08","-6.53","-2.29","-0.82","-3.41","-14.29","4.66","-6.44","6.65","0","0.72","0.00","0.00","86.11","0.861","0","5.56","25.59","43.39","0.00","1.11","10.01","38.94","2.78"
"185","Radko Gudas","FLA","D","30","57.583333333333","1.9194444444444","3.76","-8.44","4.00","1.94","-8.29","3.27","-3.66","-1.89","-3.91","-0.26","-2.22","0.95","0.4","-1.38","7.47","7.68","-8.78","15.28","4.03","-7.44","24.18","-0.26","-1.83","8.33","4.86","-1.78","10.66","0","0.17","0.00","-4.52","3.12","-5.72","0","1.13","0.00","11.11","89.47","1.006","2.08","5.21","29.18","53.14","6.67","3.13","7.29","42.72","6.82"
"701","Eric Robinson","CBJ","L","32","36.566666666667","1.1427083333333","6.54","-8.61","6.48","1.17","6.04","-0.48","-4.2","8.9","-8.43","-0.15","4.76","-6.54","-0.02","0.62","-1.47","2.52","-2.58","5.52","-1.05","3.86","-9.18","1.04","4.02","4.17","4.77","-8.59","15.80","-0.8","-0.4","-14.29","0.85","-6.77","2.03","-0.86","1.51","-50.00","12.50","75.00","0.875","1.64","3.28","31.18","63.99","5.00","4.92","9.85","36.1","12.00"
"591","Trent Frederic","BOS","C","23","7.9333333333333","0.34492753623188","20.85","-8.66","16.58","21.91","3.39","15.98","23.5","-25.02","39.42","-1.59","-3.18","-","0.49","-1.54","14.09","6.11","-19.72","22.47","4.38","-13.25","80.65","-0.53","-2.12","-","2.31","-8.62","8.33","-0.71","-1.41","-33.33","6.33","6.59","7.06","0","0","-","0.00","100.00","1.000","0","0","15.13","105.88","0.00","15.13","0","15.13","50.00"
"525","Thomas Chabot","OTT","D","29","5.2","0.17931034482759","8.71","-8.72","7.55","10.01","1.08","8.14","0.65","23.72","-3.53","-0.87","5.44","-12.50","1.7","-1.6","21.51","3.7","-11.76","8.08","7.18","-11.98","34.38","-0.87","-1.74","-","-4.64","0.28","-9.20","0","11.9","0.00","12.89","5.02","14.23","0","-2.52","0.00","0.00","85.71","0.857","0","0","69.23","150","0.00","0","0","80.77","0.00"
"680","David Kampf","CHI, TOR","C","32","72.95","2.2796875","-8.85","-8.78","-5.68","-6.07","-5.79","-4.76","-5.04","-7.53","-3.85","-1.85","-3.6","-15.38","-1.47","-1.81","-12.15","-6.38","-5.99","-7.32","-4.01","-12.66","-3.92","0","-4.83","0.00","-3.16","8.89","-8.00","-1.23","2.06","-50.00","-4.16","-2.7","-5.59","0","-0.45","0.00","0.00","87.50","0.875","1.64","6.58","61.69","25.5","2.60","1.64","8.22","82.25","1.96"
"278","Adam Larsson","EDM, SEA","D","29","78.716666666667","2.714367816092","-8.61","-8.84","-5.34","-9.26","-19.4","-5.26","-8.93","-16.45","-6.73","-0.87","-1.85","-9.09","-1.2","-2.75","-8.78","-6.1","-15.04","-4.95","-4.57","-14.38","-7.98","-0.87","1.09","-20.00","-2.03","-0.88","-3.44","0","-2.61","0.00","-2.99","9.43","-4.55","0","-1.42","0.00","0.00","85.71","0.857","0","5.34","34.3","30.49","0.00","0.76","8.38","56.4","1.33"
"282","Sean Couturier","PHI","C","26","58.416666666667","2.2467948717949","-2.15","-8.96","-0.24","-1.07","-3.92","-0.07","2.1","-8.59","6.46","-0.7","-2.61","-6.67","-0.53","-0.59","-5.72","-4.67","-9.66","-5.11","-3.17","-1.45","-12.63","-0.7","-3.55","-11.11","-1.99","-10.95","0.00","0","-1","0.00","-1.08","3.58","-1.81","0","2.43","0.00","0.00","81.58","0.816","1.03","10.27","56.49","26.7","1.79","2.05","10.27","73.95","2.70"
"548","Colton White","N.J","D","2","0.68333333333333","0.34166666666667","-15.5","-9.07","-13.79","-11.63","18.05","-14.29","-11.63","37.43","-18.75","0","-11.63","-","-0.44","-3.47","-5.10","-7.75","-65.88","-","0","-31","-","0","-7.75","-","-10.33","-46.5","-","0","-5.17","0.00","-11.19","82.05","-20.00","0","0","-","-","100.00","1.00","0","87.8","0","87.8","-","0","87.8","0","-"
"633","Trevor Moore","L.A","C","30","33.1","1.1033333333333","5.1","-9.26","4.62","5.73","-3.18","5.88","4.55","-1.45","6.17","1.18","-2.78","17.86","1.52","-0.32","16.67","5.27","4.16","6.77","5.99","-7.63","27.93","1.81","-3.16","100.00","-0.96","15.73","-3.17","-0.84","5.56","-33.33","0.79","-16.64","1.75","0","-5.48","0.00","16.67","90.63","1.073","1.81","3.63","23.56","65.26","7.14","1.81","5.44","30.82","5.56"
"147","John Tavares","TOR","C","32","0.88333333333333","0.027604166666667","-18.52","-9.53","-19.30","-16.84","8.57","-22.10","-14.73","24.15","-25.18","-0.42","60.77","-5.56","-1.39","12.59","-22.45","-13.47","-38.73","-","-5.47","-13.05","-","0","-2.95","-","-10.66","-34.24","-","-0.56","-3.93","-12.50","-1.22","-54.72","-","0","-1.82","0.00","-","0.00","0.00","67.92","0","0","407.55","100.00","67.92","0","0","100.00"
"464","Brayden Point","T.B","C","31","1.6","0.051612903225806","63.55","-9.68","38.09","65.59","-22.64","53.14","30.95","-45","87.30","-0.41","-6.55","-","0.93","-4.11","47.50","29.73","-11.59","36.33","-2.86","-16.77","-","-0.41","-3.27","-","43.45","6.91","36.81","0","-0.55","0.00","50.62","5.12","43.26","0","-3.55","0.00","0.00","-","0.00","37.5","37.5","37.5","75","50.00","37.5","75","37.5","50.00"
"355","Alexander Kerfoot","TOR","C","32","53.916666666667","1.6848958333333","0.82","-9.9","2.74","-0.07","-6.03","1.71","1.5","-7.98","5.49","1.11","-3.15","16.67","-0.17","-0.57","-0.05","-0.05","-6.4","3.22","-1.58","0.62","-7.14","0","-1.13","0.00","2.04","-9.35","8.87","1.48","-1.5","33.33","3.21","-2.15","5.71","0","-0.33","0.00","7.14","85.71","0.929","3.34","8.9","16.69","72.33","16.67","4.45","13.35","22.26","16.67"
"306","Matt Dumba","MIN","D","28","59.5","2.125","-4.24","-9.95","-2.61","-4.65","-4.48","-4.44","-4.24","-5.68","-4.97","0","5.04","0.00","-0.42","-1.01","-5.16","-0.81","-11.32","1.11","-1.21","-5.46","-6.45","0","2.22","0.00","0.53","-7.82","4.42","0","2.42","0.00","-7.29","11.32","-9.68","0","1.46","0.00","0.00","76.09","0.761","1.01","4.03","34.29","31.26","2.86","1.01","5.04","46.39","2.13"
"502","Sebastian Aho","CAR","C","29","46.383333333333","1.5994252873563","4.1","-10.13","6.40","4.55","-8.48","8.58","7.78","-6.03","14.24","3.3","1.56","30.00","1.02","-1.61","19.04","5.96","0.68","10.95","2.53","-8.52","25.68","1.29","-1.74","100.00","4.57","12.27","7.05","1.72","4.4","25.00","-0.27","-14.51","2.64","-0.84","0","-100.00","20.00","88.00","1.080","6.47","5.17","11.64","75.03","35.71","9.05","11.64","19.4","31.82"
"305","Hampus Lindholm","ANA","D","12","28.466666666667","2.3722222222222","5.32","-10.24","5.69","4.39","-0.67","5.11","3.47","0.83","4.67","0","3.97","0.00","0.28","-1.32","5.28","2.79","-2.03","4.34","-0.25","-4.61","0.91","0","0.93","0.00","4.05","3.43","6.77","0","4.05","0.00","2.68","-5.05","5.83","0","0","-","0.00","88.00","0.880","2.11","4.22","29.51","40.05","6.67","2.11","4.22","44.26","4.55"
"611","Mikhail Sergachev","T.B","D","31","39.766666666667","1.2827956989247","4.03","-10.42","5.16","4.73","-5.56","6.97","2.97","-5.16","6.48","-0.55","1.46","-8.33","-0.38","-0.08","-4.87","1.31","-9.18","4.56","0.25","-2.05","2.78","-0.55","3.82","-20.00","1.41","-9.5","5.51","0","-0.74","0.00","3.34","-1.58","5.94","0","-4.79","0.00","0.00","81.48","0.815","1.51","3.02","21.12","69.4","6.67","4.53","6.04","31.68","12.50"
"236","Colin Blackwell","NYR","C","21","16.083333333333","0.76587301587302","-0.62","-10.43","0.99","-2.36","4.71","-2.75","-2.77","2.53","-3.84","-3.32","0.15","-31.25","-1.33","-0.02","-12.76","-7.57","-8.26","-9.07","-7.31","3.26","-21.57","-1.33","1.07","-33.33","-0.34","-15.35","3.76","-0.89","-5.32","-14.29","14.25","-2.17","18.40","0","4.43","0.00","0.00","87.50","0.875","7.46","7.46","37.31","70.88","16.67","11.19","11.19","44.77","20.00"
"624","Brandon Hagel","CHI","L","31","24.7","0.79677419354839","10.36","-10.47","8.90","11.45","-3.73","10.43","13.63","-1.15","13.38","1.88","3.97","10.42","1.8","0.59","14.30","17.2","-2.43","20.55","17.8","0.35","42.11","0","3.47","0.00","-0.79","-3.71","-0.37","3.24","-2.91","100.00","-7.88","-14.33","-10.53","0","3.87","0.00","9.09","79.17","0.883","2.43","0","19.43","87.45","11.11","4.86","0","19.43","20.00"
"677","Alexandre Texier","CBJ","C","27","33.283333333333","1.2327160493827","10.68","-10.57","9.54","12.24","-7.08","12.36","9.98","-4.04","12.71","0.46","-3.55","8.89","0.38","-0.17","5.30","5.89","8.74","6.25","5.65","4.57","13.33","-0.67","-2.45","-10.00","0.32","5.56","-1.06","2.4","0.32","33.33","1.67","-26.62","6.67","-0.97","-1.94","-33.33","7.69","84.00","0.917","3.61","12.62","27.04","59.49","11.76","3.61","14.42","37.86","8.70"
"304","Morgan Rielly","TOR","D","31","21.916666666667","0.70698924731183","3.55","-10.58","5.39","5.59","4.33","4.04","1.64","9.7","-1.89","-0.51","-2.17","-6.25","-0.22","0.04","-2.89","3.17","-3.67","6.34","-0.13","0.94","-1.98","0","3.44","0.00","4.4","-6.15","10.95","-0.68","-4.76","-12.50","-1.47","-12.47","-2.56","0","-2.21","0.00","0.00","89.47","0.895","2.74","8.21","21.9","54.75","11.11","2.74","8.21","38.33","6.67"
"110","Alex Pietrangelo","VGK","D","24","52.65","2.19375","6.17","-10.65","5.96","3.59","-2.78","4.32","4.32","1.95","5.43","-0.94","0.3","-15.00","0.05","-0.74","2.71","2.15","-10.82","6.52","0.5","-6.47","13.46","-1.04","0.1","-50.00","2.19","-5.81","4.95","1.52","-1.25","50.00","0.58","0.1","0.70","0","1.65","0.00","8.33","92.50","1.008","0","6.84","30.77","30.77","0.00","4.56","6.84","46.72","8.89"
"41","Jack Johnson","COL, NYR","D","7","17.15","2.45","9.43","-10.77","8.83","5.33","-8.65","7.05","-1.67","-5.46","-0.98","0","1.22","0.00","0.36","-1.84","7.50","8.22","-0.14","11.70","7.61","-7.9","24.24","0","0.61","0.00","0.81","10.35","-1.39","0","4.66","0.00","-4.17","-20.41","-5.56","0","-4.17","0.00","0.00","80.00","0.800","0","0","31.49","34.99","0.00","0","7","41.98","0.00"
"568","Ryan Lomberg","FLA","L","19","12.1","0.63684210526316","0.62","-10.78","2.42","3.27","-4.13","3.84","-3.33","-0.79","-3.73","4.3","6.92","17.31","0.5","-0.21","5.93","8.57","-0.09","11.26","9.58","10.88","9.91","4.3","5.94","19.05","-1.34","-14.62","6.25","0","-1.77","0.00","-5.74","-18.77","-7.69","0","4.29","0.00","50.00","75.00","1.250","0","0","34.71","79.34","0.00","4.96","14.88","34.71","12.50"
"531","Jacob Larsson","ANA","D","24","49.15","2.0479166666667","5.5","-11","6.31","3.93","-12.8","7.16","1.15","-24.93","11.45","-0.88","-4.42","-7.69","-0.19","-2.42","1.23","-2.13","-2.77","-2.76","-2.82","-8.88","-4.45","-0.88","-1.6","-14.29","0.92","8.15","0.78","0","-0.25","0.00","3.25","-9.85","8.50","0","-3.8","0.00","0.00","81.48","0.815","1.22","3.66","36.62","42.73","3.23","2.44","4.88","48.83","4.76"
"336","Chris Tierney","OTT","C","31","52.366666666667","1.689247311828","2.05","-11.09","2.95","2.12","1.25","1.76","4.01","0.17","4.86","0.54","3.15","1.39","0.94","0.31","9.86","8.88","-3.34","12.50","6.73","3.37","17.06","0.54","-0.68","25.00","2.87","-8.95","7.08","0","6.02","0.00","-4.5","-9.44","-5.94","0","-0.98","0.00","8.33","85.71","0.940","0","1.15","43.54","56.14","0.00","0","2.29","50.41","0.00"
"729","Karson Kuhlman","BOS","C","11","5.8833333333333","0.53484848484848","-15.65","-11.12","-14.44","-14.45","5.73","-16.00","-13.24","-5.6","-18.97","0","6.59","0.00","-0.72","0.27","-11.31","-9.63","-22.38","-15.38","-2.41","19.76","-18.18","0","8.99","0.00","-9.63","-56.19","-","0","-3.21","0.00","-3.48","19.74","-6.06","0","0","-","-","80.00","0.80","0","10.2","0","112.18","-","0","10.2","0","-"
"163","Tomas Tatar","MTL, N.J","L","28","1.5833333333333","0.056547619047619","93.78","-11.21","41.39","97.95","6.37","41.52","62.37","-13.47","45.95","-1.85","-9.72","-","-0.15","-3.28","7.78","27.25","-46.74","81.45","-3.24","-19.9","-","-0.93","-3.7","-","40.65","-35.79","78.38","-0.62","-3.09","-16.67","46.72","53.32","20.83","-0.67","-5.35","-11.11","0.00","100.00","1.000","0","0","37.89","37.89","0.00","0","0","75.79","0.00"
"478","Anders Bjork","BOS, BUF","L","27","44","1.6296296296296","4.37","-11.25","5.62","4.41","-7.29","6.29","2.38","-3.4","4.22","-0.7","-0.78","-16.67","0.12","0.22","1.35","3.24","6.41","3.44","-0.08","0.2","-0.46","0","-1.44","0.00","4.42","8.28","5.72","-0.93","0.88","-50.00","-6.13","-27.48","-5.98","0","0","-","0.00","94.12","0.941","2.73","5.45","19.09","60","12.50","5.45","9.55","20.45","21.05"
"33","Carl Soderberg","CHI, COL","C","20","25.766666666667","1.2883333333333","-5.02","-11.53","-2.32","-5.24","-8.66","-3.45","-5.24","-6.58","-4.06","-1.06","5.53","-11.11","-0.63","-0.54","-6.29","-10.11","-16.12","-10.29","-5.06","4.08","-20.43","0","7.2","0.00","-6.74","-26.92","-5.22","-1.41","-4.22","-25.00","5.2","3.26","6.77","0","2.15","0.00","0.00","73.91","0.739","2.33","0","27.94","51.23","7.69","6.99","0","46.57","13.04"
"668","Timothy Liljegren","TOR","D","2","1.0666666666667","0.53333333333333","-11.32","-11.67","-14.29","0","-0.35","0.00","0","22.29","0.00","0","44.93","0.00","0","-0.85","0.00","0","22.29","0.00","0","-22.64","-","0","-11.32","-","0","59.91","0.00","0","75","0.00","0","-49.06","-","0","0","-","-","0.00","0.00","0","0","56.25","56.25","0.00","0","0","56.25","0.00"
