"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"402","Jason Dickinson","DAL","C","51","8.8166666666667","0.17287581699346","54.44","13.61","80.00","40.83","13.61","75.00","40.83","6.81","85.71","6.81","0","100.00","4.12","1.46","73.85","20.42","6.81","75.00","20.42","0","100.00","6.81","0","100.00","0","9.07","0.00","0","0","-","49.15","9.83","83.33","0","0","-","16.67","100.00","1.167","34.03","0","13.61","136.11","71.43","54.44","13.61","13.61","80.00"
"492","Danton Heinen","ANA","L","43","39.816666666667","0.92596899224806","91.92","13.56","87.14","72.33","13.56","84.21","43.7","12.06","78.38","1.51","0","100.00","5.45","0.73","88.14","49.73","7.53","86.84","12.06","3.01","80.00","1.51","0","100.00","50.23","6.03","89.29","0","0","-","60.95","2.18","96.55","0","0","-","3.45","100.00","1.034","28.63","7.53","0","34.66","100.00","45.21","7.53","1.51","96.77"
"753","Joel Farabee","PHI","L","55","110.73333333333","2.0133333333333","94.82","13.55","87.50","72.07","11.38","86.36","57.98","9.75","85.60","6.5","1.63","80.00","6.66","0.6","91.73","44.43","3.25","93.18","24.38","2.17","91.84","4.33","0.54","88.89","26.73","1.44","94.87","1.44","0","100.00","69.66","7.83","89.90","1.57","0.78","66.67","11.21","83.33","0.945","40.64","6.5","0","26.55","100.00","54.18","9.21","1.63","97.09"
"91","David Perron","STL","L","56","150.63333333333","2.689880952381","119.1","13.54","89.79","88.43","11.15","88.80","70.1","6.77","91.19","10.36","0.4","96.30","8.16","0.82","90.90","54.57","5.97","90.13","19.92","3.19","86.21","3.58","0","100.00","46.2","3.72","92.55","5.84","0.53","91.67","90.33","6.33","93.45","3.45","0","100.00","14.77","94.12","1.089","37.84","3.19","0","9.16","100.00","67.32","5.58","1.99","97.13"
"650","Filip Hronek","DET","D","56","141.91666666667","2.5342261904762","79.91","13.53","85.52","54.54","12.26","81.65","40.16","10.57","79.17","5.92","0.85","87.50","4.59","0.91","83.47","32.13","8.03","80.00","11.42","4.23","72.97","2.54","0.42","85.71","27.62","5.07","84.48","2.82","0.56","83.33","65.95","3.66","94.74","1.83","0","100.00","14.74","92.00","1.067","27.48","2.54","0.42","18.6","98.48","52.43","5.5","3.38","93.94"
"168","Tyson Barrie","EDM","D","56","195.3","3.4875","114.29","13.52","89.42","88.48","11.67","88.34","65.75","10.14","86.64","11.06","1.23","90.00","8.93","0.72","92.55","72.2","7.07","91.09","30.41","2.15","93.40","6.14","0.61","90.91","55.71","6.55","89.47","3.69","0.82","81.82","59.91","3.55","94.41","3.11","0","100.00","16.82","87.88","1.047","26.11","3.69","0","4.61","100.00","60.22","6.14","2.15","96.55"
"711","Miro Heiskanen","DAL","D","55","151.03333333333","2.7460606060606","98.12","13.51","87.90","76.27","13.11","85.33","53.63","11.12","82.82","7.95","0.4","95.24","7.06","0.54","92.94","52.84","3.58","93.66","24.23","1.59","93.85","4.77","0","100.00","38.14","2.65","93.51","2.65","0.53","83.33","63.12","3.44","94.83","1.72","0","100.00","14.81","96.43","1.112","27.41","4.77","0.79","17.08","97.18","54.82","8.34","2.78","95.17"
"18","Patrice Bergeron","BOS","C","54","177.71666666667","3.291049382716","110.06","13.5","89.07","82.38","11.82","87.46","55.03","10.47","84.02","9.12","1.69","84.38","7.38","0.74","90.86","60.1","5.4","91.75","24.31","4.39","84.71","5.06","1.01","83.33","47.72","1.35","97.25","2.7","0.45","85.71","71.69","5.36","93.04","2.93","0.49","85.71","16.56","83.87","1.004","27.68","5.4","0","4.73","100.00","58.75","9.45","1.69","97.21"
"458","Jakub Vrana","DET, WSH","L","50","111.35","2.227","93.76","13.47","87.44","74.9","12.39","85.80","52.81","11.32","82.35","7.54","1.62","82.35","5.76","0.67","89.60","45.8","4.31","91.40","10.78","2.16","83.33","4.31","0.54","88.89","46.7","2.87","94.20","2.87","0.72","80.00","67.71","6.23","91.58","1.56","0","100.00","14.29","85.71","1.000","33.41","2.69","0.54","16.17","98.41","53.88","4.85","2.69","95.24"
"68","Phil Kessel","ARI","R","56","160.51666666667","2.866369047619","75.13","13.46","84.81","56.44","12.71","81.62","38.13","10.47","78.46","7.1","0.75","90.48","4.64","0.76","85.96","37.38","5.98","86.21","17.19","3.74","82.14","2.24","0.37","85.71","26.91","2.99","90.00","3.49","0","100.00","52.37","3.78","93.27","3.24","0","100.00","18.63","92.86","1.115","31.77","6.73","0.75","15.7","97.70","53.83","9.72","2.62","95.36"
"425","Max Domi","CBJ","C","54","85.05","1.575","69.84","13.4","83.90","54.32","11.99","81.91","38.8","11.29","77.46","3.53","0.71","83.33","4.32","0.67","86.60","28.92","5.64","83.67","9.17","2.82","76.47","0","0.71","0.00","26.34","3.76","87.50","0.94","0","100.00","57.06","3.06","94.92","4.08","0","100.00","9.09","93.75","1.028","31.04","4.23","0","28.92","100.00","50.09","7.76","2.12","95.95"
"689","Michael Rasmussen","DET","C","40","89.533333333333","2.2383333333333","82.43","13.4","86.01","56.29","12.73","81.55","44.9","12.06","78.82","5.36","1.34","80.00","5.25","1.13","82.27","37.53","8.04","82.35","14.74","1.34","91.67","2.01","0","100.00","30.38","8.94","77.27","3.57","0.89","80.00","62.92","2.9","95.59","0.97","0","100.00","11.94","88.89","1.008","29.49","4.69","0.67","23.45","97.78","51.6","6.7","2.68","95.06"
"214","Jaden Schwartz","STL","L","40","81.033333333333","2.0258333333333","91.81","13.33","87.32","62.2","10.37","85.71","48.13","5.92","89.04","5.92","0","100.00","5.54","0.85","86.70","44.43","7.4","85.71","10.37","4.44","70.00","0.74","0","100.00","45.41","3.95","92.00","4.94","0","100.00","65.24","5.35","92.42","2.14","0","100.00","12.31","100.00","1.123","25.92","2.22","1.48","28.88","94.59","55.53","4.44","2.22","96.15"
"285","Ryan Strome","NYR","C","56","175.55","3.1348214285714","117.23","13.33","89.79","91.6","11.62","88.74","60.15","8.89","87.13","9.91","0.68","93.55","8.76","0.44","95.18","65.96","4.1","94.15","29.39","1.37","95.56","5.13","0.68","88.24","48.76","3.65","93.04","3.65","0","100.00","71.09","3.95","94.74","2.96","0","100.00","16.48","92.31","1.088","36.57","3.08","0.34","7.52","99.07","62.2","5.47","2.73","95.79"
"588","Mason Appleton","WPG","C","56","31.516666666667","0.56279761904762","102.8","13.33","88.52","81.86","13.33","86.00","66.63","7.62","89.74","3.81","0","100.00","7.35","1.04","87.55","64.73","9.52","87.18","26.65","3.81","87.50","0","0","-","50.77","7.62","86.96","2.54","0","100.00","52.25","0","100.00","2.75","0","100.00","5.71","100.00","1.057","36.17","3.81","0","20.94","100.00","66.63","5.71","0","100.00"
"548","Anthony Beauvillier","NYI","L","47","86","1.8297872340426","84.42","13.26","86.43","61.4","10.47","85.44","46.74","9.07","83.75","4.88","0","100.00","6","0.48","92.55","48.84","4.88","90.91","18.84","2.09","90.00","4.19","0","100.00","40","3.72","91.49","0.93","0","100.00","46.36","7.05","86.79","0","0","-","10.45","100.00","1.104","25.12","3.49","0.7","31.4","97.30","39.77","5.58","2.79","93.44"
"411","Tyler Bertuzzi","DET","L","9","31.816666666667","3.5351851851852","88.63","13.2","87.04","64.12","11.31","85.00","47.15","9.43","83.33","7.54","0","100.00","5.48","0.58","90.36","30.17","7.54","80.00","11.31","3.77","75.00","5.66","0","100.00","25.14","5.03","83.33","0","0","-","78.99","0","100.00","2.72","0","100.00","16.00","100.00","1.160","22.63","3.77","0","13.2","100.00","54.69","7.54","1.89","96.67"
"766","Andrei Svechnikov","CAR","R","55","159.08333333333","2.8924242424242","124.84","13.2","90.44","86.75","11.69","88.12","59.97","8.67","87.36","10.94","1.13","90.63","8.32","1.42","85.41","70.91","9.05","88.68","27.16","4.53","85.71","6.41","1.13","85.00","58.33","6.03","90.63","3.52","0","100.00","74.64","3.27","95.80","2.18","0","100.00","18.24","86.96","1.052","35.83","4.53","0.75","3.39","97.94","62.99","8.67","4.15","93.82"
"459","Dylan Larkin","DET","C","44","122.86666666667","2.7924242424242","89.85","13.19","87.20","61.53","12.7","82.89","45.9","10.74","81.03","4.88","0.49","90.91","5.28","0.98","84.39","39.56","8.3","82.65","14.16","3.91","78.38","2.44","0","100.00","33.86","5.86","85.25","1.95","0.65","75.00","69.13","3.53","95.15","1.41","0","100.00","10.64","95.45","1.061","24.91","2.93","0.49","15.63","98.08","52.74","6.84","3.42","93.91"
"680","Nolan Patrick","PHI","C","52","91.4","1.7576923076923","88.62","13.13","87.10","63.68","11.16","85.09","45.3","9.19","83.13","7.22","1.31","84.62","5.69","0.77","88.07","42.67","7.88","84.42","19.69","4.6","81.08","3.94","0.66","85.71","30.63","4.38","87.50","3.5","0","100.00","63.53","5.69","91.78","0.95","0.95","50.00","15.94","85.71","1.017","39.39","3.94","0","34.79","100.00","57.77","7.22","1.31","97.78"
"374","Dominik Kubalik","CHI","L","56","137.45","2.4544642857143","95.16","13.1","87.90","68.53","10.91","86.26","54.13","10.04","84.35","7.86","0.87","90.00","6.61","0.8","89.26","53.26","6.55","89.05","20.52","3.93","83.93","5.67","0.44","92.86","43.65","3.49","92.59","2.33","0.58","80.00","54.86","7.57","87.88","0.63","0","100.00","14.52","91.30","1.058","24.88","5.24","0.87","31.43","96.61","49.33","9.6","3.49","93.39"
"772","Ty Dellandrea","DAL","C","26","36.633333333333","1.4089743589744","73.7","13.1","84.91","52.41","13.1","80.00","37.67","4.91","88.46","6.55","1.64","80.00","4.61","0.9","83.75","39.31","4.91","88.89","14.74","4.91","75.00","4.91","0","100.00","32.76","0","100.00","0","0","-","44.95","4.73","90.48","2.37","2.37","50.00","17.39","66.67","0.841","16.38","4.91","3.28","58.96","83.33","26.21","4.91","8.19","76.19"
"702","Owen Tippett","FLA","R","45","36.683333333333","0.81518518518519","83.42","13.08","86.44","71.97","9.81","88.00","57.25","8.18","87.50","6.54","0","100.00","7.49","0.49","93.85","34.35","8.18","80.77","24.53","1.64","93.75","4.91","0","100.00","13.08","8.72","60.00","0","0","-","68.51","2.36","96.67","2.36","0","100.00","11.43","100.00","1.114","24.53","6.54","1.64","62.15","93.75","37.62","9.81","3.27","92.00"
"297","Phillip Danault","MTL","C","53","18.383333333333","0.34685534591195","68.54","13.06","84.00","62.01","13.06","82.61","39.17","13.06","75.00","6.53","0","100.00","4.87","0.39","92.52","29.37","6.53","81.82","13.06","0","100.00","0","0","-","21.76","8.7","71.43","0","0","-","51.86","4.71","91.67","9.43","0","100.00","16.67","100.00","1.167","26.11","16.32","6.53","97.91","80.00","48.96","19.58","9.79","83.33"
"518","Connor McDavid","EDM","C","56","234.48333333333","4.1872023809524","113.61","13.05","89.70","87.51","11.26","88.60","65.25","9.98","86.73","12.03","1.02","92.16","8.87","0.65","93.20","71.9","6.4","91.83","29.68","2.05","93.55","5.63","0.51","91.67","56.29","5.8","90.66","5.46","0.68","88.89","59.88","3.33","94.74","3.33","0","100.00","18.43","89.74","1.082","19.7","3.07","0","2.05","100.00","58.85","5.63","1.54","97.46"
"526","Mikko Rantanen","COL","R","52","207","3.9807692307692","122.03","13.04","90.34","93.91","11.59","89.01","73.33","9.28","88.77","9.57","0.58","94.29","9.6","0.64","93.77","68.99","4.93","93.33","32.46","3.19","91.06","4.06","0.29","93.33","48.7","2.32","95.45","5.41","0.39","93.33","74.94","5.02","93.72","2.09","0","100.00","13.04","93.75","1.068","30.72","5.8","0.58","2.61","98.15","64.06","8.99","1.45","97.79"
"709","Max Comtois","ANA","L","55","96.633333333333","1.7569696969697","88.17","13.04","87.12","67.06","12.42","84.38","43.46","8.07","84.34","3.1","0.62","83.33","6.02","0.54","91.77","44.08","7.45","85.54","17.39","1.86","90.32","3.1","0","100.00","35.6","7.45","82.69","0","0.83","0.00","61.88","3.59","94.52","0","0","-","7.14","92.31","0.995","26.7","5.59","0","27.32","100.00","39.12","8.07","0.62","98.44"
"835","Mathias Brome","DET","L","26","32.25","1.2403846153846","61.4","13.02","82.50","53.95","11.16","82.86","40.93","9.3","81.48","0","1.86","0.00","4.85","1.66","74.44","27.91","5.58","83.33","9.3","3.72","71.43","0","0","-","24.81","2.48","90.91","0","0","-","48.37","2.69","94.74","0","0","-","0.00","80.00","0.800","20.47","7.44","0","37.21","100.00","39.07","11.16","1.86","95.45"
"303","Barclay Goodrow","T.B","C","55","4.6166666666667","0.083939393939394","25.99","13","66.67","25.99","0","100.00","25.99","0","100.00","0","0","-","2.55","0","100.00","25.99","13","66.67","0","0","-","0","0","-","34.66","17.33","66.67","0","0","-","0","0","-","0","0","-","0.00","-","0.00","25.99","38.99","0","129.96","100.00","38.99","51.99","0","100.00"
"802","Kirby Dach","CHI","C","18","59.983333333333","3.3324074074074","75.02","13","85.23","54.02","11","83.08","38.01","11","77.55","4","1","80.00","5.4","1.11","82.89","46.01","10","82.14","16","6","72.73","2","1","66.67","40.01","5.33","88.24","1.33","0","100.00","39.01","1.44","96.43","1.44","0","100.00","10.53","90.91","1.014","23.01","3","1","12","95.83","53.01","9","4","92.98"
"246","Ryan Dzingel","CAR, OTT","C, L","40","69.433333333333","1.7358333333333","82.96","12.96","86.49","58.76","11.23","83.95","44.07","8.64","83.61","4.32","0","100.00","4.62","0.48","90.59","43.21","5.18","89.29","14.69","2.59","85.00","1.73","0","100.00","38.02","3.46","91.67","2.3","0","100.00","51.18","6.24","89.13","1.25","0","100.00","9.80","100.00","1.098","21.6","4.32","2.59","44.94","89.29","30.24","7.78","2.59","92.11"
"404","Adam Erne","DET","L","45","69.466666666667","1.5437037037037","74.28","12.96","85.15","49.23","12.09","80.28","38","11.23","77.19","6.05","0.86","87.50","4.22","0.8","84.05","36.28","7.77","82.35","12.09","2.59","82.35","1.73","0","100.00","32.25","6.91","82.35","3.45","1.15","75.00","53.65","4.99","91.49","2.5","0","100.00","15.91","92.31","1.082","31.09","3.45","0.86","29.37","97.30","50.1","6.05","4.32","92.06"
"320","Olli Maatta","L.A","D","41","4.65","0.11341463414634","51.61","12.9","80.00","38.71","12.9","75.00","25.81","12.9","66.67","0","0","-","2.52","0.06","97.49","12.9","0","100.00","12.9","0","100.00","0","0","-","0","0","-","0","0","-","37.28","0","100.00","0","0","-","0.00","100.00","1.000","38.71","0","0","154.84","100.00","51.61","0","12.9","80.00"
"761","Nicolas Beaudin","CHI","D","19","23.25","1.2236842105263","74.84","12.9","85.29","51.61","10.32","83.33","36.13","7.74","82.35","12.9","2.58","83.33","4.93","0.34","93.54","43.87","2.58","94.44","20.65","0","100.00","7.74","0","100.00","30.97","3.44","90.00","3.44","3.44","50.00","41","14.91","73.33","3.73","0","100.00","35.71","66.67","1.024","28.39","5.16","0","25.81","100.00","56.77","12.9","0","100.00"
"269","Jean-Gabriel Pageau","NYI","C","54","97.916666666667","1.8132716049383","87.01","12.87","87.12","64.95","11.64","84.80","48.41","7.35","86.81","9.8","0","100.00","6.88","0.8","89.55","49.63","6.74","88.04","22.67","3.06","88.10","6.74","0","100.00","35.95","4.9","88.00","3.27","0","100.00","49.57","7.08","87.50","0.89","0","100.00","20.25","100.00","1.203","36.15","3.06","0","28.19","100.00","53.31","5.51","1.23","97.75"
"111","Steven Stamkos","T.B","C","38","135.5","3.5657894736842","97.42","12.84","88.35","76.16","10.63","87.76","55.79","9.74","85.14","9.3","0.44","95.45","6.62","0.77","89.57","50.04","7.53","86.92","15.06","3.54","80.95","3.54","0","100.00","46.64","5.31","89.77","5.31","0.59","90.00","65.88","3.84","94.50","2.56","0","100.00","16.67","95.45","1.121","34.98","6.64","0","8.41","100.00","62.88","8.86","1.33","97.93"
"204","Jon Merrill","DET, MTL","D","49","18.7","0.38163265306122","48.13","12.83","78.95","32.09","3.21","90.91","12.83","3.21","80.00","0","0","-","2.37","0.34","87.58","12.83","3.21","80.00","0","0","-","0","0","-","17.11","4.28","80.00","0","0","-","50.98","13.9","78.57","0","0","-","0.00","100.00","1.000","19.25","3.21","6.42","70.59","75.00","22.46","9.63","9.63","70.00"
"244","Colin Blackwell","NYR","C","47","51.45","1.0946808510638","92.13","12.83","87.78","75.8","12.83","85.53","53.64","10.5","83.64","11.66","0","100.00","6.86","0.23","96.75","50.15","3.5","93.48","25.66","0","100.00","8.16","0","100.00","32.65","4.66","87.50","4.66","0","100.00","58.96","1.68","97.22","0","0","-","21.74","100.00","1.217","30.32","5.83","0","39.65","100.00","48.98","8.16","0","100.00"
"23","Joe Pavelski","DAL","C","56","173.48333333333","3.0979166666667","104.79","12.8","89.12","84.39","11.76","87.77","58.1","9.34","86.15","11.07","0.35","96.97","7.97","0.42","95.03","59.83","3.8","94.02","29.4","1.38","95.51","6.92","0","100.00","40.58","3.23","92.63","3.23","0","100.00","63.45","3","95.49","2.5","0.5","83.33","19.05","96.30","1.153","33.89","5.53","0.35","7.26","98.99","62.95","9.68","1.73","97.33"
"231","Joonas Donskoi","COL","R","51","112.61666666667","2.2081699346405","105.49","12.79","89.19","83.65","11.19","88.20","62.34","11.19","84.78","11.19","0.53","95.45","8.32","0.62","93.05","63.93","5.33","92.31","29.3","2.66","91.67","4.8","0.53","90.00","46.17","3.55","92.86","5.68","0","100.00","56.18","1.54","97.33","3.08","0","100.00","17.95","95.24","1.132","29.84","5.86","1.07","28.77","96.55","49.02","8.52","2.66","94.85"
"301","Jonathan Marchessault","VGK","C","55","141.11666666667","2.5657575757576","120.75","12.76","90.45","92.69","11.05","89.34","67.18","9.35","87.78","4.68","0.43","91.67","7.92","0.52","93.81","58.25","4.68","92.57","21.68","2.13","91.07","2.55","0","100.00","48.75","3.4","93.48","0.57","0","100.00","86.6","4.3","95.27","2.46","0.61","80.00","6.96","95.45","1.024","25.94","2.13","0.85","25.94","96.83","51.02","5.53","2.55","95.24"
"194","Mats Zuccarello","MIN","R","42","98.816666666667","2.3527777777778","94.72","12.75","88.14","73.47","11.54","86.43","51.61","10.93","82.52","4.25","0","100.00","5.97","0.26","95.77","42.5","1.21","97.22","15.79","0.61","96.30","1.82","0","100.00","35.62","0.81","97.78","2.43","0","100.00","72.79","7.89","90.22","0.88","0","100.00","8.24","100.00","1.082","27.93","6.07","0.61","18.22","97.87","49.18","10.93","1.82","96.43"
"763","Filip Zadina","DET","R","49","103.7","2.1163265306122","81","12.73","86.42","51.49","12.15","80.91","38.77","10.99","77.91","5.21","0.58","90.00","4.42","0.94","82.48","38.19","9.26","80.49","10.99","3.47","76.00","1.16","0","100.00","36.26","7.71","82.46","3.86","0.77","83.33","59.34","3.34","94.67","1.67","0","100.00","13.43","94.74","1.082","27.19","3.47","1.16","20.25","95.92","48.02","6.36","3.47","93.26"
"147","Ryan O'Reilly","STL","C","56","146.43333333333","2.614880952381","119.24","12.7","90.37","89.73","10.65","89.39","70.48","6.15","91.98","11.06","0.41","96.43","8.02","0.78","91.11","54.09","5.74","90.41","19.67","2.87","87.27","3.69","0","100.00","45.89","3.82","92.31","6.56","0.55","92.31","91.15","5.33","94.48","3.55","0","100.00","15.70","93.33","1.090","35.24","2.87","0","6.56","100.00","69.25","5.33","1.64","97.69"
"258","Andrew Shaw","CHI","R","14","51.95","3.7107142857143","102.79","12.7","89.00","72.76","10.39","87.50","60.06","9.24","86.67","10.39","0","100.00","7.64","0.38","95.30","60.06","5.77","91.23","21.94","2.31","90.48","8.08","0","100.00","50.82","4.62","91.67","1.54","0","100.00","55.05","3.34","94.29","1.67","0","100.00","17.31","100.00","1.173","30.03","3.46","0","4.62","100.00","62.37","3.46","1.15","98.18"
"682","Kailer Yamamoto","EDM","R","52","33.083333333333","0.63621794871795","103.38","12.7","89.06","77.98","12.7","86.00","47.15","9.07","83.87","9.07","0","100.00","7.95","0.57","93.36","65.29","7.25","90.00","23.58","0","100.00","5.44","0","100.00","55.62","9.67","85.19","2.42","0","100.00","49.77","5.24","90.48","2.62","0","100.00","19.23","100.00","1.192","32.64","3.63","0","27.2","100.00","52.59","5.44","1.81","96.67"
"805","Trevor Zegras","ANA","C","24","52.1","2.1708333333333","102.5","12.67","89.00","77.16","12.67","85.90","51.82","6.91","88.24","0","2.3","0.00","6.7","0.9","88.10","48.37","6.91","87.50","16.12","3.45","82.35","0","0","-","42.99","4.61","90.32","0","1.54","0.00","76.52","0","100.00","0","0","-","0.00","66.67","0.667","32.25","5.76","0","10.36","100.00","52.98","9.21","1.15","97.87"
"72","Mathieu Perreault","WPG","L","56","90.033333333333","1.6077380952381","118.62","12.66","90.36","86.63","11.33","88.44","71.31","11.33","86.29","10.66","0","100.00","7.43","0.57","92.86","63.31","3.33","95.00","23.32","2","92.11","4","0","100.00","53.31","1.78","96.77","4.44","0","100.00","77.97","3.85","95.29","4.81","0","100.00","14.95","100.00","1.150","29.99","5.33","1.33","48.65","95.74","48.65","8","1.33","97.33"
"281","Ryan Nugent-Hopkins","EDM","C","52","218.81666666667","4.2080128205128","113.52","12.61","90.00","86.92","10.42","89.30","65.81","9.32","87.59","11.79","1.1","91.49","8.82","0.67","92.92","71.02","6.58","91.52","29.89","2.19","93.16","5.48","0.55","90.91","54.84","5.85","90.36","5.48","0.73","88.24","60.99","3.17","95.06","3.17","0","100.00","17.92","88.24","1.062","24.95","3.02","0","2.19","100.00","58.68","5.48","1.37","97.72"
"606","Adam Fox","NYR","D","55","200.63333333333","3.6478787878788","121.71","12.56","90.65","96","10.47","90.17","64.89","8.07","88.93","9.27","0.3","96.88","9.33","0.32","96.72","68.48","2.99","95.82","30.5","0.6","98.08","4.78","0.3","94.12","50.64","3.19","94.07","3.59","0","100.00","73","4.32","94.41","2.59","0","100.00","14.29","96.30","1.106","29.31","3.29","0.3","4.78","98.99","57.72","6.28","2.39","96.02"
"61","Leo Komarov","NYI","R","33","4.8","0.14545454545455","75","12.5","85.71","37.5","0","100.00","25","0","100.00","0","0","-","5.4","0","100.00","12.5","0","100.00","0","0","-","0","0","-","16.67","0","100.00","0","0","-","90.28","18.06","83.33","0","0","-","0.00","-","0.00","37.5","12.5","12.5","62.5","75.00","50","25","12.5","80.00"
"430","Curtis Lazar","BOS, BUF","C","50","4.8","0.096","87.5","12.5","87.50","75","0","100.00","75","0","100.00","25","0","100.00","10.39","0","100.00","75","12.5","85.71","37.5","0","100.00","12.5","0","100.00","50","16.67","75.00","16.67","0","100.00","18.06","0","100.00","0","0","-","33.33","-","0.33","37.5","0","12.5","150","75.00","62.5","0","12.5","83.33"
"472","Ivan Barbashev","STL","C","38","4.8","0.12631578947368","62.5","12.5","83.33","37.5","12.5","75.00","25","12.5","66.67","12.5","0","100.00","3.92","0.39","90.97","50","0","100.00","25","0","100.00","0","0","-","33.33","0","100.00","16.67","0","100.00","18.06","18.06","50.00","0","0","-","50.00","100.00","1.500","25","12.5","0","162.5","100.00","25","12.5","0","100.00"
"305","Torey Krug","STL","D","51","144.13333333333","2.8261437908497","113.64","12.49","90.10","85.75","9.99","89.57","65.36","5.83","91.81","9.16","0","100.00","7.57","0.79","90.59","54.95","5.41","91.03","19.57","3.33","85.45","2.91","0","100.00","47.18","2.78","94.44","6.66","0","100.00","81.17","6.61","92.47","1.8","0","100.00","14.01","100.00","1.140","27.47","2.5","0","9.16","100.00","64.11","4.58","1.25","98.09"
"207","Brock Nelson","NYI","C","56","120.28333333333","2.1479166666667","90.79","12.47","87.92","74.82","10.97","87.21","53.37","6.48","89.17","8.98","0","100.00","7.89","0.78","90.99","54.87","5.99","90.16","25.94","2.99","89.66","5.49","0","100.00","38.58","3.99","90.63","3.33","0","100.00","49.72","6.48","88.46","1.44","0","100.00","16.82","100.00","1.168","29.93","4.49","0.5","23.44","98.36","48.39","6.98","2","96.04"
"44","James Neal","EDM","L","29","52.95","1.8258620689655","100.85","12.46","89.00","77.05","10.2","88.31","56.66","7.93","87.72","13.6","0","100.00","7.16","0.69","91.20","66.86","4.53","93.65","27.2","2.27","92.31","4.53","0","100.00","52.88","3.02","94.59","9.07","0","100.00","49.1","4.91","90.91","3.27","0","100.00","24.00","100.00","1.240","39.66","2.27","0","27.2","100.00","52.12","2.27","1.13","97.87"
"541","Roope Hintz","DAL","L","41","115.96666666667","2.8284552845528","105.03","12.42","89.43","85.37","11.9","87.77","56.91","9.83","85.27","12.42","0.52","96.00","7.83","0.54","93.57","63.64","4.66","93.18","32.6","2.07","94.03","8.28","0","100.00","41.39","3.45","92.31","4.14","0","100.00","57.55","2.24","96.25","1.49","0.75","66.67","21.82","94.74","1.166","38.29","6.73","0","11.9","100.00","65.19","12.93","1.03","98.44"
"184","Erik Haula","NSH","L","51","77.566666666667","1.5209150326797","81.22","12.38","86.78","61.88","10.06","86.02","44.09","8.51","83.82","2.32","0.77","75.00","5.81","0.57","91.07","36.36","4.64","88.68","19.34","2.32","89.29","1.55","0.77","66.67","22.69","3.09","88.00","0","0","-","62.57","6.7","90.32","0","0","-","5.26","90.91","0.962","13.92","6.96","3.09","45.64","81.82","30.17","10.83","6.19","82.98"
"620","Sam Steel","ANA","C","42","53.333333333333","1.2698412698413","97.88","12.38","88.78","69.75","11.25","86.11","46.13","7.88","85.42","1.13","1.13","50.00","6.71","0.77","89.67","60.75","7.88","88.52","18","4.5","80.00","1.13","0","100.00","57","4.5","92.68","0","1.5","0.00","53.63","1.63","97.06","0","0","-","2.44","85.71","0.882","25.88","6.75","1.13","25.88","95.83","43.88","12.38","1.13","97.50"
"685","Mario Ferraro","S.J","D","56","58.416666666667","1.0431547619048","79.09","12.33","86.52","61.63","9.24","86.96","47.25","7.19","86.79","6.16","2.05","75.00","5.62","0.48","92.14","41.08","6.16","86.96","17.46","2.05","89.47","4.11","2.05","66.67","31.5","5.48","85.19","2.74","0","100.00","47.48","2.97","94.12","0","0","-","13.04","71.43","0.845","21.57","4.11","6.16","57.52","77.78","30.81","11.3","8.22","78.95"
"286","Mika Zibanejad","NYR","C","56","200.16666666667","3.5744047619048","124.7","12.29","91.03","97.42","10.19","90.53","65.35","7.49","89.71","9.29","0.3","96.88","9.46","0.28","97.09","69.54","2.7","96.27","31.17","0.6","98.11","5.1","0.3","94.44","51.16","2.8","94.81","3.2","0","100.00","76.2","4.33","94.62","2.6","0","100.00","14.22","96.00","1.102","28.48","3.6","0","3.6","100.00","58.45","6","2.1","96.53"
"335","Chandler Stephenson","VGK","C","51","107.38333333333","2.1055555555556","96.1","12.29","88.66","78.22","9.5","89.17","59.79","7.82","88.43","7.26","0.56","92.86","6.18","0.62","90.82","45.82","4.47","91.11","18.44","2.23","89.19","3.91","0","100.00","36.5","2.98","92.45","0","0","-","67.79","5.65","92.31","4.84","0.81","85.71","12.15","92.86","1.050","35.76","8.38","0","23.47","100.00","53.64","12.85","2.79","95.05"
"270","Mike Reilly","BOS, OTT","D","55","63.8","1.16","91.22","12.23","88.18","69.59","10.34","87.06","52.66","6.58","88.89","5.64","0","100.00","5.47","0.35","93.96","52.66","5.64","90.32","15.99","0.94","94.44","0.94","0","100.00","48.9","6.27","88.64","5.02","0","100.00","55.69","5.43","91.11","1.36","0","100.00","10.71","100.00","1.107","32.92","3.76","0.94","32.92","97.22","50.78","6.58","1.88","96.43"
