"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"365","Brett Kulak","MTL","D","51","3.5833333333333","0.070261437908497","0","66.98","0.00","0","50.23","0.00","0","50.23","0.00","0","16.74","0.00","0","6.52","0.00","0","16.74","0.00","0","16.74","0.00","0","0","-","0","0","-","0","0","-","0","72.56","0.00","0","24.19","0.00","-","66.67","0.67","16.74","16.74","33.49","83.72","33.33","16.74","33.49","33.49","33.33"
"264","Nick Seeler","PHI","D","2","0.9","0.45","66.67","66.67","50.00","66.67","0","100.00","66.67","0","100.00","0","0","-","9.65","0","100.00","66.67","0","100.00","66.67","0","100.00","0","0","-","0","0","-","0","0","-","0","96.3","0.00","0","0","-","0.00","-","0.00","0","0","0","66.67","-","0","0","0","-"
"275","Josh Leivo","CGY","L","38","0.9","0.023684210526316","0","66.67","0.00","0","66.67","0.00","0","66.67","0.00","0","0","-","0","2.49","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","96.3","0.00","0","0","-","-","100.00","1.00","0","0","66.67","0","0.00","66.67","0","66.67","50.00"
"653","Noah Gregor","S.J","C","30","6.3333333333333","0.21111111111111","18.95","66.32","22.22","18.95","47.37","28.57","0","47.37","0.00","0","9.47","0.00","2.6","3.11","45.59","18.95","37.89","33.33","18.95","9.47","66.67","0","9.47","0.00","0","37.89","0.00","0","0","-","0","41.05","0.00","0","0","-","-","80.00","0.80","0","0","9.47","123.16","0.00","0","0","9.47","0.00"
"173","Dmitry Orlov","WSH","D","55","36.216666666667","0.65848484848485","16.57","66.27","20.00","13.25","59.64","18.18","9.94","44.73","18.18","1.66","4.97","25.00","0.9","5.68","13.72","6.63","34.79","16.00","3.31","13.25","20.00","1.66","0","100.00","4.42","28.72","13.33","0","4.42","0.00","4.79","43.07","10.00","0","2.39","0.00","16.67","88.89","1.056","0","6.63","21.54","77.86","0.00","1.66","8.28","24.85","6.25"
"19","Loui Eriksson","ARI, VAN","L","11","7.2666666666667","0.66060606060606","16.51","66.06","20.00","8.26","49.54","14.29","8.26","33.03","20.00","0","0","-","0.02","4.18","0.40","0","49.54","0.00","0","8.26","0.00","0","0","-","0","55.05","0.00","0","0","-","0","23.85","0.00","0","0","-","0.00","100.00","1.000","0","16.51","49.54","16.51","0.00","0","16.51","57.8","0.00"
"628","Alex DeBrincat","CHI","L","57","30.883333333333","0.54181286549708","34.97","66.06","34.62","34.97","48.57","41.86","27.2","42.74","38.89","1.94","5.83","25.00","3.11","4.53","40.71","25.26","44.68","36.11","13.6","21.37","38.89","1.94","5.83","25.00","15.54","31.08","33.33","0","0","-","11.23","28.06","28.57","0","0","-","7.14","86.36","0.935","3.89","3.89","5.83","83.54","40.00","9.71","5.83","11.66","45.45"
"721","Martin Necas","CAR","C","56","60.85","1.0866071428571","25.64","66.06","27.96","21.69","46.34","31.88","15.78","35.5","30.77","3.94","5.92","40.00","4.05","4.18","49.20","14.79","44.37","25.00","10.85","19.72","35.48","1.97","5.92","25.00","5.26","32.87","13.79","1.31","0","100.00","9.97","24.21","29.17","0","0","-","25.00","83.33","1.083","1.97","7.89","8.87","88.74","18.18","4.93","11.83","9.86","33.33"
"679","Dylan Coghlan","VGK","D","31","2.7333333333333","0.088172043010753","0","65.85","0.00","0","21.95","0.00","0","0","-","0","0","-","0","0.6","0.00","0","21.95","0.00","0","0","-","0","0","-","0","29.27","0.00","0","0","-","0","63.41","0.00","0","0","-","-","-","-","21.95","21.95","43.9","131.71","33.33","21.95","21.95","43.9","33.33"
"176","Richard Panik","DET, WSH","R","48","4.5833333333333","0.095486111111111","13.09","65.45","16.67","13.09","52.36","20.00","13.09","39.27","25.00","0","26.18","0.00","0.56","3.69","13.24","13.09","39.27","25.00","0","0","-","0","0","-","17.45","52.36","25.00","0","34.91","0.00","0","37.82","0.00","0","0","-","0.00","33.33","0.333","0","13.09","0","130.91","-","0","13.09","0","-"
"246","John Klingberg","DAL","D","54","10.083333333333","0.18672839506173","11.9","65.45","15.38","5.95","47.6","11.11","5.95","29.75","16.67","0","0","-","0","2.44","0.18","5.95","17.85","25.00","0","5.95","0.00","0","0","-","7.93","15.87","33.33","0","0","-","0","51.57","0.00","0","0","-","0.00","100.00","1.000","0","11.9","77.36","41.65","0.00","0","17.85","101.16","0.00"
"545","Dylan Strome","CHI","C","41","2.75","0.067073170731707","0","65.45","0.00","0","21.82","0.00","0","21.82","0.00","0","0","-","0","2.36","0.00","0","21.82","0.00","0","21.82","0.00","0","0","-","0","0","-","0","0","-","0","63.03","0.00","0","0","-","-","100.00","1.00","21.82","0","21.82","130.91","50.00","21.82","21.82","43.64","33.33"
"604","Steven Lorentz","CAR","C","48","7.3333333333333","0.15277777777778","16.36","65.45","20.00","16.36","49.09","25.00","0","32.73","0.00","0","8.18","0.00","1.04","3.21","24.56","8.18","40.91","16.67","8.18","8.18","50.00","0","8.18","0.00","0","43.64","0.00","0","0","-","0","35.45","0.00","0","0","-","-","75.00","0.75","0","16.36","8.18","98.18","0.00","0","32.73","24.55","0.00"
"694","Morgan Geekie","CAR, SEA","C","41","4.6166666666667","0.11260162601626","13","64.98","16.67","13","25.99","33.33","0","0","-","0","0","-","1.62","1.99","44.86","13","25.99","33.33","13","13","50.00","0","0","-","0","17.33","0.00","0","0","-","0","56.32","0.00","0","0","-","-","-","-","0","0","38.99","77.98","0.00","0","0","38.99","0.00"
"565","Mathieu Joseph","T.B","R","60","38.933333333333","0.64888888888889","21.58","64.73","25.00","18.49","47.77","27.91","16.95","41.61","28.95","0","4.62","0.00","1.54","3.49","30.60","15.41","30.82","33.33","4.62","9.25","33.33","0","1.54","0.00","14.38","28.77","33.33","0","0","-","6.68","44.52","13.04","0","4.45","0.00","0.00","88.89","0.889","4.62","6.16","13.87","80.14","25.00","6.16","7.71","20.03","23.53"
"297","Mark Scheifele","WPG","C","58","4.65","0.080172413793103","0","64.52","0.00","0","38.71","0.00","0","38.71","0.00","0","25.81","0.00","0","13.46","0.00","0","38.71","0.00","0","38.71","0.00","0","25.81","0.00","0","0","-","0","0","-","0","37.28","0.00","0","0","-","-","33.33","0.33","0","0","64.52","141.94","0.00","0","12.9","77.42","0.00"
"614","Dan Renouf","COL","D","18","6.5333333333333","0.36296296296296","27.55","64.29","30.00","27.55","55.1","33.33","18.37","45.92","28.57","0","0","-","2.45","2.28","51.81","18.37","18.37","50.00","9.18","0","100.00","0","0","-","12.24","24.49","33.33","0","0","-","13.27","66.33","16.67","0","0","-","0.00","100.00","1.000","0","0","9.18","64.29","0.00","0","0","18.37","0.00"
"166","Nick Leddy","DET, NYI","D","60","20.766666666667","0.34611111111111","20.22","63.56","24.14","14.45","54.9","20.83","2.89","43.34","6.25","0","2.89","0.00","0.55","3.47","13.79","2.89","23.11","11.11","2.89","2.89","50.00","0","0","-","0","26.97","0.00","0","0","-","20.87","58.43","26.32","0","4.17","0.00","0.00","93.33","0.933","2.89","5.78","31.78","95.35","8.33","2.89","11.56","40.45","6.67"
"611","Adam Brooks","MTL, TOR","C","12","5.7166666666667","0.47638888888889","20.99","62.97","25.00","20.99","62.97","25.00","20.99","52.48","28.57","10.5","0","100.00","3.13","5.56","36.02","20.99","31.49","40.00","10.5","10.5","50.00","10.5","0","100.00","13.99","27.99","33.33","0","0","-","0","45.48","0.00","0","0","-","50.00","100.00","1.500","0","0","10.5","115.45","0.00","0","10.5","10.5","0.00"
"385","Anton Blidh","BOS","L","11","13.35","1.2136363636364","8.99","62.92","12.50","8.99","53.93","14.29","8.99","40.45","18.18","0","4.49","0.00","0.47","3.69","11.28","4.49","44.94","9.09","4.49","4.49","50.00","0","0","-","0","53.93","0.00","0","5.99","0.00","0","25.97","0.00","0","0","-","0.00","88.89","0.889","0","4.49","35.96","62.92","0.00","8.99","4.49","40.45","18.18"
"633","Dillon Dube","CGY","C","54","10.5","0.19444444444444","28.57","62.86","31.25","28.57","51.43","35.71","22.86","40","36.36","0","5.71","0.00","3","3.68","44.88","22.86","34.29","40.00","22.86","11.43","66.67","0","0","-","0","30.48","0.00","0","0","-","8.25","41.27","16.67","0","8.25","0.00","0.00","85.71","0.857","5.71","17.14","5.71","85.71","50.00","5.71","17.14","11.43","33.33"
"808","Bowen Byram","COL","D","23","8.6","0.37391304347826","6.98","62.79","10.00","6.98","55.81","11.11","0","41.86","0.00","0","6.98","0.00","0.87","3.68","19.13","6.98","20.93","25.00","6.98","6.98","50.00","0","0","-","0","18.6","0.00","0","0","-","0","60.47","0.00","0","10.08","0.00","-","83.33","0.83","0","6.98","6.98","118.6","0.00","0","13.95","13.95","0.00"
"533","Travis Dermott","TOR","D","56","23.933333333333","0.42738095238095","17.55","62.67","21.88","15.04","52.65","22.22","15.04","30.08","33.33","0","2.51","0.00","0.33","3.22","9.33","5.01","32.59","13.33","0","7.52","0.00","0","0","-","6.69","33.43","16.67","0","3.34","0.00","0","43.45","0.00","0","0","-","0.00","91.67","0.917","2.51","5.01","22.56","67.69","10.00","5.01","10.03","25.07","16.67"
"97","Yannick Weber","PIT","D","2","3.8333333333333","1.9166666666667","0","62.61","0.00","0","31.3","0.00","0","15.65","0.00","0","0","-","0","2.62","0.00","0","15.65","0.00","0","15.65","0.00","0","0","-","0","0","-","0","0","-","0","67.83","0.00","0","0","-","-","100.00","1.00","15.65","0","15.65","46.96","50.00","15.65","0","31.3","33.33"
"619","Auston Matthews","TOR","C","54","10.616666666667","0.1966049382716","16.95","62.17","21.43","16.95","45.21","27.27","16.95","33.91","33.33","0","0","-","0.91","2.22","29.09","11.3","22.61","33.33","5.65","0","100.00","0","0","-","7.54","30.14","20.00","0","0","-","0","57.14","0.00","0","0","-","0.00","100.00","1.000","5.65","5.65","62.17","146.94","8.33","5.65","5.65","67.82","7.69"
"461","Sam Reinhart","BUF, FLA","C, R","58","2.9","0.05","41.38","62.07","40.00","41.38","41.38","50.00","41.38","41.38","50.00","0","0","-","2.71","3.67","42.44","41.38","41.38","50.00","0","0","-","0","0","-","55.17","55.17","50.00","0","0","-","0","29.89","0.00","0","0","-","0.00","100.00","1.000","0","20.69","0","186.21","-","0","20.69","20.69","0.00"
"805","Joel Kellman","S.J","C","7","4.8333333333333","0.69047619047619","12.41","62.07","16.67","12.41","37.24","25.00","0","24.83","0.00","0","0","-","0.39","2.74","12.59","0","24.83","0.00","0","0","-","0","0","-","0","33.1","0.00","0","0","-","17.93","53.79","25.00","0","0","-","-","100.00","1.00","0","0","24.83","111.72","0.00","0","0","24.83","0.00"
"820","Alex Newhook","COL","C","7","0.96666666666667","0.13809523809524","0","62.07","0.00","0","62.07","0.00","0","62.07","0.00","0","0","-","0","2.61","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","89.66","0.00","0","0","-","-","100.00","1.00","0","0","0","62.07","-","0","0","0","-"
"336","Teuvo Teravainen","CAR","L","24","25.233333333333","1.0513888888889","16.64","61.82","21.21","16.64","45.18","26.92","14.27","33.29","30.00","0","7.13","0.00","0.82","3.33","19.67","4.76","33.29","12.50","4.76","4.76","50.00","0","0","-","0","38.04","0.00","0","6.34","0.00","6.87","30.91","18.18","0","3.43","0.00","0.00","78.57","0.786","4.76","7.13","16.64","85.6","22.22","4.76","7.13","28.53","14.29"
"729","Ian Mitchell","CHI","D","40","15.566666666667","0.38916666666667","23.13","61.67","27.27","23.13","50.11","31.58","19.27","38.54","33.33","0","3.85","0.00","1.79","3.76","32.26","19.27","34.69","35.71","11.56","11.56","50.00","0","0","-","10.28","30.84","25.00","0","0","-","0","33.4","0.00","0","5.57","0.00","0.00","90.00","0.900","3.85","7.71","0","115.63","100.00","7.71","11.56","0","100.00"
"9","Eric Staal","BUF, MTL","C","53","1.95","0.036792452830189","0","61.54","0.00","0","30.77","0.00","0","30.77","0.00","0","0","-","0","2.43","0.00","0","30.77","0.00","0","0","-","0","0","-","0","41.03","0.00","0","0","-","0","44.44","0.00","0","0","-","-","100.00","1.00","30.77","30.77","61.54","184.62","33.33","30.77","30.77","61.54","33.33"
"845","Matt Kiersted","FLA","D","9","3.9","0.43333333333333","30.77","61.54","33.33","30.77","46.15","40.00","30.77","30.77","50.00","0","0","-","2.27","3.68","38.18","0","46.15","0.00","0","15.38","0.00","0","0","-","0","41.03","0.00","0","0","-","44.44","22.22","66.67","0","0","-","0.00","100.00","1.000","0","0","76.92","46.15","0.00","0","0","76.92","0.00"
"193","Justin Dowling","DAL, VAN","C","32","9.7666666666667","0.30520833333333","18.43","61.43","23.08","18.43","61.43","23.08","12.29","43","22.22","0","6.14","0.00","1.41","4.53","23.77","6.14","18.43","25.00","6.14","6.14","50.00","0","6.14","0.00","0","16.38","0.00","0","0","-","8.87","62.12","12.50","0","0","-","0.00","85.71","0.857","0","6.14","36.86","86.01","0.00","0","6.14","43","0.00"
"342","Matt Grzelcyk","BOS","D","40","15.666666666667","0.39166666666667","22.98","61.28","27.27","22.98","61.28","27.27","19.15","42.13","31.25","0","7.66","0.00","1.57","5.26","23.00","15.32","22.98","40.00","7.66","11.49","40.00","0","0","-","10.21","15.32","40.00","0","5.11","0.00","5.53","44.26","11.11","0","0","-","0.00","81.82","0.818","15.32","11.49","38.3","68.94","28.57","22.98","15.32","38.3","37.50"
"376","Joakim Ryan","CAR","D","4","3.9166666666667","0.97916666666667","0","61.28","0.00","0","61.28","0.00","0","45.96","0.00","0","0","-","0","2.3","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","66.38","0.00","0","0","-","-","100.00","1.00","15.32","15.32","15.32","61.28","50.00","15.32","45.96","15.32","50.00"
"100","Evgenii Dadonov","OTT, VGK","R","59","0.98333333333333","0.016666666666667","0","61.02","0.00","0","61.02","0.00","0","61.02","0.00","0","0","-","0","5.49","0.00","0","61.02","0.00","0","0","-","0","0","-","0","81.36","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","0","244.07","-","0","0","0","-"
"208","Evgeny Kuznetsov","WSH","C","45","4.9666666666667","0.11037037037037","12.08","60.4","16.67","12.08","48.32","20.00","12.08","36.24","25.00","12.08","0","100.00","1.09","4.27","20.32","12.08","48.32","20.00","12.08","24.16","33.33","12.08","0","100.00","0","32.21","0.00","0","0","-","0","0","-","0","0","-","100.00","100.00","2.000","0","12.08","36.24","96.64","0.00","0","12.08","36.24","0.00"
"503","Sam Lafferty","PIT","C, R","36","9.9666666666667","0.27685185185185","6.02","60.2","9.09","6.02","54.18","10.00","6.02","42.14","12.50","0","6.02","0.00","0.02","5.75","0.36","0","18.06","0.00","0","12.04","0.00","0","6.02","0.00","0","8.03","0.00","0","0","-","0","60.87","0.00","0","0","-","0.00","85.71","0.857","0","12.04","48.16","66.22","0.00","0","12.04","54.18","0.00"
"45","T.J. Oshie","WSH","R","57","28.233333333333","0.4953216374269","8.5","59.5","12.50","6.38","42.5","13.04","6.38","38.25","14.29","0","4.25","0.00","0.85","2.52","25.22","4.25","27.63","13.33","4.25","10.63","28.57","0","0","-","0","22.67","0.00","0","2.83","0.00","3.07","46.04","6.25","0","3.07","0.00","0.00","88.89","0.889","4.25","8.5","27.63","87.13","13.33","4.25","12.75","36.13","10.53"
"840","Mathias Brome","DET","L","26","14.233333333333","0.5474358974359","25.29","59.02","30.00","21.08","42.15","33.33","16.86","33.72","33.33","0","12.65","0.00","0.59","3.7","13.67","4.22","37.94","10.00","4.22","21.08","16.67","0","12.65","0.00","0","22.48","0.00","0","0","-","12.18","30.44","28.57","0","0","-","0.00","62.50","0.625","4.22","0","21.08","80.09","16.67","4.22","4.22","21.08","16.67"
"146","Tyler Johnson","CHI, T.B","C","60","3.0666666666667","0.051111111111111","0","58.7","0.00","0","39.13","0.00","0","19.57","0.00","0","0","-","0","1.18","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","84.78","0.00","0","0","-","-","100.00","1.00","0","0","19.57","136.96","0.00","0","0","19.57","0.00"
"408","Ben Harpur","NSH","D","35","53.366666666667","1.5247619047619","16.86","58.46","22.39","14.62","49.47","22.81","10.12","32.6","23.68","1.12","4.5","20.00","1.64","4.05","28.82","11.24","29.23","27.78","7.87","10.12","43.75","1.12","1.12","50.00","4.5","25.48","15.00","0","3","0.00","3.25","42.22","7.14","0","1.62","0.00","11.11","86.21","0.973","1.12","3.37","22.49","61.84","4.76","2.25","8.99","33.73","6.25"
"123","Jordan Eberle","NYI, SEA","R","60","1.0333333333333","0.017222222222222","0","58.06","0.00","0","58.06","0.00","0","58.06","0.00","0","58.06","0.00","0","19.91","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","0.00","0.00","0","0","0","174.19","-","0","0","0","-"
"593","Conor Garland","ARI, VAN","R","54","2.0666666666667","0.038271604938272","29.03","58.06","33.33","29.03","58.06","33.33","0","58.06","0.00","0","0","-","0.93","4.54","16.97","0","58.06","0.00","0","58.06","0.00","0","0","-","0","0","-","0","0","-","41.94","0","100.00","0","0","-","-","100.00","1.00","29.03","0","0","203.23","100.00","29.03","0","0","100.00"
"18","Corey Perry","MTL, T.B","R","53","2.0833333333333","0.039308176100629","57.6","57.6","50.00","57.6","28.8","66.67","57.6","0","100.00","0","0","-","1.09","1.59","40.70","28.8","0","100.00","0","0","-","0","0","-","38.4","0","100.00","0","0","-","41.6","83.2","33.33","0","0","-","0.00","-","0.00","28.8","0","0","230.4","100.00","28.8","28.8","0","100.00"
"656","Jake Bean","CAR, CBJ","D","46","18.95","0.41195652173913","9.5","56.99","14.29","6.33","50.66","11.11","6.33","37.99","14.29","0","0","-","0.18","5.19","3.26","0","28.5","0.00","0","19","0.00","0","0","-","0","12.66","0.00","0","0","-","9.15","41.16","18.18","0","0","-","0.00","100.00","1.000","3.17","6.33","34.83","66.49","8.33","3.17","12.66","34.83","8.33"
"499","William Lagesson","EDM","D","19","23.2","1.2210526315789","12.93","56.9","18.52","12.93","41.38","23.81","12.93","23.28","35.71","0","2.59","0.00","0.4","3.61","10.02","2.59","36.21","6.67","2.59","12.93","16.67","0","0","-","0","31.03","0.00","0","3.45","0.00","3.74","29.89","11.11","0","0","-","0.00","88.89","0.889","0","5.17","23.28","56.9","0.00","0","2.59","23.28","0.00"
"539","Jansen Harkins","WPG","C","30","1.0666666666667","0.035555555555556","0","56.25","0.00","0","56.25","0.00","0","56.25","0.00","0","0","-","0","0.66","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","0","112.5","-","0","0","0","-"
"834","Dawson Mercer","N.J","C","3","1.0666666666667","0.35555555555556","0","56.25","0.00","0","56.25","0.00","0","56.25","0.00","0","0","-","0","2.63","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","81.25","0.00","0","0","-","-","100.00","1.00","0","0","0","112.5","-","0","56.25","0","-"
"419","Steven Santini","STL","D","3","2.15","0.71666666666667","27.91","55.81","33.33","27.91","0","100.00","0","0","-","0","0","-","1.36","0","100.00","27.91","27.91","50.00","27.91","0","100.00","0","0","-","0","37.21","0.00","0","0","-","0","40.31","0.00","0","0","-","-","-","-","0","27.91","0","55.81","-","0","27.91","0","-"
"415","Adam Erne","DET","L","49","2.2","0.044897959183673","54.55","54.55","50.00","27.27","54.55","33.33","27.27","54.55","33.33","0","0","-","0.15","3","4.62","27.27","54.55","33.33","0","27.27","0.00","0","0","-","36.36","36.36","50.00","0","0","-","0","0","-","0","0","-","0.00","100.00","1.000","0","54.55","0","109.09","-","0","81.82","0","-"
"515","Victor Olofsson","BUF","L","60","1.1","0.018333333333333","54.55","54.55","50.00","54.55","0","100.00","54.55","0","100.00","0","0","-","1.61","0","100.00","54.55","0","100.00","0","0","-","0","0","-","72.73","0","100.00","0","0","-","0","78.79","0.00","0","0","-","0.00","-","0.00","0","0","0","381.82","-","0","0","0","-"
"638","Trent Frederic","BOS","C","45","11.1","0.24666666666667","48.65","54.05","47.37","43.24","48.65","47.06","37.84","16.22","70.00","0","0","-","1.66","2.34","41.60","21.62","16.22","57.14","5.41","0","100.00","0","0","-","21.62","21.62","50.00","0","0","-","15.62","46.85","25.00","0","0","-","0.00","100.00","1.000","0","0","21.62","108.11","0.00","10.81","0","21.62","33.33"
"824","Zac Jones","NYR","D","10","2.2333333333333","0.22333333333333","0","53.73","0.00","0","53.73","0.00","0","0","-","0","0","-","0","4.38","0.00","0","26.87","0.00","0","26.87","0.00","0","0","-","0","0","-","0","0","-","0","38.81","0.00","0","0","-","-","-","-","0","26.87","0","26.87","-","0","53.73","0","-"
"128","Zac Dalpe","CBJ","C","12","11.266666666667","0.93888888888889","26.63","53.25","33.33","26.63","42.6","38.46","26.63","31.95","45.45","0","5.33","0.00","1.6","3.12","33.93","15.98","15.98","50.00","5.33","0","100.00","0","0","-","14.2","21.3","40.00","0","0","-","15.38","53.85","22.22","0","7.69","0.00","0.00","83.33","0.833","0","0","21.3","85.21","0.00","0","0","21.3","0.00"
"187","Byron Froese","CGY","C","6","7.9","1.3166666666667","0","53.16","0.00","0","45.57","0.00","0","30.38","0.00","0","15.19","0.00","0","3.84","0.00","0","37.97","0.00","0","22.78","0.00","0","7.59","0.00","0","20.25","0.00","0","10.13","0.00","0","21.94","0.00","0","0","-","-","50.00","0.50","0","7.59","30.38","75.95","0.00","0","7.59","30.38","0.00"
"320","Alex Galchenyuk","OTT, TOR","C, L","34","1.1333333333333","0.033333333333333","0","52.94","0.00","0","52.94","0.00","0","52.94","0.00","0","0","-","0","2.82","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","76.47","0.00","0","0","-","-","100.00","1.00","0","0","0","0","-","0","0","0","-"
"846","Jackson Cates","PHI","C","4","1.1333333333333","0.28333333333333","0","52.94","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","52.94","0.00","0","0","-","0","0","-","0","70.59","0.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","105.88","-","0","0","0","-"
"535","Timo Meier","S.J","R","58","9.2666666666667","0.15977011494253","12.95","51.8","20.00","12.95","45.32","22.22","12.95","32.37","28.57","0","6.47","0.00","0.19","5.68","3.22","0","25.9","0.00","0","12.95","0.00","0","0","-","0","17.27","0.00","0","0","-","9.35","37.41","20.00","0","9.35","0.00","0.00","80.00","0.800","0","6.47","19.42","103.6","0.00","0","25.9","19.42","0.00"
"717","Max Comtois","ANA","L","59","2.3166666666667","0.039265536723164","77.7","51.8","60.00","77.7","25.9","75.00","51.8","0","100.00","0","0","-","3.82","1.6","70.52","25.9","0","100.00","25.9","0","100.00","0","0","-","0","0","-","0","0","-","37.41","74.82","33.33","0","0","-","0.00","-","0.00","0","0","0","207.19","-","0","0","0","-"
"590","Colton White","N.J","D","4","1.1666666666667","0.29166666666667","0","51.43","0.00","0","51.43","0.00","0","51.43","0.00","0","0","-","0","2.81","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","74.29","0.00","0","0","-","-","100.00","1.00","0","51.43","0","102.86","-","0","51.43","0","-"
"793","Dominik Kahun","EDM","C","48","1.1833333333333","0.024652777777778","50.7","50.7","50.00","50.7","50.7","50.00","50.7","50.7","50.00","0","0","-","1.91","4.15","31.56","50.7","0","100.00","0","0","-","0","0","-","67.61","0","100.00","0","0","-","0","73.24","0.00","0","0","-","0.00","100.00","1.000","50.7","0","0","253.52","100.00","50.7","0","0","100.00"
"674","Tanner Laczynski","PHI","C","5","5.9333333333333","1.1866666666667","10.11","50.56","16.67","10.11","20.22","33.33","10.11","10.11","50.00","0","10.11","0.00","0.49","1.55","24.05","0","20.22","0.00","0","10.11","0.00","0","10.11","0.00","0","13.48","0.00","0","0","-","14.61","43.82","25.00","0","0","-","0.00","0.00","0.000","0","20.22","0","91.01","-","0","20.22","0","-"
"279","Rocco Grimaldi","NSH","R","42","22.583333333333","0.53769841269841","18.6","50.48","26.92","15.94","31.88","33.33","15.94","23.91","40.00","2.66","5.31","33.33","0.89","2.35","27.58","10.63","26.57","28.57","7.97","10.63","42.86","2.66","2.66","50.00","3.54","21.25","14.29","0","3.54","0.00","3.84","34.54","10.00","0","0","-","16.67","77.78","0.944","0","7.97","21.25","79.7","0.00","2.66","13.28","23.91","10.00"
"629","Patrik Laine","CBJ, WPG","L, R","50","2.3833333333333","0.047666666666667","0","50.35","0.00","0","50.35","0.00","0","25.17","0.00","0","0","-","0","1.41","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","72.73","0.00","0","0","-","-","100.00","1.00","25.17","25.17","0","151.05","100.00","25.17","25.17","25.17","50.00"
"597","Christian Jaros","N.J, S.J","D","9","3.5833333333333","0.39814814814815","33.49","50.23","40.00","16.74","50.23","25.00","16.74","16.74","50.00","0","0","-","0.03","3.48","0.74","16.74","16.74","50.00","0","16.74","0.00","0","0","-","22.33","0","100.00","0","0","-","0","48.37","0.00","0","0","-","0.00","100.00","1.000","0","0","16.74","100.47","0.00","0","0","16.74","0.00"
"554","Noah Juulsen","FLA","D","4","1.2","0.3","0","50","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","72.22","0.00","0","0","-","-","-","-","0","50","50","0","0.00","0","50","50","0.00"
"813","Moritz Seider","DET","D","4","7.2333333333333","1.8083333333333","24.88","49.77","33.33","24.88","41.47","37.50","8.29","41.47","16.67","0","8.29","0.00","1.64","3.67","30.89","16.59","33.18","33.33","16.59","8.29","66.67","0","0","-","0","33.18","0.00","0","11.06","0.00","11.98","23.96","33.33","0","0","-","0.00","80.00","0.800","0","0","0","91.24","-","0","16.59","0","-"
"517","Ondrej Kase","BOS, TOR","R","8","3.6333333333333","0.45416666666667","16.51","49.54","25.00","0","49.54","0.00","0","33.03","0.00","0","0","-","0","3.06","0.00","0","16.51","0.00","0","0","-","0","0","-","0","22.02","0.00","0","0","-","0","47.71","0.00","0","0","-","-","100.00","1.00","0","0","33.03","82.57","0.00","0","16.51","33.03","0.00"
"224","Jeff Skinner","BUF","L","57","1.2166666666667","0.021345029239766","49.32","49.32","50.00","49.32","49.32","50.00","49.32","49.32","50.00","0","0","-","1.3","3.15","29.20","0","49.32","0.00","0","0","-","0","0","-","0","65.75","0.00","0","0","-","71.23","0","100.00","0","0","-","0.00","100.00","1.000","49.32","49.32","0","246.58","100.00","49.32","49.32","49.32","50.00"
"311","Jonathan Marchessault","VGK","C","59","1.2166666666667","0.020621468926554","98.63","49.32","66.67","98.63","49.32","66.67","98.63","49.32","66.67","0","0","-","4.74","1.5","75.94","49.32","0","100.00","0","0","-","0","0","-","65.75","0","100.00","0","0","-","71.23","71.23","50.00","0","0","-","0.00","100.00","1.000","0","0","49.32","295.89","0.00","0","0","49.32","0.00"
"712","Jack Studnicka","BOS","C","20","23.216666666667","1.1608333333333","20.67","49.1","29.63","15.51","43.93","26.09","10.34","33.6","23.53","0","0","-","0.61","3","16.98","5.17","28.43","15.38","5.17","7.75","40.00","0","0","-","0","27.57","0.00","0","0","-","14.93","29.86","33.33","0","0","-","0.00","100.00","1.000","0","5.17","20.67","93.04","0.00","5.17","12.92","33.6","13.33"
