"","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"449","Haydn Fleury","ANA, CAR, SEA","D","29","40.916666666667","1.4109195402299","0.27","20.35","-3.29","0.8","20.49","-4.23","1.54","2.3","1.08","-0.53","-4.94","-6.25","0.35","1.86","0.27","1.34","12.47","-2.01","1.67","7.08","0.00","0","-2.21","0.00","-0.43","7.19","-4.08","-0.7","-2.8","-20.00","-4.71","8.66","-8.76","0","-0.92","0.00","0.00","93.75","0.938","0","5.87","20.53","57.19","0.00","2.93","5.87","38.13","7.14"
"64","Trevor Lewis","CGY, WPG","C","31","59.55","1.9209677419355","-4.14","19.91","-4.81","-2.76","21.34","-5.40","-3.01","16.16","-6.54","-0.38","1.14","-5.56","-0.02","1.02","-1.20","0.51","4.33","0.13","-0.75","7.07","-4.66","-0.38","-1.13","0.00","1.68","-3.66","3.67","0","2.18","0.00","-1.09","22.06","-2.94","0","0.91","0.00","12.50","88.73","1.012","1.01","4.03","23.17","62.47","4.17","1.01","6.05","30.23","3.23"
"665","Juuso Valimaki","CGY","D","30","37.616666666667","1.2538888888889","-4.55","19.72","-6.04","-3.2","18.59","-7.57","-3.7","13.78","-10.34","-0.9","-2.85","-10.53","-0.89","3.02","-17.09","-1.25","25.73","-6.32","-3.79","11.6","-22.02","-0.9","1.39","-33.33","3.39","18.84","2.83","0","-4.79","0.00","-2.88","-8.4","-3.93","0","-0.94","0.00","0.00","90.63","0.906","0","4.79","7.98","82.94","0.00","1.6","6.38","19.14","7.69"
"443","Aaron Ekblad","FLA","D","20","57.716666666667","2.8858333333333","1.9","19.71","-1.08","1.63","13.72","-0.24","1.5","7.33","0.61","2.08","0.33","28.57","0.94","1.27","10.09","4.42","10.96","5.19","3.18","1.12","13.49","0","-0.84","0.00","1.65","13.11","-0.11","2.77","0.09","66.67","0.48","12.54","-1.49","0","1.6","0.00","25.00","90.38","1.154","0","6.24","43.66","33.27","0.00","3.12","12.47","62.37","4.76"
"612","Sam Steel","ANA","C","25","10.9","0.436","2.61","19.16","-0.22","3.14","-0.12","3.03","6.35","-8.92","11.17","0","11.16","0.00","0","-2.39","4.59","-1.45","3.38","-3.50","2.83","-15.36","38.64","0","3.9","0.00","-5.71","24.99","-17.78","0","4.49","0.00","4.09","26.65","2.37","0","5.63","0.00","0.00","62.50","0.625","5.5","5.5","33.03","82.57","14.29","5.5","5.5","38.53","12.50"
"323","Cody Ceci","EDM, PIT","D","29","63.416666666667","2.1867816091954","-4.52","18.98","-7.08","-6.19","9.09","-9.15","-7.02","9.1","-13.96","-1.17","0.77","-8.97","-0.39","0.25","-6.24","-2.56","7.43","-6.79","-1.28","-2.96","-3.76","0","-3.62","0.00","-1.71","13.86","-8.75","-1.56","2.22","-30.00","2.41","15.48","1.94","0","3.94","0.00","16.67","76.47","0.931","1.89","6.62","35.01","31.22","5.13","2.84","9.46","62.44","4.35"
"415","Elias Lindholm","CGY","C","31","79.233333333333","2.5559139784946","-6.73","18.98","-8.34","-5.61","0.18","-6.48","-1.38","-2.67","-1.05","0.13","-1.43","3.42","-0.39","-0.49","-3.24","-6.06","1.96","-9.75","-3.96","3.83","-19.19","0.13","-0.98","13.33","-2.79","-2.49","-4.81","0","0.71","0.00","-6.11","23.1","-13.15","0","-1.42","0.00","7.69","84.00","0.917","0.76","7.57","59.82","25.75","1.25","0.76","11.36","81.03","0.93"
"590","Ryan Lomberg","FLA","L","17","5.9","0.34705882352941","-2.02","18.95","-3.26","-0.49","6.72","-1.39","0.27","9.23","-1.76","0","3.32","0.00","0.25","-1.46","6.05","-5.33","10.75","-9.59","-3.81","-0.99","-15.15","0","6.36","0.00","-2.03","15.65","-5.00","0","-1.02","0.00","6.99","14.04","5.19","0","-3.3","0.00","0.00","83.33","0.833","0","0","30.51","81.36","0.00","0","0","30.51","0.00"
"372","Anton Blidh","BOS","L","7","4.8333333333333","0.69047619047619","-18.41","18.76","-21.28","-16.57","28.45","-26.47","-11.05","16.51","-25.00","-1.84","3.21","-16.67","-1.14","0.36","-20.17","-7.37","12.83","-16.67","-3.68","-14.73","-","-1.84","-5.52","-","-4.91","36.74","-14.29","0","16.55","0.00","-10.64","11.24","-20.00","0","-5.32","0.00","-","75.00","0.75","0","12.41","37.24","49.66","0.00","0","12.41","37.24","0.00"
"319","Mark Jankowski","PIT","C","21","36.116666666667","1.7198412698413","-5.42","18.69","-8.52","-6.54","12.5","-10.95","-3.8","5.77","-8.32","-2.2","-0.48","-15.38","-0.11","0.76","-3.37","-4.38","6.87","-10.36","-2.74","-2.1","-9.96","0","-4.38","0.00","-2.19","11.96","-9.91","-2.93","0.03","-40.00","0.84","18.66","-2.62","0","5.61","0.00","0.00","73.08","0.731","1.66","6.65","33.23","61.47","4.76","1.66","8.31","36.55","4.35"
"497","Pierre Engvall","TOR","L","23","13.133333333333","0.57101449275362","-17.48","18.51","-16.13","-15.03","24.07","-16.88","-11.77","14.96","-18.33","-1.63","-4.42","-15.38","-0.81","1.74","-10.27","-6.05","11.36","-9.41","-4.9","3.73","-17.14","-1.63","-5.72","-","-1.53","10.18","-4.58","0","3.91","0.00","-3.54","4.9","-7.89","0","-2.36","0.00","0.00","92.86","0.929","9.14","0","9.14","86.8","50.00","9.14","4.57","9.14","50.00"
"254","Josh Archibald","EDM","R","28","54.95","1.9625","3.53","18.32","1.23","4.48","20.31","1.65","4.08","18.72","2.14","-0.96","-0.42","-16.67","0.51","1.77","4.25","-0.29","-1.79","-0.17","3.41","7.45","8.74","-0.96","0.13","-50.00","-4.93","-12.33","-6.88","0","-0.92","0.00","0.39","30.05","-1.71","0","0.19","0.00","0.00","93.44","0.934","0","6.55","56.78","28.39","0.00","0","8.74","75.34","0.00"
"290","Sean Couturier","PHI","C","23","43.416666666667","1.8876811594203","-6.79","18.23","-8.87","-6.17","18.64","-10.69","-3.94","11.29","-8.76","-1","-1.71","-9.09","-0.71","1.94","-10.83","-5.23","11.14","-11.54","-6","4.65","-20.69","-1","-6.23","-10.00","1.02","8.66","0.00","0","5.53","0.00","-2.12","7.69","-5.05","0","0.55","0.00","0.00","85.00","0.850","0","9.67","74.63","20.73","0.00","1.38","12.44","96.74","1.41"
"24","Nate Thompson","WPG","C","25","32.233333333333","1.2893333333333","-6.91","18.21","-6.24","-5.4","26.79","-7.38","-4.24","26.71","-8.16","-1.51","-4.59","-15.38","-0.51","1.77","-6.02","-0.81","-1.67","-0.97","-1.51","7.42","-5.13","-1.51","-3.43","-22.22","0.94","-12.12","4.22","0","-2.01","0.00","-4.36","29.81","-6.90","0","0.51","0.00","0.00","95.65","0.957","0","5.58","24.2","63.29","0.00","1.86","7.45","35.37","5.00"
"423","Josh Morrissey","WPG","D","31","37.9","1.2225806451613","1.36","18.15","-0.48","3.51","20.69","0.67","-0.17","18.45","-2.91","-1.61","2.49","-15.79","0.06","1.01","-0.11","3.62","-1.09","4.96","-1.07","5.86","-3.77","-1.07","2.55","-16.67","6.26","-9.26","13.41","-0.72","0.68","-33.33","-3.14","23.99","-5.01","0","-0.82","0.00","0.00","86.27","0.863","0","1.58","26.91","63.32","0.00","4.75","3.17","33.25","12.50"
"192","Nic Dowd","WSH","C","29","62.566666666667","2.1574712643678","-6.86","17.91","-9.22","-4.6","22.03","-9.41","-4.8","8.4","-9.95","-0.75","0.48","-12.50","-0.77","3.47","-16.08","-4.11","21.28","-12.24","-4.32","14.65","-22.80","-0.75","2.74","-20.00","0.27","8.85","-0.32","0","-1.01","0.00","-0.2","-3.79","0.20","0","-2.18","0.00","0.00","88.46","0.885","0.96","6.71","35.48","35.48","2.63","1.92","10.55","46.03","4.00"
"37","Andrej Sekera","DAL","D","28","58.983333333333","2.1065476190476","-6.31","17.78","-5.70","-4.73","5.98","-5.33","-3.34","7.87","-5.89","-1.2","0.08","-16.67","-0.5","-0.07","-5.97","-4.55","8.43","-8.06","-0.37","-5.96","0.83","-1.2","-0.75","-20.00","-5.56","19.18","-15.08","0","2.71","0.00","-0.54","9.09","-0.92","0","-1.74","0.00","0.00","90.16","0.902","0","7.12","33.57","21.36","0.00","0","9.16","60.02","0.00"
"20","Patrice Bergeron","BOS","C","28","52.75","1.8839285714286","3.14","17.73","-0.53","6.14","15.38","2.15","6.26","-4.53","10.61","2.21","9.57","-16.92","0.3","2.15","-1.95","5.37","21.53","2.02","0.95","6.2","-3.08","2.81","5.69","-62.50","5.9","20.45","5.63","0","2.15","0.00","-5.47","-10.33","-5.91","0","1.64","0.00","20.00","70.59","0.906","1.14","5.69","58.01","29.57","1.92","1.14","13.65","72.8","1.54"
"561","Tanner Kero","DAL","C","25","6.35","0.254","-0.39","17.67","-1.24","1.34","14.03","-0.06","2.5","-12.96","6.32","-0.58","-6.95","-","-0.63","1.46","-8.54","-7.53","-7.75","-12.04","-2.89","16.96","-12.20","-0.58","-4.05","-","-6.17","-32.94","-11.94","0","-1.54","0.00","-2.51","39.22","-2.91","0","-2.51","0.00","0.00","100.00","1.000","0","9.45","18.9","94.49","0.00","0","9.45","18.9","0.00"
"579","Vladislav Gavrikov","CBJ","D","29","59.7","2.0586206896552","2.73","17.64","0.08","3.49","11.54","1.46","3.37","8.19","1.97","-0.88","4.39","-25.00","0.21","1.55","0.29","-0.14","13.11","-3.67","-2.52","2.98","-14.44","0","3.14","0.00","3.17","13.5","2.80","-1.18","0.33","-33.33","5.07","7.47","5.09","0","1.45","0.00","0.00","86.54","0.865","0","3.02","31.16","42.21","0.00","3.02","9.05","54.27","5.26"
"583","Markus Nutivaara","FLA","D","16","6.6333333333333","0.41458333333333","6.61","17.57","3.04","9.07","16.69","5.56","11.53","35.52","6.00","-0.82","-7.38","-","1.17","2.8","7.91","13.99","15.79","13.24","7.41","17.32","12.00","0","-2.46","-","8.78","-2.04","13.88","-1.09","-3.28","-25.00","-9.47","3.75","-13.33","0","-3.55","0.00","0.00","100.00","1.000","0","0","18.09","72.36","0.00","0","0","27.14","0.00"
"404","Steven Santini","STL","D","1","0.5","0.5","0","17.14","0.00","0","-85.71","-","0","-51.43","-","0","0","-","0","-10.18","-","0","51.43","0.00","0","-34.29","-","0","0","-","0","114.29","0.00","0","0","-","0","-49.52","-","0","0","-","-","-","-","0","0","0","120","-","0","0","0","-"
"67","Cal Clutterbuck","NYI","R","31","63.583333333333","2.0510752688172","-9.99","16.84","-9.39","-6.34","8.58","-7.64","-7.19","15.5","-13.27","0.94","6.42","7.14","0.04","-0.18","0.69","0.03","26.89","-5.67","-2.29","8.76","-15.81","0","5.14","0.00","3.08","24.17","2.45","1.26","4.06","20.00","-8.14","-10.29","-8.98","0","-1.5","0.00","25.00","80.30","1.053","0.94","8.49","50.01","34.91","1.85","0.94","14.15","65.11","1.43"
"402","J.T. Compher","COL","L","30","70.866666666667","2.3622222222222","-2.94","16.78","-3.45","0.5","13.19","-1.03","0.88","5.16","0.18","0.85","3.11","8.33","0.36","0.67","3.64","-3.35","-1.68","-4.71","1.85","-1.06","7.99","0.85","1","33.33","-6.94","-0.82","-11.90","0","-1","0.00","4.35","26.43","3.00","0","4.12","0.00","10.00","83.82","0.938","0.85","4.23","63.5","21.17","1.32","1.69","5.93","84.67","1.96"
"125","John Carlson","WSH","D","29","51.233333333333","1.7666666666667","-1.85","16.56","-3.96","-3.53","8.53","-5.72","-4.04","4.46","-7.65","1.17","-3.09","25.00","0.24","0.26","2.73","0.72","7.91","-0.14","2.04","2.96","5.24","1.17","-2.94","33.33","-1.76","6.59","-6.67","0","1.56","0.00","-1.38","13.45","-4.03","0","-1.91","0.00","20.00","92.68","1.127","0","2.34","22.25","49.19","0.00","3.51","5.86","31.62","10.00"
"455","Dylan Larkin","DET","C","22","8.0833333333333","0.36742424242424","2.75","16.52","0.46","-3.4","1.26","-4.17","-10.18","-2.13","-15.84","0","15.9","0.00","0.3","3.29","1.44","11.66","29.68","10.00","0","19.29","0.00","0","12.3","0.00","15.55","13.85","17.93","0","7.35","0.00","-4.6","-13.49","-6.41","0","-2.76","0.00","-","57.14","0.57","14.85","0","96.49","51.96","13.33","22.27","7.42","118.76","15.79"
"16","Brent Burns","S.J","D","32","96.616666666667","3.0192708333333","-6.38","16.29","-7.06","-6.87","10.67","-8.44","-5.91","10.02","-9.92","-1.45","-1.44","-11.67","-1.04","1.55","-15.93","-4.05","3.88","-6.90","-4.96","6.78","-26.26","-2.07","2.21","-42.86","1.2","-3.88","2.89","0.83","-3.76","50.00","-3.28","14.64","-6.45","0","-1.19","0.00","6.25","88.54","0.948","1.24","9.94","36.02","19.25","3.33","2.48","14.9","64.59","3.70"
"613","Brett Howden","NYR","C","19","33.966666666667","1.7877192982456","-7.27","16.28","-7.53","-7.96","10.43","-10.91","-9.73","6.23","-18.37","-2.16","4.51","-33.33","-1.99","0.48","-24.75","-5.4","-12.62","-9.80","-3.24","-0.31","-16.67","0","2.06","0.00","-2.88","-16.41","-6.06","0","0.91","0.00","3.54","39.77","2.35","0","2.55","0.00","-","82.14","0.82","1.77","3.53","40.63","52.99","4.17","1.77","8.83","47.69","3.57"
"222","Chris Wagner","BOS","R","22","30.683333333333","1.394696969697","-7.29","16.23","-8.20","-9.17","7.88","-11.37","-11.72","20.61","-22.86","-0.08","-4.84","26.92","-0.7","1.66","-12.09","-7.56","14.58","-15.09","-3.48","8.52","-18.97","-0.08","-3.4","62.50","-5.44","8.08","-13.04","0","-0.11","0.00","-2.32","2.51","-3.62","0","-1.96","0.00","50.00","96.67","1.467","0","5.87","19.55","72.35","0.00","1.96","7.82","33.24","5.56"
"165","Dmitry Kulikov","EDM, MIN, N.J","D","25","58.833333333333","2.3533333333333","-7.86","15.93","-7.11","-5.3","16.53","-6.50","-4.45","12.01","-6.93","1.02","-2.93","11.11","-0.21","1.99","-3.51","-2.23","21.06","-5.03","-0.52","3.48","-2.86","1.02","-2.75","20.00","-2.27","23.43","-5.88","0","0.67","0.00","-3.46","-7.89","-4.13","0","-0.99","0.00","25.00","88.89","1.139","0","2.04","25.5","34.67","0.00","0","6.12","52.01","0.00"
"96","Carl Gunnarsson","STL","D","4","13.683333333333","3.4208333333333","-0.69","15.92","-1.70","-0.69","7.84","-1.40","-5.08","16.38","-11.11","0","4.38","-","-0.34","1.39","-7.06","-0.69","-0.46","-1.39","-5.08","7.38","-33.33","0","0","-","5.85","-10.46","20.00","0","0","-","0","23.66","0.00","0","6.33","0.00","-","92.31","0.92","0","8.77","43.85","30.69","0.00","0","8.77","65.77","0.00"
"99","Robert Bortuzzo","STL","D","27","45.383333333333","1.6808641975309","-4.75","15.79","-5.31","-4.08","13.3","-5.73","-1.41","4.84","-2.72","-3.33","-1.4","-26.32","-0.19","1.09","-2.94","0.61","6.87","-0.26","-1.36","-0.22","-3.50","-2","1.95","-30.00","2.64","9.45","5.22","0","-4.44","0.00","-2.92","14.82","-5.45","-0.96","-0.02","-33.33","0.00","87.23","0.872","2.64","5.29","43.63","48.92","5.71","6.61","9.25","55.53","10.64"
"202","Justin Holl","TOR","D","29","76.933333333333","2.6528735632184","-3.79","15.62","-5.86","-3.8","4.66","-4.52","-5.75","2.21","-7.80","-0.38","-1.91","-1.39","0.03","1.83","-2.79","0.43","19.33","-4.17","1.19","7.11","-0.98","-0.38","0.41","-8.33","-1.01","16.29","-6.38","0","0.02","0.00","0.02","-4.81","0.69","0","-3.36","0.00","6.67","87.50","0.942","0","3.9","38.21","19.5","0.00","2.34","7.8","64.73","3.49"
"12","Jeff Carter","L.A, PIT","C","30","31.533333333333","1.0511111111111","-3.93","15.6","-4.50","-1.83","7.52","-2.84","-1.64","4.09","-3.08","-0.52","11.22","-20.00","0.03","0.43","-0.15","-1.97","-9.29","-1.70","0.66","3.68","-1.43","-0.52","2.76","-33.33","-3.5","-17.3","-7.58","0","1.84","0.00","-0.28","34.72","-1.60","0","10.24","0.00","0.00","76.67","0.767","1.9","1.9","45.67","53.28","4.00","3.81","1.9","55.18","6.45"
"15","Ryan Getzlaf","ANA","C","29","18.65","0.64310344827586","10.48","15.36","5.65","11.93","19.16","6.94","10.16","20.56","6.07","0","2.91","0.00","0.89","4.07","4.50","3.87","16.03","2.16","0.81","15.32","-3.41","0","4.99","0.00","4.09","0.94","8.14","0","1.08","0.00","1.17","3.2","1.17","0","-4.17","0.00","0.00","86.96","0.870","0","3.22","112.6","16.09","0.00","0","6.43","141.55","0.00"
"298","Phillip Danault","L.A, MTL","C","30","71.65","2.3883333333333","-13.76","15.23","-11.95","-12.64","17.73","-13.89","-9.37","8.86","-12.30","-1.78","-3.58","-9.05","-1.22","1.89","-14.07","-8.79","5.88","-11.90","-5.23","9.4","-19.51","-1.96","1.94","-33.33","-4.74","-4.7","-7.01","0.24","-5.62","23.33","-8.5","13.24","-15.25","0","-1.89","0.00","16.67","89.29","1.060","0.84","10.89","42.71","30.98","1.92","1.67","11.72","65.32","2.50"
"510","Pavel Zacha","N.J","C","25","32.366666666667","1.2946666666667","-0.45","14.89","-1.43","-0.86","6.93","-1.51","-1.26","17.51","-3.73","-1.45","-4.88","-10.53","0.29","0.09","3.05","4.52","1.14","6.21","1.54","3.62","3.42","-0.72","-4.25","-8.33","3.98","-3.31","8.44","-0.96","-1.39","-20.00","-7.31","14.51","-10.00","0","0.59","0.00","0.00","90.70","0.907","0","9.27","44.49","27.81","0.00","0","11.12","76","0.00"
"129","Travis Hamonic","VAN","D","21","41.6","1.9809523809524","-13.46","14.88","-12.86","-12.16","9.59","-14.42","-9.41","7.71","-14.92","-1.83","7.49","-25.00","-0.49","1.77","-7.94","-7.33","-7.49","-12.31","-0.92","2.4","-4.55","-0.92","6.3","-50.00","-8.55","-13.19","-16.28","-1.22","0.18","-25.00","-1.89","31.55","-5.13","0","1.52","0.00","0.00","76.92","0.769","0","7.21","34.62","31.73","0.00","0","7.21","53.37","0.00"
"614","Olli Juolevi","VAN","D","9","1.1333333333333","0.12592592592593","-9.75","14.88","-9.68","-7.58","35.46","-9.72","-6.5","4.19","-11.76","-1.08","-8.67","-","-0.21","3.05","-3.10","-3.25","6.36","-6.52","0","32.36","0.00","0","-5.42","-","-4.33","-34.67","-","-1.44","-1.44","-50.00","-4.69","13.88","-6.98","0","-3.13","0.00","-","100.00","1.00","0","0","105.88","158.82","0.00","0","0","105.88","0.00"
"576","Rudolfs Balcers","S.J","L","19","8.7833333333333","0.46228070175439","4.65","14.83","1.42","6.48","11.28","3.45","0.86","-0.2","1.08","-1.83","-7.92","-","0.21","-0.31","3.15","8.79","-1.42","12.00","-2.44","-5.23","-11.43","-1.22","-4.88","-","14.97","5.08","18.85","-0.81","-2.44","-25.00","-2.64","30.52","-5.17","0","-1.76","0.00","0.00","100.00","1.000","0","6.83","13.66","116.13","0.00","0","13.66","20.49","0.00"
"230","Jarred Tinordi","BOS, NSH, NYR","D","8","16.4","2.05","-1.57","14.43","-2.94","1.39","16","0.00","1.39","-11","3.80","0","-3.84","0.00","-0.32","2.29","-7.94","-5.23","12.01","-12.86","-2.96","5.05","-33.33","0","-2.96","-","-3.02","9.27","-7.58","0","1.85","0.00","5.28","12.06","7.69","0","-3.28","0.00","0.00","78.57","0.786","0","3.66","43.9","18.29","0.00","0","7.32","51.22","0.00"
"116","Luke Schenn","T.B, VAN","D","20","11.233333333333","0.56166666666667","7.74","14.4","3.90","9.62","4.14","8.29","5.22","7.84","3.91","-0.47","-5.17","-","1.23","-1.72","21.97","8.04","-14.64","21.31","12.27","-9.69","55.00","0","-0.94","-","-5.64","-6.59","-13.85","-0.63","-3.13","-16.67","2.29","36.26","-1.10","0","-2.71","0.00","0.00","100.00","1.000","0","16.02","0","90.8","-","10.68","16.02","10.68","50.00"
"61","Nick Foligno","BOS, CBJ, TOR","L","28","50","1.7857142857143","1.23","14.17","-1.10","0.43","8.13","-1.38","0.03","1.7","-0.52","1.2","0.41","16.67","0.2","0.22","2.37","1.21","-3.91","3.14","1.2","-0.77","7.29","0","0","0.00","0.01","-4.18","0.72","1.6","0.01","33.33","-2.87","31.88","-7.44","0","1.73","0.00","8.33","88.64","0.970","2.4","6","31.2","54","7.14","4.8","14.4","44.4","9.76"
"414","Seth Jones","CBJ, CHI","D","31","62.916666666667","2.0295698924731","-10.62","14.12","-10.58","-11.69","12","-14.69","-12.64","6.14","-18.39","-0.84","0.57","-16.67","-0.83","0.77","-12.88","-8.06","12.75","-17.06","-1.45","3.84","-9.52","0","1.18","0.00","-8.81","11.87","-21.47","-1.12","0.3","-33.33","-2.98","0.28","-3.86","0","-1.21","0.00","0.00","90.74","0.907","0","11.44","44.82","27.66","0.00","1.91","13.35","65.8","2.82"
"770","Nico Sturm","MIN","C","27","31.683333333333","1.1734567901235","1.44","14.09","-0.17","3.3","9.35","1.86","5.17","21.66","1.96","-1.24","-4.3","-13.33","0.63","-1.36","9.36","0.7","7.67","-0.10","3.19","0.92","10.32","0","-3.73","-","-3.32","8.99","-7.84","-1.66","-4.15","-28.57","1.88","9.24","1.57","0","3.67","0.00","0.00","95.12","0.951","0","5.68","68.17","26.51","0.00","3.79","9.47","94.69","3.85"
"360","Ben Hutton","ANA, TOR","D","18","40.483333333333","2.2490740740741","2.72","14.05","0.67","1.23","0.81","1.06","-0.52","8.71","-2.72","0","1.36","0.00","0.07","0.49","0.35","1.09","0.49","1.72","2.03","-4.28","10.90","0","0.27","0.00","-1.25","6.35","-3.65","0","0.72","0.00","-1.36","17.05","-2.50","0","0.78","0.00","0.00","87.80","0.878","1.48","7.41","44.46","32.61","3.23","1.48","10.37","68.18","2.13"
"643","Nikita Zaitsev","OTT","D","29","84","2.8965517241379","-7.98","13.76","-7.93","-7.78","16.03","-10.48","-6.86","4.01","-9.60","-0.21","1.83","-4.17","-0.49","0.53","-6.15","-2.56","2.57","-3.78","-2.76","0.79","-9.61","-0.21","0.2","-3.57","0.26","2.38","0.00","0","-0.55","0.00","-1.48","14.09","-4.05","0","2.95","0.00","18.18","82.50","1.007","1.43","5","38.57","26.43","3.57","4.29","10","61.43","6.52"
"710","Alex Iafallo","L.A","L","30","58.683333333333","1.9561111111111","-3.06","13.76","-3.49","-2.24","15.59","-4.08","-1.43","14.14","-4.27","-0.61","1.03","-9.09","-0.33","1.79","-5.87","-3.06","4.94","-5.94","-2.66","8.8","-15.83","-0.61","1.64","-20.00","-0.54","-5.15","-0.35","0","0.27","0.00","0.3","14.52","-0.25","0","-1.18","0.00","0.00","89.39","0.894","1.02","9.2","56.23","29.65","1.79","1.02","11.25","71.57","1.41"
"130","Derek Stepan","CAR, OTT","C","14","18.6","1.3285714285714","-3.76","13.63","-4.49","-1.46","7.72","-2.66","1.85","15.81","-1.54","-1.1","-1.37","-9.09","0.2","0.82","0.85","4.06","-4.92","5.87","3.14","10.25","3.18","-1.1","-0.18","-14.29","1.24","-20.22","7.07","0","-4.42","0.00","-7.98","29.99","-16.67","0","3.06","0.00","0.00","85.71","0.857","3.23","9.68","51.61","38.71","5.88","6.45","9.68","67.74","8.70"
"779","Moritz Seider","DET","D","2","4.4666666666667","2.2333333333333","-7.27","13.51","-4.00","-7.27","19.08","-6.67","-7.27","-13.95","-7.14","0","-14.55","-","0","-6.42","-0.02","0","19.08","0.00","0","-24.04","0.00","0","0","-","0","57.49","0.00","0","0","-","0","12.97","0.00","0","-21.01","0.00","-","100.00","1.00","0","0","40.3","26.87","0.00","0","0","67.16","0.00"
"303","Barclay Goodrow","NYR, T.B","C","32","91.283333333333","2.8526041666667","-3.64","13.39","-5.23","-3.28","12.7","-6.37","-3.57","6.21","-7.10","-0.56","-0.34","-9.09","-0.21","1.36","-6.53","-2.74","11.22","-8.94","-0.99","7.48","-16.59","0","-1.48","0.00","-2.33","4.99","-6.46","-0.75","0.39","-25.00","1.8","4.61","1.86","0","1.23","0.00","0.00","89.33","0.893","3.29","8.54","52.58","31.55","5.88","3.94","12.49","70.99","5.26"
"231","Mikael Granlund","NSH","C","29","71.5","2.4655172413793","-8.57","13.37","-8.71","-8.1","16.36","-11.67","-6.79","11.37","-12.50","-1.43","3.87","-15.38","-0.89","1.77","-13.30","-8.59","15.42","-17.39","-4.3","4.76","-19.35","-0.72","0.74","-14.29","-5.73","14.21","-15.79","-0.95","-1.42","-16.67","-0.5","-3.32","-0.41","0","6.06","0.00","0.00","79.71","0.797","1.68","6.71","44.48","42.8","3.64","1.68","11.75","57.9","2.82"
"194","Brenden Dillon","WPG, WSH","D","31","58.5","1.8870967741935","8.13","13.32","5.37","9.43","1.23","9.90","8.99","-6.51","14.64","0.44","-1.41","7.14","1.1","-0.72","14.79","5.3","5.43","8.43","6.6","-1.73","22.56","1.03","-2.3","20.00","-1.74","9.55","-7.76","-0.78","1.37","-100.00","-2.28","10.76","-4.75","0","-0.2","0.00","6.67","86.05","0.927","1.03","5.13","20.51","53.33","4.76","3.08","7.18","31.79","8.82"
"263","Vincent Trocheck","CAR","C","26","24.45","0.94038461538462","-9.46","13.22","-10.15","-10.54","8.11","-13.13","-9.32","0.72","-14.14","-0.92","3.39","-12.50","-1.38","-0.14","-18.34","-1.82","-5.72","-1.16","-2.14","-1.03","-7.07","-0.46","3.23","-10.00","0.42","-6.26","4.13","-0.61","2.05","-33.33","-8.62","27.13","-16.46","0","-1.99","0.00","0.00","78.95","0.789","0","2.45","107.98","19.63","0.00","0","2.45","139.88","0.00"
"43","Anze Kopitar","L.A","C","31","67.233333333333","2.1688172043011","-4.83","13.18","-4.84","-3.79","16.98","-5.80","-2.75","13.56","-5.90","-0.64","1.35","-10.00","-0.41","1.79","-6.95","-3.75","3.29","-6.90","-2.97","6.63","-16.69","-0.64","1","-20.00","-1.05","-4.46","-1.56","0","1.86","0.00","-0.21","16.14","-0.89","0","-1.5","0.00","0.00","89.33","0.893","0.89","8.92","60.68","22.31","1.45","0.89","10.71","81.21","1.09"
"565","Derek Ryan","CGY, EDM","C","21","34.816666666667","1.6579365079365","-3.19","13.14","-4.42","-6.82","6.11","-9.91","-4.51","0.86","-7.64","-0.77","-0.23","-12.50","0.07","1.91","-3.30","-3.32","19.77","-8.68","3.63","7.56","9.47","0","0.18","0.00","-9.26","16.28","-18.37","-1.03","1.27","-50.00","4.12","-10.94","8.63","0","-1.97","0.00","0.00","86.36","0.864","1.72","3.45","24.13","63.76","6.67","3.45","5.17","29.3","10.53"
"163","Calvin de Haan","CHI","D","26","57.933333333333","2.2282051282051","7.29","13.08","4.88","5.22","11.13","3.74","5.83","5.46","6.43","0","-3.89","0.00","0.51","1.18","5.47","4.99","8.5","6.88","2.28","5.88","7.78","0","-3.09","0.00","3.61","3.5","6.58","0","-0.82","0.00","4.79","8.68","6.29","0","-0.27","0.00","0.00","91.23","0.912","0","2.07","19.68","51.78","0.00","2.07","5.18","37.28","5.26"
