"","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"260","Tyler Graovac","VAN","C","14","5.5833333333333","0.39880952380952","-57.63","9.86","-28.54","-37.71","11.98","-36.15","-23.97","4.4","-21.09","8.63","0","0.00","-3.47","0.15","-26.16","-37.89","2.29","-35.19","-3","-3.17","18.75","10.75","0","-","-46.52","7.28","-86.84","-1.41","0","-100.00","-26.99","12.47","-28.33","-1.53","0","-100.00","50.00","100.00","1.500","32.24","0","0","42.99","100.00","42.99","0","10.75","80.00"
"182","Chris Wideman","MTL","D","5","12.816666666667","2.5633333333333","13.42","9.84","-5.90","-0.83","3.44","-4.07","-24.72","-1.24","-2.42","4.68","0","-","-0.69","-0.23","2.71","5.85","-1.24","2.83","-9.64","-5.92","20.00","4.68","0","-","20.65","6.24","-10.00","0","0","-","8.45","9.25","-8.73","0","0","-","12.50","100.00","1.125","37.45","9.36","0","23.41","100.00","74.9","9.36","4.68","94.12"
"568","Kyle Capobianco","ARI","D","2","4.45","2.225","-51.12","9.8","-24.21","-55.2","9.8","-46.67","-32.3","2.04","-30.00","-5.72","-5.72","-","-4.82","1.53","-61.44","-57.23","21.24","-90.91","-17.17","21.24","-75.00","0","0","-","-53.42","0","-","-7.63","0","-100.00","17.09","-8.27","16.67","0","0","-","0.00","100.00","1.000","26.97","13.48","0","40.45","100.00","53.93","13.48","13.48","80.00"
"768","Zach Whitecloud","VGK","D","55","2.4","0.043636363636364","15.42","9.62","-4.36","-9.68","12.66","-12.28","-36.29","15.04","-36.02","-6.5","-0.43","-","-3.1","0.62","-14.32","-5.44","-6.93","11.11","3.34","-3.25","13.04","-3.9","0","-","-11.71","-4.91","9.83","-1.16","0","-100.00","-0.66","29.85","-25.43","-2.5","-0.63","-80.00","0.00","100.00","1.000","25","0","0","225","100.00","25","0","0","100.00"
"543","Evgeny Svechnikov","DET, WPG","L, R","24","28.683333333333","1.1951388888889","-31.55","9.47","-13.87","-21.69","5.28","-12.37","-15.72","8.47","-17.08","-3.78","-1.59","16.67","-1.38","1.01","-16.43","-12.74","4.58","-12.57","0.6","3.89","-16.67","-1.59","-0.8","-","-17.78","0.93","-9.08","-4.65","-1.06","12.50","-23.72","8.63","-16.29","1.87","0","0.00","11.11","100.00","1.111","23.01","6.28","0","37.65","100.00","43.93","12.55","4.18","91.30"
"486","Nicolas Aube-Kubel","PHI","R","53","9.4666666666667","0.17861635220126","-18.76","9.32","-10.54","-20.76","12.07","-17.66","-32.52","8.25","-32.72","-1.22","-1.15","13.16","-2.92","1.47","-28.06","-26.11","13.52","-39.14","-10.69","16.27","-49.47","1.53","-0.46","8.70","-20.56","-3.66","11.21","-2.14","-0.31","-87.50","3.76","1.55","-1.24","-1.32","-0.33","-80.00","33.33","100.00","1.333","25.35","19.01","6.34","88.73","80.00","44.37","19.01","6.34","87.50"
"202","Jason Zucker","PIT","L","42","56.633333333333","1.3484126984127","-32.24","9.31","-12.70","-22.89","2.9","-8.07","-17.47","4.86","-11.26","-3.22","-0.45","-0.65","-3.52","-0.24","-3.70","-31.14","0.42","-9.32","-13.43","-1.36","-4.46","-1.81","-1.01","14.29","-23.61","2.36","-12.99","-0.6","0.74","-25.00","-0.14","1.18","-1.59","-1.38","0","0.00","14.29","93.75","1.080","22.25","4.24","4.24","44.5","84.00","31.78","8.48","7.42","81.08"
"184","David Savard","CBJ, MTL, T.B","D","59","8.2333333333333","0.13954802259887","-13.88","9.3","-11.35","-1.07","-2.99","3.64","-16.06","-2.08","-2.85","-4.8","-0.69","-","-0.16","-0.41","7.23","9.93","1.58","0.17","3.61","-3.2","22.58","-1.6","-0.46","-","8.42","6.37","-10.09","-1.22","-0.3","-80.00","-30.76","3.93","-15.43","-3.3","0","-100.00","0.00","100.00","1.000","21.86","21.86","14.57","138.46","60.00","43.72","36.44","14.57","75.00"
"780","Isac Lundestrom","ANA","C","46","12.483333333333","0.2713768115942","-26.2","9.29","-11.96","-16.75","10.34","-13.87","-10.34","4.24","-10.01","0.59","4.1","-35.71","-2.28","1.1","-20.36","-18.2","-2.57","-0.74","-3.13","-3.86","18.03","1.65","-0.35","10.00","-20.09","1.73","-14.36","0","-0.47","0.00","-9.52","11.35","-14.78","-1.52","0","-100.00","12.50","66.67","0.792","28.84","9.61","0","62.48","100.00","43.26","9.61","0","100.00"
"814","Yegor Sharangovich","N.J","C","57","57.75","1.0131578947368","-7.11","9.29","-9.60","-7.36","9.58","-12.60","-0.26","9.21","-13.14","0.35","2.55","-26.97","-0.12","1.74","-20.58","-5.72","6.77","-13.89","2.47","3.67","-12.21","1.12","0.47","-2.78","-10.93","4.13","-13.91","1.25","1.39","-33.33","-2.26","-1.38","2.07","-2.47","0","-100.00","11.90","81.25","0.932","23.9","10.39","1.04","39.48","95.83","45.71","18.7","4.16","91.67"
"97","Patrick Kane","CHI","R","61","245.23333333333","4.020218579235","5.74","9.27","-7.51","7.02","8.39","-8.35","3.48","6.85","-8.73","-0.35","0.56","-6.20","1.6","1.19","-13.76","14.03","8.46","-12.41","-0.65","5.21","-21.29","-0.22","0.73","-14.29","19.56","4.34","-6.97","1.83","-0.55","25.00","-6.46","0.63","-2.24","-2.16","0","0.00","15.05","90.91","1.060","23.49","4.65","0","3.18","100.00","56.76","8.07","1.47","97.48"
"110","Jason Demers","ARI","D","41","5.3833333333333","0.13130081300813","-31.73","9.16","-15.52","-30.38","-1.46","-8.51","-23.41","0.9","-15.02","-7.35","-0.79","-","-3.87","0.32","-26.74","-29.83","5.89","-38.64","-15.5","7.99","-83.10","-2.63","-0.53","-","-19.11","-2.8","7.62","-3.5","0","-100.00","-14.68","-5.69","8.29","-2.66","0","-100.00","0.00","100.00","1.000","11.15","33.44","0","89.16","100.00","11.15","33.44","0","100.00"
"343","Oskar Sundqvist","STL","C","28","26.933333333333","0.96190476190476","22.81","9.11","-4.17","13.72","9.31","-6.52","9.68","5.06","-4.67","7.89","0","0.00","1.82","0.71","-5.05","-5.1","3.44","-7.05","2.62","3.64","-10.61","4.25","0","0.00","-10.29","-0.27","-1.32","2.7","0","0.00","36.51","2.92","-0.96","2.34","0","0.00","20.00","100.00","1.200","35.64","4.46","0","28.96","100.00","64.6","6.68","2.23","96.67"
"34","Alex Goligoski","ARI, MIN","D","59","60.55","1.0262711864407","1.26","9.02","-7.42","3.73","7.51","-7.03","4.9","5.19","-5.63","1.41","-0.94","11.11","0.61","0.02","0.75","0.26","-1.2","2.45","-4.77","-1.07","1.19","-0.08","-0.7","18.75","6.71","-0.17","1.73","0.83","0","0.00","1.96","8.06","-10.12","1.58","0","0.00","18.37","100.00","1.184","24.77","14.86","1.98","33.69","92.59","43.6","16.85","1.98","95.65"
"57","Andy Greene","NYI","D","59","10.416666666667","0.17655367231638","-38.72","9.02","-19.15","-37.85","5.79","-22.79","-26.6","8.78","-28.23","-6.43","0","-","-5.27","2.19","-58.82","-42.04","11.76","-64.66","-22.06","9.22","-90.57","-4.83","0","-","-26.64","3.39","-38.89","-1.53","0","-100.00","7.45","0.35","1.06","-0.66","0","-100.00","0.00","100.00","1.000","23.04","17.28","11.52","86.4","66.67","34.56","23.04","11.52","75.00"
"352","Chris Tierney","OTT","C","59","12.05","0.20423728813559","1.72","8.94","-6.59","-6.17","10.41","-11.40","-4.94","9","-12.78","3.87","-1.05","14.71","-0.82","-0.21","1.49","-7.67","2.82","-6.21","6.78","1.83","-2.29","7.23","-0.63","18.75","-19.27","1.32","-13.05","-3.08","-0.28","-91.67","8.19","8.62","-10.20","-1.52","-0.3","-83.33","22.22","100.00","1.222","39.83","4.98","0","134.44","100.00","54.77","14.94","0","100.00"
"845","Alex Newhook","COL","C","7","7.5833333333333","1.0833333333333","-22.41","8.84","-9.38","-25.19","8.84","-12.68","-24.71","8.84","-16.18","-6.99","0","-","-4.65","0.54","-10.29","-12.14","13.5","-18.89","-34","0","0.00","-2.33","0","-","29.14","17.99","-16.67","-3.1","0","-100.00","-14.83","0","0.00","-3.36","0","-100.00","0.00","100.00","1.000","23.74","0","7.91","47.47","75.00","31.65","7.91","15.82","66.67"
"215","Derek Forbort","BOS, WPG","D","59","9.4333333333333","0.15988700564972","-67.79","8.75","-26.39","-54.4","4.95","-27.82","-33.85","-12.63","17.56","-8.13","-0.64","-","-5.6","0.12","-33.88","-39.14","-1.77","-12.74","-12.9","-4.49","18.92","-2.57","-0.43","-","-34.98","3.63","-24.79","-4","-0.29","-93.33","-49.03","22.62","-53.16","-3.4","0","-100.00","0.00","-","0.00","50.88","25.44","0","146.29","100.00","76.33","25.44","12.72","85.71"
"650","Givani Smith","DET","R","20","11.233333333333","0.56166666666667","-25.14","8.75","-13.59","-18.12","8.75","-17.85","-9.59","11.27","-20.49","-5.68","0","-","-2.53","1.8","-35.55","-7.06","3.74","-9.93","-10.43","7.53","-50.00","-2.52","0","-","4.49","-5.05","13.95","-3.36","0","-100.00","-22.47","-1.82","2.90","-0.91","0","-100.00","0.00","100.00","1.000","21.36","10.68","0","42.73","100.00","32.05","10.68","0","100.00"
"857","Jack Ahcan","BOS","D","3","6.1666666666667","2.0555555555556","-18.59","8.75","-10.00","-41.44","-0.98","-8.24","-39.47","-0.98","-17.95","-16.07","-5.36","-","-4.9","-0.38","-3.30","5.79","4.37","-5.56","-1.97","-5.36","20.00","-10.71","0","-","10.35","12.97","-25.00","0","0","-","-35.22","6.32","-15.91","-7.74","-7.74","-50.00","0.00","100.00","1.000","19.46","19.46","0","0","100.00","29.19","19.46","0","100.00"
"659","Samuel Girard","COL","D","52","114.55","2.2028846153846","-36.27","8.25","-9.98","-34.01","6.75","-11.64","-24.05","5.12","-11.36","-1.48","-0.3","3.13","-3.83","0.25","-6.22","-26.36","3.72","-9.18","-16.91","3.21","-18.15","-0.47","0","0.00","-12.61","0.68","-3.11","-1.84","-0.4","6.25","-14.08","5.07","-8.42","0.53","0","0.00","16.48","100.00","1.165","21.48","5.76","1.57","35.62","93.18","42.95","8.9","5.76","88.17"
"221","Riley Sheahan","BUF, SEA","C","58","2.9666666666667","0.051149425287356","-84.86","8.2","-87.59","-66.36","9.36","-85.93","-48.33","11.21","-84.27","-7.4","-1.16","-","-5.9","-0.51","-88.67","-39.31","-4.62","-","-17.34","-3.24","-","-3.01","-0.46","-","-29.29","-1.85","-","-3.08","-0.31","-90.91","-64.46","24.87","-93.69","-3.01","0","-100.00","-","100.00","1.00","40.45","80.9","0","202.25","100.00","40.45","101.12","0","100.00"
"732","Jack Rathbone","VAN","D","13","14.35","1.1038461538462","-4.51","7.99","-7.50","-2.36","8.91","-9.86","-1.55","3.32","-5.53","0.49","0","0.00","-1.23","1.12","-18.38","0.79","11.19","-15.76","-6.83","6.52","-31.30","-1.85","0","-","10.16","6.23","-7.50","4.34","0","0.00","-4.99","0.71","-2.02","-1.33","0","-100.00","10.00","100.00","1.100","41.81","8.36","0","20.91","100.00","45.99","8.36","4.18","91.67"
"1","Zdeno Chara","NYI, WSH","D","59","13.966666666667","0.23672316384181","-5.41","7.95","-6.84","-5.03","0.79","-1.58","-0.86","-0.9","1.00","0.29","-1.66","16.67","3.98","-0.58","9.15","-19.07","-0.45","-4.72","1.76","-1.9","10.96","-4.03","-0.47","-","-27.77","1.93","-24.51","-3.48","-0.32","-91.67","3.86","11.76","-11.15","3.81","-0.69","22.22","15.38","100.00","1.154","17.18","17.18","4.3","81.62","80.00","34.37","21.48","4.3","88.89"
"118","Tyler Myers","VAN","D","60","52.483333333333","0.87472222222222","-41.42","7.87","-13.34","-23.52","7.46","-13.14","-5.61","2.55","-5.23","-1.54","-0.98","13.79","-2.34","-0.31","-0.93","-30.08","3.61","-15.13","-4.7","-1.38","2.46","0.74","-0.73","21.43","-33.85","6.65","-25.88","-2.93","-0.33","-90.00","-14.61","3.78","-7.80","-0.11","0","0.00","10.00","100.00","1.100","30.87","6.86","1.14","67.45","96.43","42.3","13.72","4.57","90.24"
"544","Christian Fischer","ARI","R","56","32.75","0.58482142857143","-16","7.64","-9.70","-16.99","6.47","-12.69","-6.61","9.32","-16.11","2.79","-1.1","14.71","-1.99","0.54","-16.28","-10.86","3.89","-12.22","-10.09","6.31","-47.02","-1.76","-0.66","-","-1.03","-3.22","8.94","4.11","-0.29","8.33","-6.58","0.85","-2.03","2.44","0","0.00","25.00","100.00","1.250","31.15","12.82","0","32.98","100.00","56.79","16.49","0","100.00"
"92","Brandon Sutter","VAN","C","43","8.4166666666667","0.19573643410853","-34.98","7.58","-11.58","-14.19","8.18","-10.57","12.52","-4.28","8.10","-7.2","-1.2","-","-0.16","-0.37","4.07","-18.17","12.98","-21.21","-5.26","3.53","-17.75","-3.6","-0.9","-","-17.22","12.61","-22.94","-2.8","-0.4","-87.50","-22.99","-2.6","3.90","-2.17","0","-100.00","0.00","100.00","1.000","28.51","21.39","7.13","71.29","80.00","35.64","28.51","7.13","83.33"
"802","Nils Lundkvist","NYR","D","4","7.3333333333333","1.8333333333333","-16.84","7.46","-7.69","-36.98","7.46","-15.63","-51.18","2.25","-40.91","-2.97","0","-","-3.3","0.94","-20.73","-42.27","8.18","-50.00","-12.59","0","0.00","-2.97","0","-","-39.57","10.91","-100.00","0","0","-","36.73","3.24","0.43","0","0","-","0.00","100.00","1.000","24.55","16.36","0","40.91","100.00","24.55","24.55","0","100.00"
"518","Ondrej Kase","BOS, TOR","R","8","5.85","0.73125","-83.12","7.36","-16.67","-67.07","7.36","-18.57","-54.71","18.87","-38.11","2.04","0","0.00","-5.03","0.76","-15.24","-20.65","17.23","-21.15","6.11","8.61","-18.75","-3.29","0","-","-35.69","11.48","-22.22","11.48","0","0.00","-90.23","-11.87","-","-4.75","0","-100.00","33.33","100.00","1.333","0","20.51","10.26","61.54","0.00","10.26","20.51","20.51","33.33"
"82","Kevin Shattenkirk","ANA","D","60","128.26666666667","2.1377777777778","8.02","7.25","-4.87","6.29","6.35","-5.21","9.51","4.66","-4.14","2.63","0.9","-4.76","-0.13","0.74","-9.56","0.88","5.84","-9.27","-3.7","3.67","-17.85","0.29","0.47","-14.29","6.12","2.89","-4.30","1.25","-0.05","66.67","9.01","-0.93","1.78","2.03","0","100.00","9.48","88.00","0.975","30.87","6.55","0","21.05","100.00","56.6","9.82","0.94","98.37"
"792","Rasmus Kupari","L.A","C","10","5.9333333333333","0.59333333333333","-20.25","7.22","-9.72","-33.68","8.52","-19.70","-24.29","-1.59","-7.35","-7.8","-1.3","-","-2.3","-0.32","1.63","-9.98","4.91","-13.57","-9.4","6.21","-33.33","-3.9","-1.3","-","-0.78","-1.73","5.88","-1.73","0","-100.00","-14.84","-5.64","7.14","-3.76","0","-100.00","0.00","100.00","1.000","10.11","10.11","0","101.12","100.00","10.11","10.11","0","100.00"
"823","Blake Lizotte","L.A","C","45","14.9","0.33111111111111","-18.61","7.22","-8.48","-30.48","-0.08","-9.95","-26.9","-6.89","-2.36","-2.95","-0.75","9.68","-2.42","-0.53","2.84","-6.06","5.35","-10.40","-3.82","1.04","-6.96","-2.49","-0.75","-","-2.99","5.76","-12.60","-2.99","0","-100.00","-14.88","7.32","-11.09","2.58","0","0.00","16.67","100.00","1.167","48.32","8.05","4.03","84.56","92.31","64.43","8.05","8.05","88.89"
"591","Christian Wolanin","L.A, OTT","D","18","20.5","1.1388888888889","-12.6","7.16","-8.48","-8.69","2.84","-5.67","-2.12","8.98","-11.82","-3.84","1.39","-71.43","-1.92","-0.73","2.12","-17.52","0.2","-8.83","-9.15","-4.6","16.22","-1.53","-1.53","-","-11.17","6.4","-21.37","-3.07","3.9","-100.00","6.21","8.25","-10.42","0","0","-","0.00","85.71","0.857","23.41","14.63","2.93","40.98","88.89","43.9","17.56","2.93","93.75"
"619","Auston Matthews","TOR","C","54","176.3","3.2648148148148","9.18","7.02","-4.14","6.24","6.12","-4.56","4.31","3.86","-3.49","0.05","-0.24","2.61","0.95","0.9","-7.30","7.32","2.74","-1.84","6.46","0.07","2.78","-0.61","-0.58","5.49","1.15","3.56","-5.00","2.11","0","0.00","3.03","3.27","-5.06","-1.34","0","0.00","10.98","90.48","1.015","21.44","3.74","0.68","7.83","96.92","54.45","7.15","2.04","96.39"
"242","Jesper Fast","CAR","R","49","52.766666666667","1.0768707482993","-39.81","6.92","-11.02","-27.13","4.25","-10.05","-24.24","1.58","-9.91","2.34","-1.51","12.90","-3.1","1.04","-17.77","-23.83","-0.69","-5.05","-1.74","-0.35","-0.06","2.3","-1.51","25.00","-29.46","-0.46","-8.48","-0.98","0","0.00","-21.45","9.88","-17.11","1.66","0","0.00","34.38","100.00","1.344","20.47","10.23","3.41","50.03","85.71","30.7","17.06","6.82","81.82"
"81","Justin Braun","PHI","D","56","2.6166666666667","0.04672619047619","-69.1","6.9","-35.16","-46.91","9.53","-33.91","-49.86","12.39","-82.55","-7.03","-1.32","-","-5","-0.38","-7.99","-43.49","-5.71","-","-22.4","-2.86","-","-4.39","-0.66","-","-28.11","-3.81","-","-2.05","-0.29","-87.50","-67.57","-7.3","-","-1.27","-0.32","-80.00","-","100.00","1.00","0","0","22.93","229.3","0.00","0","0","22.93","0.00"
"658","Dennis Cholowski","DET","D","16","26.866666666667","1.6791666666667","-38.28","6.89","-18.15","-16.78","6.89","-14.71","-5.23","7.4","-12.63","-4.98","-1.66","-","-1.69","1.74","-25.88","-8.04","6.25","-15.00","-3.76","0.06","-6.73","-1.66","-1.66","-","-5.7","8.25","-21.67","-4.42","0","-100.00","-36.5","1.66","-12.86","0","0","-","0.00","100.00","1.000","15.63","8.93","0","31.27","100.00","31.27","8.93","2.23","93.33"
"570","Mitchell Marner","TOR","R","60","191.7","3.195","12.23","6.87","-3.76","13.36","5.68","-3.11","13.02","4.22","-1.94","1.69","0.2","1.52","1.67","0.82","-5.78","9.05","1.46","-0.17","6.86","0.35","1.71","0.72","-0.11","6.67","2.92","1.49","-1.50","1.45","0","0.00","4.76","4.44","-6.84","-0.16","0","0.00","12.20","88.64","1.008","25.35","3.44","0.63","7.2","97.59","58.53","6.89","1.88","96.89"
"828","Bowen Byram","COL","D","23","15.666666666667","0.68115942028986","-60.88","6.87","-18.87","-53.53","9.99","-29.49","-43","13.11","-36.99","-2.4","3.83","-50.00","-5.48","0.48","-24.25","-29.11","8.05","-22.48","-23.71","4.02","-55.00","1.23","0","0.00","-7.21","5.36","-12.08","-4.16","5.11","-100.00","-49.92","-5.25","6.80","-0.75","0","-100.00","16.67","83.33","1.000","30.64","0","7.66","61.28","80.00","42.13","7.66","15.32","73.33"
"254","Nikita Nesterov","CGY","D","38","9.7166666666667","0.25570175438596","-10.57","6.84","-7.10","-21.43","8.69","-14.89","-15.61","12.69","-21.43","-7.7","5.25","-89.29","-2.66","-0.27","-4.37","-6.68","3.73","-8.53","-12.3","2.79","-34.51","-2.46","5.56","-80.00","7.5","1.25","0.51","-4.52","-0.41","-91.67","-2.06","4.47","-6.05","-2.67","0","-100.00","0.00","75.00","0.750","61.75","0","0","55.57","100.00","67.92","0","6.17","91.67"
"323","Phillip Di Giuseppe","NYR","L","31","5.7","0.18387096774194","-73.31","6.77","-28.01","-46.99","8.27","-26.01","-44.74","12.78","-53.65","-6.39","9.77","-89.47","-6.74","1.03","-62.61","-53.01","6.02","-92.16","-25.94","9.02","-94.52","-3.01","10.15","-88.89","-36.09","-4.01","-","-2.51","0","-100.00","-41.27","10.32","-26.95","-2.17","0","-100.00","0.00","50.00","0.500","52.63","21.05","0","136.84","100.00","63.16","31.58","10.53","85.71"
"320","Morgan Rielly","TOR","D","60","178.93333333333","2.9822222222222","4.16","6.75","-4.40","0.1","5.31","-4.66","-0.36","2.19","-2.61","1.41","-0.38","6.61","-0.18","0.38","-3.72","2.2","3.05","-3.13","2.49","1.5","-3.33","-0.42","0.2","-5.77","-0.39","2.07","-3.06","0.97","0","0.00","2.55","3.67","-5.59","1.59","0","0.00","12.78","89.74","1.025","24.48","4.02","0.34","10.06","98.65","60.02","7.04","1.68","97.28"
"282","Victor Rask","MIN","C","57","106.58333333333","1.8698830409357","-5.4","6.72","-5.92","-8.21","2.6","-4.07","-6.62","0","-1.79","4.5","1.69","-15.00","-0.71","0.58","-9.01","-12.46","8.02","-18.33","1.37","4.86","-17.66","1.65","1.13","-20.00","-18.44","4.22","-17.25","1.97","0.75","-14.29","10.51","-1.07","2.12","1.98","0","0.00","20.00","83.33","1.033","34.9","4.5","0.56","15.76","98.41","56.29","8.44","2.25","96.15"
"296","Mark Scheifele","WPG","C","58","192.63333333333","3.3212643678161","-11.51","6.59","-6.04","-10.73","4.66","-6.03","-15.64","2.44","-6.47","-2.29","1.25","-14.81","-0.59","0.49","-6.68","-3.07","6.73","-9.93","-3.52","2.93","-12.97","-0.77","0.62","-22.22","0.6","5.07","-8.60","-0.99","0.83","-18.18","-10.98","2.03","-3.78","-1.57","0","0.00","13.69","90.48","1.042","25.54","4.05","0.31","7.79","98.80","54.82","7.48","2.18","96.17"
"665","Nathan Bastian","N.J, SEA","R","46","6.2666666666667","0.13623188405797","-33","6.49","-15.03","-40.71","7.64","-33.87","-23.44","9.36","-31.32","-5.76","-0.86","-","-4.03","-0.47","-8.14","-0.84","-7.77","16.56","-14.1","-3.45","-","-2.3","-0.58","-","17.68","-5.76","14.71","-2.69","-0.38","-87.50","-44.37","24.75","-61.90","-2.08","0","-100.00","0.00","100.00","1.000","47.87","28.72","19.15","181.91","71.43","57.45","28.72","19.15","75.00"
"661","Jake Bean","CAR, CBJ","D","46","39.433333333333","0.85724637681159","-58.21","6.42","-14.10","-39.29","5.23","-14.45","-30.79","3.64","-16.34","-3.9","-1.48","11.43","-3.73","0.21","-9.78","-34.5","0.6","-11.46","-16.03","1.63","-19.70","-5.53","-1.48","17.39","-24.63","-1.38","-4.29","1.58","0","0.00","-31.56","6.7","-14.00","1.18","0","0.00","25.00","100.00","1.250","15.22","15.22","4.56","50.21","76.92","22.82","22.82","7.61","75.00"
"51","Niklas Hjalmarsson","ARI","D","41","3.3333333333333","0.08130081300813","-14.37","6.41","-8.17","-9.19","6.96","-10.13","10.68","9.17","-8.07","28.83","-0.55","7.14","16.28","-0.09","8.94","14.82","-4.42","10.13","2","-2.76","14.71","15.52","-0.28","10.00","17.09","-2.21","6.67","-3.68","0","-100.00","-65.37","21.22","-93.18","-2.79","0","-100.00","66.67","100.00","1.667","0","0","18","198","0.00","0","36","18","0.00"
"316","Luke Glendening","DAL, DET","C","59","7.9","0.13389830508475","-36.8","6.4","-16.74","-30.6","7.99","-23.34","-15.13","1.76","-10.55","-4.55","-0.91","-","-0.76","0.56","-9.87","-24.18","6.54","-31.99","3.59","-3.64","23.88","-1.82","-0.23","-","-37.01","13.58","-84.72","-2.43","-0.61","-80.00","-15.61","-5.26","8.12","-1.31","0","-100.00","0.00","100.00","1.000","53.16","37.97","0","189.87","100.00","68.35","37.97","7.59","90.00"
"512","Anders Bjork","BOS, BUF","L","49","2.55","0.052040816326531","-47.69","6.37","-18.00","-48.84","-15.67","17.80","-25.46","-13.43","21.51","-7.96","-1.74","-","-5.48","-1.03","14.24","-47.75","-6.22","-","-19.15","-4.97","-","-3.98","-0.75","-","-38.13","-1.66","-","-2.32","-0.66","-77.78","-32.83","27.16","-40.73","-3.23","0","-100.00","0.00","-","0.00","94.12","70.59","0","70.59","100.00","94.12","70.59","0","100.00"
"155","John Tavares","TOR","C","61","164.61666666667","2.6986338797814","13.21","6.36","-3.15","11.24","5.54","-3.18","7.85","2.9","-1.54","1.97","0.81","-4.23","2.06","0.61","-2.86","9.09","4.1","-3.23","8.17","0.48","1.87","1.99","1.32","-11.25","1.24","4.83","-6.74","-0.63","0","0.00","5.3","3.08","-4.32","0.65","0","0.00","12.57","86.49","0.991","30.62","3.64","0.36","10.21","98.82","63.42","7.29","1.46","97.75"
"326","Tanner Pearson","VAN","L","56","106.95","1.9098214285714","-5.59","6.29","-5.35","-2.79","7.3","-7.49","5.62","5.05","-5.13","-0.78","1.35","-18.08","0.43","0.62","-6.22","-4.14","4.83","-7.07","0","1.46","-5.14","0.34","0.79","-15.00","-5.53","4.49","-8.04","-2.39","0.75","-50.00","-2.26","0.81","-1.37","0.97","0","0.00","10.31","87.50","0.978","30.29","7.85","1.12","28.61","96.43","51.61","10.66","1.12","97.87"
"94","David Perron","STL","L","59","156.56666666667","2.6536723163842","32.48","6.23","-2.47","22.71","5.24","-2.96","24.17","2.33","0.06","3.17","0.38","-3.57","3","0.48","-2.94","14.06","2.87","-2.65","7.14","1.49","-1.36","0.84","0","0.00","9.22","1.84","-2.65","0.91","0.51","-7.69","27.61","5.15","-4.82","2.38","0","0.00","14.67","94.44","1.091","37.94","3.07","0","9.2","100.00","67.06","6.13","1.92","97.22"
"55","Anton Stralman","ARI, FLA","D","42","28.116666666667","0.66944444444444","-15.97","6.16","-6.81","-19.31","5.27","-8.75","-17.79","7.74","-13.99","-3.48","-0.62","7.41","-1.38","0.27","-5.04","-11.43","4.78","-11.74","3.03","2.1","-5.80","-2.51","0","0.00","-19.27","3.58","-21.33","-2.07","-0.41","-83.33","-12.23","4.77","-7.01","0.85","-0.45","16.67","9.09","100.00","1.091","34.14","8.54","2.13","53.35","94.12","44.81","8.54","8.54","84.00"
"330","Mike Matheson","PIT","D","45","42.816666666667","0.95148148148148","-37.55","6.15","-11.43","-30.37","2.81","-9.92","-22.8","3.15","-11.02","-6.66","0.97","-21.15","-4.92","0.37","-17.28","-37.59","1.55","-14.75","-20.07","2.23","-25.21","-3.72","-0.43","6.25","-23.35","-0.9","-5.09","-2.19","1.87","-50.00","3.81","6.35","-8.73","-1.88","0","-100.00","10.34","90.00","1.003","22.42","4.2","8.41","63.06","72.73","30.83","7.01","11.21","73.33"
"437","Josh Morrissey","WPG","D","60","173.13333333333","2.8855555555556","-18.12","6.13","-6.39","-8.5","5.16","-6.15","-13.82","4.88","-8.93","-2.85","-0.21","-0.83","-0.43","0.43","-5.62","-3.41","4.76","-7.15","-4.13","3.3","-15.00","-1.41","-0.1","-4.17","0.97","1.95","-3.09","-1.56","-0.14","-1.39","-20.16","-0.83","-1.03","-0.89","0","0.00","12.50","95.00","1.075","26.34","4.85","0.35","16.63","98.70","54.76","7.97","2.08","96.34"
"158","Evander Kane","S.J","L","56","154.08333333333","2.7514880952381","10.39","6.02","-3.48","8.12","7.08","-5.95","7.94","7.61","-8.07","0.35","-0.35","5.68","0.65","0.7","-7.69","1.25","2.9","-4.40","-1.7","2.41","-10.00","-0.67","-0.35","2.78","3.92","0.66","-0.28","1.84","0","0.00","13.1","-2.04","4.12","-0.51","0","0.00","9.72","94.59","1.043","33.1","5.06","0.39","15.19","98.84","55.29","8.96","1.95","96.60"
